"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_la_rioja","vcr_la_rioja","compatibilidad_con_la_rioja","valor_estrategico_para_la_rioja","indice_recuperacion_de_posiciones_la_rioja","indice_oportunidades_cercanas_la_rioja","indice_objetivos_factibles_la_rioja","indice_apuestas_ambiciosas_la_rioja","top_20_criterios_la_rioja","empleo","empresas","tasa_fem"
"620463","Womens trousers & shorts, synth fibres, not knit","Pantalones, pantalones con peto y pantalones cortos de fibras sintetic","Textiles"," XI Textiles y artículos textiles","-1.69139","4417","Creció mucho / Creció mucho","37470851.21311","0.00000","0.00000","1.44810","-0.28722","0","0.78709","0.38637","-0.11767","","370","9","0.54374"
"620469","Womens trousers & shorts, material nes, not knit","Pantalones, pantalones con peto y pantalones cortos de las demas mater","Textiles"," XI Textiles y artículos textiles","-1.56026","4341","Creció mucho / Creció mucho","22231913.53552","0.00000","0.00000","1.38470","0.19721","0","0.85270","0.49883","0.11409","","370","9","0.54374"
"620510","Mens shirts, wool/hair, not knit","Camisas para hombres o ninos, de lana o de pelo fino.","Textiles"," XI Textiles y artículos textiles","1.22924","499","Se mantuvo / Se mantuvo","12.24044","0.00000","0.00000","-1.64875","-1.86570","0","-1.40434","-1.12739","-1.02688","","370","9","0.54374"
"620520","Mens shirts, cotton, not knit","Camisas de algodon, para hombres o niños","Textiles"," XI Textiles y artículos textiles","-1.59359","4363","Decreció mucho / Decreció mucho","61878533.06557","0.00000","0.00000","1.22193","-0.19304","0","0.65738","0.30508","-0.11869","","370","9","0.54374"
"620530","Mens shirts, manmade fibres, not knit","Camisas de fibras sinteticas o artificiales, para hombres o niños","Textiles"," XI Textiles y artículos textiles","-1.91679","4519","Creció / Decreció","12525174.45628","0.00000","0.00000","1.41901","-0.57841","0","0.68594","0.25249","-0.31378","","370","9","0.54374"
"620590","Mens shirts, material nes, not knit","Camisas para hombres o ninos, de las demas materias textiles.","Textiles"," XI Textiles y artículos textiles","-1.75230","4448","Creció / Se mantuvo","6780594.57923","0.00000","0.00000","1.07263","-0.17509","0","0.54059","0.19571","-0.19508","","370","9","0.54374"
"620610","Womens blouses & shirts, silk, not knit","Camisas, blusas y blusas camiseras de seda o de desperdicios de seda p","Textiles"," XI Textiles y artículos textiles","-1.00132","3821","Decreció / Decreció","5077252.29235","0.00000","0.00000","0.67011","0.73500","0","0.51594","0.35205","0.28145","","370","9","0.54374"
"620620","Womens blouses & shirts, wool/hair, not knit","Camisas, blusas y blusas camiseras, para mujeres o niñas,de lana o de","Textiles"," XI Textiles y artículos textiles","-1.48394","4288","Creció / Se mantuvo","430327.57104","0.00000","0.00000","1.28503","-0.02220","0","0.74668","0.40443","0.00453","","370","9","0.54374"
"620630","Womens blouses & shirts, cotton, not knit","Camisas, blusas y blusas camiseras, para mujeres o niñas,de algodon","Textiles"," XI Textiles y artículos textiles","-1.71346","4430","Decreció mucho / Decreció mucho","25191910.51366","0.00000","0.00000","1.07873","-0.04380","0","0.57501","0.23966","-0.12445","","370","9","0.54374"
"620640","Womens blouses & shirts, manmade fibre, not knit","Camisas, blusas y blusas camiseras de fibras sinteticas o artificiales","Textiles"," XI Textiles y artículos textiles","-1.41800","4232","Creció mucho / Decreció","46128932.34153","0.00000","0.00000","1.25131","0.15154","0","0.76442","0.44250","0.08908","","370","9","0.54374"
"620690","Womens blouses & shirts, material nes, not knit","Camisas, blusas y blusas camiseras, de las demas materias textiles, pa","Textiles"," XI Textiles y artículos textiles","-1.29018","4121","Creció / Creció","6002504.35246","0.00000","0.00000","1.24270","0.16255","0","0.77338","0.46608","0.12341","","370","9","0.54374"
"620711","Mens underpants or briefs, cotton, not knit","Calzoncillos, para hombres o ninos, de algodon.","Textiles"," XI Textiles y artículos textiles","-1.39097","4218","Decreció / Decreció","2813995.06284","0.00000","0.00000","1.11714","0.25639","0","0.69418","0.40033","0.10277","","370","9","0.54374"
"620719","Mens underpants & briefs, material nes, not knit","Calzoncillos, para hombres o ninos,de las demas materias textiles","Textiles"," XI Textiles y artículos textiles","-1.27233","4103","Decreció / Decreció","728158.23770","0.00000","0.00000","1.04781","0.02903","0","0.61204","0.32909","0.00933","","370","9","0.54374"
"620721","Mens pyjamas, cotton, not knit","Camisones y pijamas de algodon, para hombres o niños","Textiles"," XI Textiles y artículos textiles","-1.78074","4464","Decreció / Decreció","1396083.12022","0.00000","0.00000","0.69554","-0.21088","0","0.26663","-0.02632","-0.33142","","370","9","0.54374"
"620722","Mens pyjamas, manmade fibre, not knit","Camisones y pijamas de fibras sinteticas o artificiales, para hombres","Textiles"," XI Textiles y artículos textiles","-2.31399","4630","Creció / Creció","596421.10929","0.00000","0.00000","0.69364","-1.10125","0","0.03390","-0.35661","-0.86597","","370","9","0.54374"
"620729","Mens pyjamas, material nes, not knit","Camisones y pijamas, para hombres o ninos, de las demas materias texti","Textiles"," XI Textiles y artículos textiles","-1.89973","4514","Decreció / Decreció","250482.12022","0.00000","0.00000","1.04229","-0.47921","0","0.44379","0.07351","-0.37789","","370","9","0.54374"
"620791","Mens dressing gowns, cotton, not knit","Los demas camisetas, albornoces, batas y similares de algodon, para ho","Textiles"," XI Textiles y artículos textiles","-1.79122","4469","Decreció / Decreció","1657523.86612","0.00000","0.00000","1.47871","-0.29313","0","0.79735","0.38176","-0.13610","","370","9","0.54374"
"620799","Mens dressing gowns, material nes, not knit","Los demas camisetas, albornoces, batas y similares para hombres o niño","Textiles"," XI Textiles y artículos textiles","-1.69694","4421","Creció / Creció","1008840.08197","0.00000","0.00000","1.25065","-0.32217","0","0.64133","0.26793","-0.19402","","370","9","0.54374"
"620811","Womens slips etc, manmade fibres, not knit","Combinaciones y enaguas, para mujeres o ninas, de fibras sinteticas o","Textiles"," XI Textiles y artículos textiles","-1.25716","4086","Decreció / Decreció","315204.45082","0.00000","0.00000","0.99423","0.24595","0","0.61944","0.35688","0.09466","","370","9","0.54374"
"620819","Womens slips, material nes, not knit","Combinaciones y enaguas, para mujeres o niñas, de algodon","Textiles"," XI Textiles y artículos textiles","-1.30830","4142","Decreció / Decreció","543945.51639","0.00000","0.00000","0.74709","0.27781","0","0.44769","0.21869","0.02206","","370","9","0.54374"
"620822","Womens pyjamas, manmade fibre, not knit","Camisones y pijamas de fibras sinteticas o artificiales, para mujeres","Textiles"," XI Textiles y artículos textiles","-1.78577","4467","Creció / Creció","2881933.79781","0.00000","0.00000","0.63026","-0.40754","0","0.18110","-0.11239","-0.44076","","370","9","0.54374"
"620829","Womens pyjamas, material nes, not knit","Camisones y pijamas, para mujeres o ninas, de las demas materias texti","Textiles"," XI Textiles y artículos textiles","-1.24478","4074","Decreció / Decreció","728231.71858","0.00000","0.00000","0.91245","0.32614","0","0.57946","0.33442","0.10930","","370","9","0.54374"
"620892","Womens panties & bathrobes, manmade fibre, not knit","Los demas,camisetas, bragas, saltos de cama, albornoces, batas y simil","Textiles"," XI Textiles y artículos textiles","-1.80317","4478","Decreció / Decreció","2953507.42623","0.00000","0.00000","0.78596","-0.26626","0","0.31660","0.00508","-0.33482","","370","9","0.54374"
"620899","Womens panties & bathrobes, material nes, not knit","Los demas,camisetas, bragas, saltos de cama, albornoces batas y simila","Textiles"," XI Textiles y artículos textiles","-1.57129","4348","Decreció / Decreció","1243232.01639","0.00000","0.00000","1.13919","0.00193","0","0.64069","0.31278","-0.05020","","370","9","0.54374"
"620920","Babies garments, cotton, not knit","Prendas y complementos de vestir, para bebes, de algodon","Textiles"," XI Textiles y artículos textiles","-1.83167","4495","Decreció mucho / Decreció mucho","9382220.92896","0.00000","0.00000","0.97746","-0.08284","0","0.48448","0.15056","-0.20196","","370","9","0.54374"
"620930","Babies garments, synthetic fibre, not knit","Prendas y complementos de vestir, para bebes, de fibras sinteticas.","Textiles"," XI Textiles y artículos textiles","-1.44934","4260","Decreció / Decreció","3465123.86885","0.00000","0.00000","0.93738","-0.17968","0","0.47529","0.18077","-0.16198","","370","9","0.54374"
"620990","Babies garments, material nes, not knit","Prendas y complementos de vestir, para bebes, de las demas matrias tex","Textiles"," XI Textiles y artículos textiles","-1.28642","4114","Decreció / Decreció","2301105.99727","0.00000","0.00000","1.21453","0.20475","0","0.76248","0.46190","0.13489","","370","9","0.54374"
"621020","Mens overcoats, of impregnated fabric","Las demas prendas de vestir del tipo de las citadas en las subpartidas","Textiles"," XI Textiles y artículos textiles","-0.91892","3720","Decreció / Decreció","2331452.63388","0.00000","0.00000","0.61037","0.08855","0","0.35308","0.17406","-0.00677","","370","9","0.54374"
"621040","Mens garments nes, of impregnated fabric","Las demas prendas de vestir para hombres o niños","Textiles"," XI Textiles y artículos textiles","-1.26434","4095","Decreció mucho / Decreció mucho","21842547.27869","0.00000","0.00000","1.22751","-0.16165","0","0.70049","0.38185","-0.02058","","370","9","0.54374"
"621050","Womens garments nes, of impregnated fabric","Las demas prendas de vestir para mujeres o ninas.","Textiles"," XI Textiles y artículos textiles","-1.27137","4101","Decreció mucho / Decreció mucho","21651081.00273","0.00000","0.00000","0.89407","0.05454","0","0.50962","0.25110","-0.02508","","370","9","0.54374"
"621111","Mens swimwear, not knit","Trajes y pantalones de bano, para hombres o ninos.","Textiles"," XI Textiles y artículos textiles","-1.40503","4222","Creció / Creció","3982444.69945","0.00000","0.00000","0.86662","-0.01708","0","0.46271","0.19136","-0.09896","","370","9","0.54374"
"621112","Womens swimwear, not knit","Trajes y pantalones de bano, para mujeres o ninas.","Textiles"," XI Textiles y artículos textiles","-1.21249","4040","Creció / Creció","1664140.60656","0.00000","0.00000","0.84964","0.38121","0","0.54974","0.32011","0.12331","","370","9","0.54374"
"621132","Mens garments nes, cotton, not knit","Las demas prendas de vestir de algodon, para hombres o niños","Textiles"," XI Textiles y artículos textiles","-1.51892","4313","Creció / Creció","7381773.67760","0.00000","0.00000","1.49374","-0.46357","0","0.80101","0.40188","-0.14021","","370","9","0.54374"
"621133","Mens garments, manmade fibres, not knit","Las demas prendas de vestir, de fibras sinteticas o artificiales, para","Textiles"," XI Textiles y artículos textiles","-1.71966","4433","Creció / Decreció","13377135.17486","0.00000","0.00000","1.40925","-0.76443","0","0.66162","0.24005","-0.35113","","370","9","0.54374"
"621139","Mens garments nes, material nes, not knit","Las demas prendas de vestir, para hombres o ninos, de las demas materi","Textiles"," XI Textiles y artículos textiles","-1.58626","4359","Creció / Creció","3138013.39071","0.00000","0.00000","1.40934","-0.10996","0","0.80592","0.43039","-0.02325","","370","9","0.54374"
"621149","Womens garments nes, material nes, not knit","Las demas prendas de vestir, para mujeres o ninas, de las demas materi","Textiles"," XI Textiles y artículos textiles","-2.14705","4590","Decreció mucho / Decreció","8975948.27322","0.00000","0.00000","1.04710","-1.02327","0","0.31361","-0.10932","-0.68310","","370","9","0.54374"
"621220","Girdles","Fajas y fajas-braga, incluso de punto","Textiles"," XI Textiles y artículos textiles","-1.54488","4330","Creció / Decreció","1726756.47268","0.00000","0.00000","0.59309","-0.55742","0","0.14919","-0.12213","-0.45913","","370","9","0.54374"
"621230","Corselettes","Fajas-sosten, incluso de punto, y sus partes.","Textiles"," XI Textiles y artículos textiles","-1.03654","3861","Decreció / Decreció","1166651.32787","0.00000","0.00000","0.29779","-0.09058","0","0.08668","-0.06617","-0.21056","","370","9","0.54374"
"621320","Handkerchiefs, of cotton, not knit","Pañuelos de bolsillo, de algodon","Textiles"," XI Textiles y artículos textiles","-1.58583","4357","Decreció / Decreció","940003.25137","0.00000","0.00000","0.17119","-0.66765","0","-0.17228","-0.38993","-0.64554","","370","9","0.54374"
"621390","Handkerchiefs, of material nes, not knit","Panuelos de bolsillo, de las demas materias textiles.","Textiles"," XI Textiles y artículos textiles","-1.12874","3963","Creció / Se mantuvo","579027.88251","0.00000","0.00000","0.90601","0.23224","0","0.56778","0.33062","0.09413","","370","9","0.54374"
"621410","Shawls, scarves, of silk, not knit","Chales, pañuelos de cuello, pasamontañas bufandas, velos y similares,","Textiles"," XI Textiles y artículos textiles","-1.04164","3871","Decreció / Decreció","4002179.76503","0.00000","0.00000","0.24330","-0.77880","0","-0.08962","-0.26921","-0.53788","","370","9","0.54374"
"621420","Shawls, scarves, of wool/hair, not knit","Chales, pañuelos de cuello, pasamontañas, bufandas, mantillas, velos y","Textiles"," XI Textiles y artículos textiles","-0.60303","3320","Creció mucho / Creció","7396282.60929","0.00000","0.00000","-0.21358","0.20653","0","-0.16851","-0.18644","-0.12190","","370","9","0.54374"
"621440","Shawls, scarves, of artificial fibres, not knit","Chales, panuelos de cuello, bufandas, mantillas, velos y similares, de","Textiles"," XI Textiles y artículos textiles","-0.54109","3248","Decreció / Decreció","1596235.67760","0.00000","0.00000","0.73013","1.01446","0","0.65987","0.54696","0.54027","","370","9","0.54374"
"621490","Shawls, scarves, of material nes, not knit","Chales, panuelos de cuello, bufandas,mantillas, velos y similares, de","Textiles"," XI Textiles y artículos textiles","-1.37621","4208","Decreció mucho / Decreció mucho","4369184.38251","0.00000","0.00000","0.75866","-0.10083","0","0.37327","0.11681","-0.16183","","370","9","0.54374"
"621510","Ties, of silk, not knit","Corbatas y lazos similares de seda o de desperdicios de seda","Textiles"," XI Textiles y artículos textiles","0.32474","1913","Decreció / Decreció","2862025.27869","0.00000","0.00000","-1.10882","-0.17672","0","-0.77905","-0.58908","-0.33099","","370","9","0.54374"
"621520","Ties, manmade fibres, not knit","Corbatas y lazos similares de fibras sinteticas o artificiales","Textiles"," XI Textiles y artículos textiles","-1.67148","4406","Decreció / Decreció","1186767.03825","0.00000","0.00000","0.39732","-1.98782","0","-0.28658","-0.61272","-1.19319","","370","9","0.54374"
"621590","Ties, material nes, not knit","Corbatas y lazos similares, de las demas materias textiles.","Textiles"," XI Textiles y artículos textiles","-1.14489","3979","Decreció / Decreció","372779.06284","0.00000","0.00000","0.85442","0.61172","0","0.60595","0.39388","0.24538","","370","9","0.54374"
"621600","Gloves, textile material, not knit","Guantes y similares","Textiles"," XI Textiles y artículos textiles","-1.53953","4324","Creció / Decreció","6423521.99727","0.00000","0.00000","0.65824","-0.43144","0","0.22053","-0.05373","-0.38156","","370","9","0.54374"
"621710","Clothing accessories, textile material, not knit","Complementos de vestir.","Textiles"," XI Textiles y artículos textiles","-1.18020","4010","Decreció / Decreció","9891717.21585","0.00000","0.00000","0.50859","-0.02952","0","0.23209","0.03630","-0.15576","","370","9","0.54374"
"621790","Parts of garments, not knit","Partes de prendas o de complementos de vestir, excepto los de pda. 62.","Textiles"," XI Textiles y artículos textiles","-1.05453","3887","Decreció / Decreció","4578193.63934","0.00000","0.00000","0.65091","-0.23487","0","0.30321","0.08838","-0.17405","","370","9","0.54374"
"630110","Electric blankets, of textile material","Mantas electricas.","Textiles"," XI Textiles y artículos textiles","0.54044","1555","Creció / Se mantuvo","1999620.59016","0.00000","0.00000","-1.67569","-1.76554","0","-1.47204","-1.25492","-1.16209","","s.d.","s.d.","0.13563"
"630120","Blankets, wool or hair","Mantas de lana o de pelo fino (excepto las electricas).","Textiles"," XI Textiles y artículos textiles","-0.62476","3358","Creció / Se mantuvo","1304980.87978","0.00000","0.00000","1.15050","0.65088","0","0.87305","0.67055","0.48186","","s.d.","s.d.","0.22611"
"630130","Blankets, of cotton","Mantas de algodon. (excepto electricas)","Textiles"," XI Textiles y artículos textiles","-1.22356","4053","Decreció / Decreció","2358526.35792","0.00000","0.00000","1.01910","-0.07865","0","0.57528","0.29613","-0.03555","","s.d.","s.d.","0.22611"
"630190","Blankets, material nes","Las demas mantas.","Textiles"," XI Textiles y artículos textiles","-1.66550","4400","Decreció / Decreció","1718186.92077","0.00000","0.00000","1.41681","-0.60315","0","0.70459","0.29536","-0.26275","","s.d.","s.d.","0.22611"
"630210","Bed linen, of textile materials, knit","Ropa de cama, de punto.","Textiles"," XI Textiles y artículos textiles","-0.89454","3695","Creció / Creció","8016755.45902","0.00000","0.00000","1.16465","0.32462","0","0.79073","0.54280","0.27184","","s.d.","s.d.","0.22611"
"630229","Bed linen, of material nes, printed, not knit","Las demas ropas de cama, estampadas de las demas materias textiles","Textiles"," XI Textiles y artículos textiles","-1.31661","4147","Decreció / Decreció","644616.43169","0.00000","0.00000","1.56200","-0.08607","0","0.94453","0.57426","0.10072","","s.d.","s.d.","0.22611"
"630239","Bed linen, of material nes","Las demas ropas de cama, de las demas materias textiles","Textiles"," XI Textiles y artículos textiles","-1.43088","4243","Creció / Creció","3583142.15027","0.00000","0.00000","1.03279","-0.22432","0","0.53500","0.22578","-0.14883","","s.d.","s.d.","0.22611"
"630240","Table linen, of textile materials, knit","Ropa de mesa, de punto.","Textiles"," XI Textiles y artículos textiles","-1.29548","4126","Creció / Creció","650139.65301","0.00000","0.00000","0.55320","-0.83568","0","0.09056","-0.16375","-0.53396","","s.d.","s.d.","0.22611"
"630291","Toilet/kitchen linen, of cotton","Las demas ropa de tocador o de cocina, de algodon.","Textiles"," XI Textiles y artículos textiles","-1.70091","4424","Decreció / Decreció","3148373.96448","0.00000","0.00000","1.82637","-0.50400","0","1.00757","0.53832","-0.10412","","s.d.","s.d.","0.22611"
"630299","Toilet/kitchen linen, of material nes","Las demas ropas de tocador o de cocina de las demas materias textiles","Textiles"," XI Textiles y artículos textiles","-0.81181","3578","Decreció / Decreció","1105296.62568","0.00000","0.00000","0.91393","0.81646","0","0.72186","0.54442","0.43863","","s.d.","s.d.","0.22611"
"630311","Curtains, cotton, knit","Visillos, cortinas, guardamalletas y doseles,de punto, de algodon.","Textiles"," XI Textiles y artículos textiles","1.27148","456","Se mantuvo / Se mantuvo","878.13661","0.00000","0.00000","-1.56779","-1.09690","0","-1.18969","-0.88222","-0.64607","","s.d.","s.d.","0.22611"
"630312","Curtains, synthetic fibre, knit","Visillos, cortinas, guardamelletas y doseles, de punto, de fibras sint","Textiles"," XI Textiles y artículos textiles","-0.30535","2923","Decreció / Decreció","2548441.94262","0.00000","0.00000","0.45170","0.43544","0","0.37274","0.29622","0.25512","","s.d.","s.d.","0.22611"
"630319","Curtains, material nes, knit","Visillos, cortinas, guardamalletas y doseles, de las demas materias te","Textiles"," XI Textiles y artículos textiles","-0.54958","3254","Decreció / Decreció","610801.53005","0.00000","0.00000","0.71327","0.74679","0","0.59369","0.46908","0.41264","","s.d.","s.d.","0.22611"
"630399","Curtains, material nes, woven","Visillos, cortinas, guardamalletas y doseles, demas materias textiles,","Textiles"," XI Textiles y artículos textiles","-0.76282","3509","Decreció / Decreció","1649370.56011","0.00000","0.00000","1.06404","0.66300","0","0.80114","0.59841","0.42686","","s.d.","s.d.","0.22611"
"630411","Bedspreads, textile material, knit/crochet","Colchas, de punto.","Textiles"," XI Textiles y artículos textiles","-1.46122","4267","Decreció / Decreció","900864.64481","0.00000","0.00000","0.55965","-0.90883","0","0.06387","-0.21164","-0.60638","","s.d.","s.d.","0.22611"
"630491","Furnishing articles, textile material, knit/crochet","Los demas articulos de moblaje, de punto.","Textiles"," XI Textiles y artículos textiles","-1.49409","4293","Decreció / Decreció","8149505.66393","0.00000","0.00000","1.03207","-0.49201","0","0.47464","0.14582","-0.28530","","s.d.","s.d.","0.22611"
"630499","Furnishing goods, material nes, not knit","Los demas articulos de moblaje, de las demas materias textiles, except","Textiles"," XI Textiles y artículos textiles","-0.67520","3412","Decreció / Decreció","3044887.13388","0.00000","0.00000","1.00444","0.50686","0","0.73696","0.54412","0.36062","","s.d.","s.d.","0.22611"
"630510","Sacks & bags, packing, of jute/bast fibres","Sacos y talegas, para envasr, de yute u otras fibras textiles del libe","Textiles"," XI Textiles y artículos textiles","-2.24315","4615","Decreció / Decreció","1882027.43169","0.00000","0.00000","1.95806","-1.52996","0","0.84034","0.24582","-0.66185","","s.d.","s.d.","0.22611"
"630520","Sacks & bags, packing, of cotton","Sacos y talegas, para envasar, de algodon.","Textiles"," XI Textiles y artículos textiles","-1.68916","4416","Creció / Creció","1173814.07923","0.00000","0.00000","1.11042","-0.03636","0","0.60111","0.26381","-0.10553","","s.d.","s.d.","0.22611"
"630531","Sacks & bags, packing, polyethylene, polypropylene","Sacos y talegas, para envasar, de polietileno o polipropileno.","Textiles"," XI Textiles y artículos textiles","-2.06857","4572","Creció mucho / Creció mucho","26019645.29235","0.00000","0.00000","1.62682","-1.07501","0","0.71691","0.21228","-0.51285","","s.d.","s.d.","0.22611"
"630590","Sacks & bags, packing, of materials nes","Sacos y talegas, para envasar, de las demas materias textiles.","Textiles"," XI Textiles y artículos textiles","-1.59860","4370","Creció / Se mantuvo","835752.99454","0.00000","0.00000","1.68766","-0.77782","0","0.86593","0.41404","-0.24337","","s.d.","s.d.","0.22611"
"630619","Tarpaulins, awnings, of material nes","Toldos de cualquier clase, de las demas materias textiles.","Textiles"," XI Textiles y artículos textiles","-1.37358","4206","Creció / Creció","1712693.76503","0.00000","0.00000","1.11654","-0.45954","0","0.55231","0.22450","-0.21523","","s.d.","s.d.","0.22611"
"630631","Sails, synthetic fibre","Velas, de fibras sinteticas.","Textiles"," XI Textiles y artículos textiles","-0.00243","2459","Creció / Creció","1080879.64481","0.00000","0.00000","0.33372","0.97293","0","0.42795","0.42630","0.53733","","s.d.","s.d.","0.22611"
"630649","Pneumatic mattresses, textile material","Colchones neumaticos, de las demas materias textiles.","Textiles"," XI Textiles y artículos textiles","-0.61977","3350","Creció / Creció","1446424.07923","0.00000","0.00000","0.08337","-0.58906","0","-0.12143","-0.22537","-0.39501","","s.d.","s.d.","0.22611"
"630691","Camping goods nes, of cotton","Los demas articulos de acampar, de algodon.","Textiles"," XI Textiles y artículos textiles","0.83565","1051","Se mantuvo / Se mantuvo","94.77049","0.00000","0.00000","-1.03156","-2.16786","0","-1.07210","-0.94219","-1.07609","","s.d.","s.d.","0.22611"
"630710","Dish cloths, dusters, textile material","Bayetas, franelas y articulos similares para limpieza.","Textiles"," XI Textiles y artículos textiles","-1.14817","3985","Creció mucho / Creció","11173384.44262","0.00000","0.00000","-0.06000","-0.62846","0","-0.28251","-0.41975","-0.58785","","s.d.","s.d.","0.22611"
"630800","Set, woven fabric & yarn for rugs/tapestry","Conjuntos o surtidos constituidos por piezas de tejido e hilados, incl","Textiles"," XI Textiles y artículos textiles","-0.40655","3073","Decreció / Decreció","541375.09016","0.00000","0.00000","1.43267","0.63666","0","1.08955","0.86582","0.61466","","s.d.","s.d.","0.22611"
"631010","Rags, textile material, sorted","Trapos, cordeles, cuerdas y cordajes, de materias textiles en desperdi","Textiles"," XI Textiles y artículos textiles","-1.44186","4253","Decreció / Decreció","2065893.33880","0.00000","0.00000","1.35937","-0.35021","0","0.73733","0.37173","-0.11025","","s.d.","s.d.","0.27552"
"631090","Rags, textile material, not sorted","Los demas trapos, cordeles, cuerdas y cordajes, de materias textiles e","Textiles"," XI Textiles y artículos textiles","-1.14271","3977","Decreció / Decreció","1560894.12022","0.00000","0.00000","1.10536","-0.36254","0","0.58698","0.28877","-0.11721","","s.d.","s.d.","0.27552"
"640110","Waterproof footwear, metal toe cap","Calzado, con puntera de metal","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.41693","3085","Decreció / Decreció","1188595.96448","0.00000","0.00000","0.81268","0.52148","0","0.63148","0.49396","0.37424","","s.d.","s.d.","0.26100"
"640192","Waterproof footwear, over ankle","Los demas calzados que cubran el tobillo sin cubrir la rodilla","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.01170","3838","Decreció / Decreció","5641613.70765","0.00000","0.00000","1.02295","-0.10720","0","0.59345","0.33348","0.00572","","s.d.","s.d.","0.26100"
"640199","Waterproof footwear, nes","Los demas calzados impermeables, suela y parte superior de caucho o p","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.98390","3801","Decreció / Decreció","1738102.88798","0.00000","0.00000","0.91216","0.27085","0","0.59429","0.37262","0.14955","","s.d.","s.d.","0.26100"
"640211","Ski-boots, sole/upper of rubber/plastic","Ski-boots, suela/superior de caucho/plástico","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.00367","2461","Creció / Creció","7169970.55191","0.00000","0.00000","0.01879","-0.01599","0","0.00959","0.00561","-0.00247","","s.d.","s.d.","0.26100"
"640219","Sports footwear, sole/upper of rubber/plastic","Los demas calzados,de deportes con suela y parte superior (corte) de c","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.83676","3615","Creció / Decreció","14242817.19399","0.00000","0.00000","-0.25117","0.25138","0","-0.20922","-0.24265","-0.17142","","s.d.","s.d.","0.26100"
"640220","Footwear, of rubber/plastic, plugs fix straps","Calzado con la parte superior de tiras o bridas fijas a la suela por t","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-2.11082","4582","Decreció mucho / Decreció mucho","15224045.05464","0.00000","0.00000","-0.50318","-1.93762","0","-0.95083","-1.18332","-1.55059","","s.d.","s.d.","0.26100"
"640230","Footwear, sole/upper rubber/plastic, metal toe cap","Los demas calzados con puntera de metal","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","0.67721","1316","Decreció / Se mantuvo","106.85792","0.00000","0.00000","-1.52352","-2.13103","0","-1.42495","-1.23525","-1.24672","","s.d.","s.d.","0.26100"
"640291","Boots, sole/upper of rubber/plastic, over ankle","Los demas calzados, que cubran el tobillo","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.04356","3873","Decreció mucho / Decreció mucho","28694044.74863","0.00000","0.00000","0.37841","0.09350","0","0.17923","0.02279","-0.10529","","s.d.","s.d.","0.26100"
"640299","Footwear, sole/upper of rubber/plastic, nes","Los demas calzados con suela y parte superior de caucho o plastico, ex","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-2.19962","4606","Decreció mucho / Decreció mucho","146484472.72951","0.00000","0.00000","-0.47456","-1.64455","0","-0.88107","-1.11207","-1.43232","","s.d.","s.d.","0.26100"
"640311","Ski footwear, with uppers of leather","Calzado de esquí, con superpuestas de cuero","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.34644","2979","Decreció / Decreció","234275.40984","0.00000","0.00000","0.04704","0.54013","0","0.10631","0.09162","0.17056","","s.d.","s.d.","0.26100"
"520513","Cotton yarn >85%, sing uncomb 232-192","Hilados sencillos de fibras sin peinar, de titulo inferior a 232,56 dt","Textiles"," XI Textiles y artículos textiles","-2.16318","4595","Creció mucho / Creció","6606825.69126","0.00000","0.00000","1.76221","-1.26690","1","0.76385","0.21986","-0.58224","Recuperación de posiciones","1772","6","0.11748"
"640320","Footwear, leather, strap instep& big toe","Calzado con suela de cuero natural y parte superior de tiras de cuero","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.44968","4261","Decreció / Decreció","3556456.63934","0.00000","0.00000","1.06417","-0.79762","0","0.44043","0.09596","-0.40209","","s.d.","s.d.","0.26100"
"640340","Footwear, uppers of leather, metal toe-cap","Los demas calzados con puntera de metal","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.08760","3927","Creció / Decreció","17896532.97541","0.00000","0.00000","0.36568","-0.01713","0","0.14379","-0.02068","-0.16990","","s.d.","s.d.","0.26100"
