Código HS 1992,Product Name EN,Nombre Producto ES,Sección Atlas,Sección 2 dígitos,Índice de complejidad de producto (ICP),Ranking de complejidad producto,Tendencia mercado 2014-2019 (nominal / share),Potencial exportador,FOB Santa Cruz,VCR Santa Cruz,Compatibilidad con Santa Cruz,Valor estratégico para Santa Cruz,Indice Recuperacion de posiciones - Santa Cruz,Indice Oportunidades cercanas - Santa Cruz,Indice Objetivos factibles - Santa Cruz,Indice Apuestas ambiciosas - Santa Cruz,Top 20 criterios Santa Cruz,Empleo 2021,Empresas 2020,Tasa fem
10111,"Horses, pure-bred",Caballos reproductores de raza pura.,Agricultura, I Animales vivos; productos animales,-0.131425173799098,2648,Creció / Se mantuvo,4238686.86612022,0.0,0.0,1.63418481162825,-0.584648138247246,0,1.01385722311042,0.592751781357724,0.19430748782744,,1080,259,0.100504803248634
480210,"Paper, hand-made, uncoated",Papel y carton hecho a mano (hoja a hoja).,Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.269315783061933,2864,Creció / Se mantuvo,715562.601092896,0.0,0.0,0.244692967798575,0.746312171021967,0,0.293615933357202,0.343158376297686,0.341919421533974,,s.d.,s.d.,0.0865844680072895
480220,"Paper, sensitising base stock","Papel y carton soporte para papel y carton fotosensible, termosensible",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.355060314755889,1854,Decreció / Decreció,905132.426229508,4.98099867502848,0.000202985174129777,0.0492771184054648,0.818066906737312,0,0.233613395706877,0.364221023774175,0.471678322242402,,s.d.,s.d.,0.0865844680072895
480240,"Paper, wallpaper base, uncoated",Papel soporte para papeles de decorar.,Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.606759552015011,1442,Decreció / Decreció,941005.587431694,0.0,0.0,-0.328315375363334,1.3260656018841,0,0.0960683128239879,0.390979205780021,0.649924796242599,,s.d.,s.d.,0.0865844680072895
480251,"Paper, fine, woodfree, <40 g/m2, uncoated, nes","Los demas papeles y cartones, sin fibras de gramaje inferior a 40 g/m2",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.240360129112883,2051,Decreció mucho / Decreció,188319.816939891,0.0,0.0,-0.484019587915074,0.343430349394847,0,-0.246091628750294,-0.0857551523024082,0.0694278131313797,,s.d.,s.d.,0.0865844680072895
480252,"Paper, fine, woodfree, 40 - 150 g/m2, uncoated","Papeles y carton sin fibras obtenidas por procedimientos mecanicos, de",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.66077130643234,1353,Decreció mucho / Decreció mucho,32576857.9426229,0.379856824874878,2.19068985175718e-07,-0.120432026142725,0.156491174956758,0,0.0130729473346783,0.093671594128354,0.199484247495809,,s.d.,s.d.,0.0865844680072895
480253,"Paper, fine, woodfree, >150 g/m2, uncoated, nes","Los demas papel y carton, de gramaje superior a 150 g/m2.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.253334435298525,2844,Decreció mucho / Decreció mucho,647923.385245902,0.0,0.0,-0.110855512841757,0.961443942563099,0,0.0893564859935377,0.243077458181428,0.336059511476236,,s.d.,s.d.,0.0865844680072895
480260,"Paper, fine, wood-containing, uncoated, nes",Los demas papel y carton mas 10% en peso del contenido total de fibra,Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.366911363146374,3012,Decreció mucho / Decreció mucho,990576.816939891,0.0,0.0,0.77815952999176,-0.469137582813175,0,0.414193018116959,0.169844906539313,-0.0693918940549942,,s.d.,s.d.,0.0865844680072895
480300,"Toilet paper, >36cm","Papel higienico y papel para toallas, servilletas o para papeles simil",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.503235380373958,3198,Creció mucho / Creció,10857757.5765027,0.0,0.0,0.921362968821462,0.0106103426053524,0,0.596752608658698,0.38890979726651,0.155374699725358,,s.d.,s.d.,0.0865844680072895
480411,"Paper, Kraftliner, unbleached, uncoated","Papel y carton kraft, para caras (cubiertas), crudo, en bobina o en ho",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.402043256397396,1777,Creció mucho / Creció,32327874.6939891,0.0,0.0,0.803038232808069,-0.489559398528978,0,0.504419208899593,0.290479815378502,0.12112055460373,,s.d.,s.d.,0.0865844680072895
480419,"Paper, Kraftliner, other, uncoated","Los demas papel y carton kraft, para caras (cubiertas).",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.180082177105285,2179,Creció / Creció,12044593.7650273,0.0,0.0,0.838900454831013,-0.640247003952764,0,0.477189135301684,0.222376102597831,0.00857952894688099,,s.d.,s.d.,0.0865844680072895
480421,"Paper, sack kraft, unbleached, uncoated","Papel kraft para sacos, crudo.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.10605635642705,2296,Creció mucho / Creció,7764984.04098361,0.0,0.0,0.967513448203528,-0.257871826757007,0,0.636290684033773,0.409410038200869,0.200725801527168,,s.d.,s.d.,0.0865844680072895
480429,"Paper, sack kraft, other, uncoated","Papel kraft para sacos, los demas.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.365807324761308,1833,Creció / Creció,2937513.51912568,0.0,0.0,0.108922981814375,-0.523397557402123,0,0.00814730826576841,-0.0738565554693595,-0.111400175096316,,s.d.,s.d.,0.0865844680072895
480431,"Paper, kraft, <150g/m2, unbleached, uncoated","Los demas papel y carton kraft, gramaje inf. o igual 150 g/m2, crudos.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.151001260976734,2229,Creció mucho / Creció,6626950.45901639,0.0,0.0,0.351234120649801,0.667809057318552,0,0.394525822016245,0.432000419532904,0.443634627232472,,s.d.,s.d.,0.0865844680072895
480439,"Paper, kraft, <150g/m2, uncoated, nes","Demas papeles y cartones kraft,crudos gramaje sup.a 150 e inf.a 225 g/",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.199958130297328,2136,Creció mucho / Creció,9724926.79234973,0.0,0.0,0.0364432092112264,0.169592304292718,0,0.079424520336135,0.107572630652664,0.137239032269423,,s.d.,s.d.,0.0865844680072895
480441,"Paper, kraft, 150-225 g/m2, unbleached,uncoated",Los demas papeles y cartones kraft crudos,Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.69599927888207,3435,Creció / Decreció,3838316.16939891,0.0,0.0,2.41886803573053,-2.15989200334304,0,1.19162929645455,0.34907192486289,-0.420290810505727,,s.d.,s.d.,0.0865844680072895
480442,"Paper, kraft, 150-225 g/m2, chem pulp not bleach/coat","Los demas papeles y cartones kraft, de gramaje superior a 150 g/m2 e i",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",1.19689874607509,547,Creció / Creció,1314224.35519126,0.0,0.0,1.36416796317047,-1.68215664616384,0,0.738176119594072,0.272863967339156,-0.0484954153038147,,s.d.,s.d.,0.0865844680072895
480449,"Paper, kraft, 150-225 g/m2, uncoated","Demas papeles y cartones kraft,gramaje sup. a 150 e inf. a 225 g/m2.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.0737254178005622,2342,Decreció / Decreció,751979.31420765,0.0,0.0,0.475100243666744,0.0128641544621402,0,0.342515543239205,0.253111388565205,0.166750297058127,,s.d.,s.d.,0.0865844680072895
480451,"Paper, kraft, >225g/m2, unbleached, uncoated","Los demas papeles y carton kraft, crudos, gramaje superior a 225 g/m2.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.132173936427867,2257,Decreció / Decreció,1903093.58469945,0.0,0.0,0.651394910025031,-0.350759380830426,0,0.399041954494223,0.222757762186046,0.0706202357407842,,s.d.,s.d.,0.0865844680072895
480452,"Paper, kraft, >225g/m2,chemical pulp,bleach/uncoat","Los demas papel y carton kraft, blanqueados, gramaje igual o sup. 225",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.54883518807014,1542,Creció / Creció,1698856.54371585,0.0,0.0,2.30713489074006,-1.55032570891826,0,1.3598128005414,0.69327872545916,0.131702695226337,,s.d.,s.d.,0.0865844680072895
480459,"Paper, kraft, >225g/m2, uncoated, nes","Los demas papel y carton kraft, de gramaje superior o igual a 225 g/m2",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.757503726104271,3501,Decreció / Decreció,1306790.77595628,0.0,0.0,0.372281012485573,-1.23467430136309,0,-0.0620885241431435,-0.359621058149935,-0.633295063393785,,s.d.,s.d.,0.0865844680072895
480510,"Paper, fluting, uncoated, rolls, semi-chemical","Papel semiquimico para ondular, en bobinas o en hojas.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.498838656104048,3191,Creció / Creció,5005658.38797814,0.0,0.0,1.22630944622705,-0.621814096576659,0,0.684169927433198,0.320693990896087,-0.0366331736173937,,s.d.,s.d.,0.0865844680072895
480522,"Paper, multi-ply, one layer bleached, uncoated","Papel y carton, multicapas, con una de las capas exteriores blanqueada",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.609936222259963,1437,Creció mucho / Creció mucho,4275229.93715847,0.0,0.0,-0.12055513177101,0.57669880378433,0,0.0919447907431551,0.233057448778005,0.375831977736636,,s.d.,s.d.,0.0865844680072895
480529,"Paper, multi-ply, uncoated","Los demas papeles y carton, multicapas.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-1.05962826126253,3891,Decreció mucho / Decreció mucho,487322.855191257,0.0,0.0,1.7001692842126,-0.676354896103674,0,0.948884693601832,0.454416189280634,-0.0592159832985056,,s.d.,s.d.,0.0865844680072895
480530,"Paper, uncoat, sulphite wrapping","Papel sulfito para embalaje, sin estucar ni recubrir",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.205826893523198,2126,Decreció / Decreció,781324.890710383,0.0,0.0,-0.587513026602756,0.838911641878196,0,-0.22289410089397,0.0307365953844704,0.252713054245161,,s.d.,s.d.,0.0865844680072895
480540,"Paper, uncoat, filter","Papel y carton filtro, sin estucar ni recubrir, en bobinas o en hojas.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",1.04452288031706,744,Creció / Se mantuvo,1837285.96994536,0.0,0.0,-0.519958192757603,0.745006786518973,0,-0.110517089594822,0.157451710950397,0.440396316185521,,s.d.,s.d.,0.0865844680072895
480550,"Paper, uncoat, felt","Papel y carton fieltro y papel y carton lana, sin estucar ni recubrir.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.353374332089824,1858,Decreció / Decreció,405135.713114754,0.0,0.0,-0.0708054352734718,0.578441700512819,0,0.101461968620116,0.220058027356224,0.327400717671183,,s.d.,s.d.,0.0865844680072895
480560,"Paper, uncoated, <150g/m2","Los demas papeles y cartones, de gramaje inferior o igual a 150 g/m2.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.139876160746246,2666,Creció mucho / Creció mucho,41860384.5273224,0.0,0.0,0.379851626001359,0.626063219970104,0,0.377121166120347,0.388066515878279,0.360714896600393,,s.d.,s.d.,0.0865844680072895
480570,"Paper, uncoat, 150-225 g/m2","Los demas papeles y carton, gramaje entre 150 y 225 g/m2., ambos exclu",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.448436516014166,3121,Decreció mucho / Decreció mucho,1577425.65573771,0.0,0.0,0.552476074612056,-0.88117469579563,0,0.165654661467896,-0.0994385836245675,-0.342894919727958,,s.d.,s.d.,0.0865844680072895
480580,"Paper, uncoat, >225g/m2",Los demas papeles y cartones de gramaje superior o igual a 225 g/m,Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.585970491636648,1466,Creció mucho / Creció mucho,16448179.8224044,0.0,0.0,0.118677562454368,1.22238352872894,0,0.38614804862751,0.57506859002781,0.732168479573495,,s.d.,s.d.,0.0865844680072895
480610,"Paper, vegetable parchment","Papel y carton sulfurizado (pergamino vegetal), en bobinas o en hojas.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",1.39840776576022,313,Creció / Se mantuvo,942034.057377049,0.0,0.0,-0.471268998115182,-2.3426176214216,0,-0.658571046388925,-0.845789501691117,-0.845956687634219,,s.d.,s.d.,0.0865844680072895
480620,"Paper, greaseproof","Papel resistente a las grasas, en bobinas o en hojas.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.842824004780285,1039,Creció / Creció,3586602.68306011,0.0,0.0,-0.641705413938849,0.780657665455355,0,-0.208779856188095,0.0788010766569922,0.369490326468326,,s.d.,s.d.,0.0865844680072895
480630,"Paper, tracing","Papel vegetal (papel calco), en bobinas o en hojas.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.534152804978933,1567,Decreció / Decreció,318039.054644809,0.0,0.0,-0.858726219525484,0.623528800974298,0,-0.422987312975086,-0.131005108674898,0.156508295825522,,s.d.,s.d.,0.0865844680072895
480640,"Paper, transparent","Papel cristal y demas papeles calandrados, transparentes o tralucidos.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",1.46791392594962,264,Creció mucho / Creció,6206751.3579235,0.0,0.0,-1.45500820972949,-1.99493714922467,0,-1.27070178406062,-1.20554501820094,-0.967245698582545,,s.d.,s.d.,0.0865844680072895
480799,"Paper, composite, uncoat","Papel, compuesto, no redescubierto",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.585905406824479,1467,Decreció / Decreció,4661923.86885246,0.0,0.0,-0.488092103252559,0.560909997838536,0,-0.170891932026636,0.0401582586408798,0.252458219757693,,s.d.,s.d.,0.0865844680072895
480810,"Paper, corrugated","Papel y carton ondulado, incluso perforado, en bobinas o en hojas.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.461022575946603,3136,Creció mucho / Creció,7196492.9726776,0.0,0.0,-0.156600346204938,0.159832435742447,0,-0.123756012789628,-0.0915122069846032,-0.0903111517640312,,s.d.,s.d.,0.108392758391516
480820,"Paper sack kraft, crepe","Papel kraft para sacos, rizado o plisado, incluso gofrado, estampado o",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-1.04991498270892,3880,Se mantuvo / Se mantuvo,154.806010928962,0.0,0.0,1.5042624909717,-3.01044687334061,0,0.345902870741175,-0.459012407589703,-1.165901091389,,s.d.,s.d.,0.0865844680072895
480830,"Paper crepe, kraft","Los demas papeles kraft, rizados o plisados, incluso gofrados, estampa",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.259646277572676,2009,Decreció / Decreció,930944.579234973,0.0,0.0,0.000613106090320598,0.152902975509803,0,0.0569743971224527,0.0927695361094929,0.133901840199677,,s.d.,s.d.,0.0865844680072895
480890,"Paper crepe, not kraft","Los demas papel y carton rizado, plisado, gofrado, estampado o perfora",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.132547165836704,2256,Creció / Creció,1832905.68852459,0.0443355316917102,8.56077602189989e-07,-0.0323946388114721,0.71582259650865,0,0.13374298871737,0.254222664247797,0.345538568244627,,s.d.,s.d.,0.0865844680072895
480920,"Paper, self-copy >36cm","Papel autocopia, incluso impreso, en bobina de anchura superior a 36 c",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.126858617766383,2268,Decreció / Decreció,4029141.92076503,0.0,0.0,-0.914174841864415,0.671925820585465,0,-0.492851363411359,-0.202884591062337,0.0598288211457304,,s.d.,s.d.,0.0865844680072895
480990,"Paper, copying >36cm","Los demas papeles para copiar o transferir, incluso impreso.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.135621015287719,2659,Creció / Creció,3177943.06830601,0.0,0.0,-0.594440030579261,-0.0141759042370001,0,-0.432505303781654,-0.322524734065738,-0.218616419902358,,s.d.,s.d.,0.0865844680072895
481011,"Paper, fine, woodfree, <150 g/m2, clay coated","Papel y carton para escribir, imprimir u otros fines graficos, de gram",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",1.12724004111679,623,Decreció mucho / Decreció mucho,45891560.6065574,11.4801660180092,1.02385513485987e-05,-1.0021815851539,0.631745677411039,0,-0.462453970013841,-0.110893799315567,0.265441089567996,,s.d.,s.d.,0.0865844680072895
481021,"Paper, fine, light coat",Papeles couche o estucado ligero l.w.c.,Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",1.96621890404077,46,Decreció mucho / Decreció mucho,19637002.1065574,0.0,0.0,-0.742988836307958,-0.0845302738065734,0,-0.340376349772808,-0.106147178380164,0.230619451904848,,s.d.,s.d.,0.0865844680072895
481029,"Paper, fine, wood, clay, not light","Los demas papel y carton tipo usado escribir, imprimir u otros fines g",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",1.10160301354548,653,Decreció mucho / Decreció mucho,17423829.3770492,0.0,0.0,-1.05023440518434,0.910995467149244,0,-0.442804688844644,-0.0410283370581145,0.370278392048226,,s.d.,s.d.,0.0865844680072895
481031,"Paper, kraft, >95% chem pulp, <150g, bleach, clay","Papel y carton kraft, blanqueado, gramaje inferior o igual 150 g/m2.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.911023380309296,933,Decreció / Decreció,1687957.33606557,0.0,0.0,-0.235864546808871,0.622449932952649,0,0.0504871418552497,0.236578710175386,0.437098950863354,,s.d.,s.d.,0.0865844680072895
481032,"Paper, kraft, >95% chem pulp, >150g, bleach, clay","Papel y carton kraft, blanqueado, gramaje superior a 150 g/m2.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",1.09155205775266,670,Decreció mucho / Decreció,10480547.3551912,0.0,0.0,-0.629853342141283,-1.10949227150683,0,-0.553640588024999,-0.539516157435135,-0.415339510382296,,s.d.,s.d.,0.0865844680072895
481039,"Paper, kraft, clay","Los demas papel y carton kraft, excepto los utilizados para escribir",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",1.05186567775266,732,Decreció / Decreció,5784836.22677596,0.0,0.0,-0.546393952389376,-0.711133078017697,0,-0.419515814500836,-0.364313701837982,-0.22096165138661,,s.d.,s.d.,0.0865844680072895
481091,"Paper, multi-ply, clay","Los demas papeles y cartones, multicapas",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.813486933623154,1085,Creció mucho / Creció,50505564.079235,5.57713317871094,4.86012233525141e-06,0.344283184005231,-0.147322576935362,0,0.292882406778904,0.242601730118712,0.240361528986445,,s.d.,s.d.,0.0865844680072895
481099,"Paper, clay, nes","Los demas papel y carton, estucados, en bobinas o en hojas.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.178305227946444,2182,Creció / Creció,3225020.10928962,0.0,0.0,0.36272670762024,0.914669829959588,0,0.45467318412073,0.528243578487943,0.564995742754498,,s.d.,s.d.,0.0865844680072895
481110,"Paper, tarred","Papel y carton alquitranado, embetunado o asfaltado",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.0467888459420196,2522,Decreció / Decreció,389742.890710383,0.0,0.0,-0.138852915186574,0.544659675226758,0,0.0070560098205478,0.114186101844775,0.191743767810564,,s.d.,s.d.,0.0865844680072895
481121,"Paper, self-adhesive, not labels",Papel y carton autoadhesivo,Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.704958147405469,1270,Creció mucho / Creció mucho,11341947.284153,0.2678159425656,5.08597786822183e-07,0.0533847323236958,1.17395919245597,0,0.342656965858329,0.543321805632259,0.720536593153664,,s.d.,s.d.,0.0865844680072895
481129,"Paper, adhesive, not label","Los demas papel y carton engomados o adhesivos, excepto autoadhesivos.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.219220031098867,2102,Creció mucho / Creció mucho,2520058.46448087,0.0,0.0,0.0553922469322082,1.11978124187539,0,0.284652824337511,0.452502562787322,0.575324240698306,,s.d.,s.d.,0.0865844680072895
481131,"Paper, >150g/m2, bleach, plastic",Papeles y cartones impregnados o revestidos con resinas sintéticas o a,Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",1.51684575720683,221,Decreció / Decreció,19977785.3797814,0.0,0.0,-0.351041449241914,-0.325635744408139,0,-0.159171587630285,-0.0619663715827818,0.12736291954547,,s.d.,s.d.,0.0865844680072895
481139,"Paper, coat, with plastic","Papel y carton recubierto, impregnado o revestido de plastico (con exc",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.248406424093364,2035,Decreció / Decreció mucho,-23446285.010929,0.0,0.0,-0.0176041032634124,0.940961900198963,0,0.20071015016474,0.357795577051935,0.480253230133851,,s.d.,s.d.,0.0865844680072895
481140,"Paper, wax","Papel y carton recubierto, impregnado o revestido de cera, de parafina",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.599510560059704,1447,Decreció / Decreció,1374201.15027322,0.0,0.0,-0.21032674536223,1.57476119271784,0,0.227674572795977,0.535929628779083,0.795422153129283,,s.d.,s.d.,0.0865844680072895
481190,"Paper, coat, nes","Los demas papeles, cartones, guata de celulosa y napas de fibras de ce",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.848404674371195,1028,Creció mucho / Se mantuvo,22687019.4426229,0.128205408652624,2.18409422983227e-07,-0.683486721973731,1.33533849583045,0,-0.126532538778403,0.25288581370947,0.607957475124381,,s.d.,s.d.,0.0865844680072895
481200,Paper pulp filter blocks,"Bloques y placas, filtrantes, de pasta de papel.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.993898209972751,822,Creció / Creció,1029509.89344262,0.0,0.0,-0.841207232322064,0.658035475947866,0,-0.357848146438596,-0.0412064680833661,0.292228346973108,,s.d.,s.d.,0.204658261968925
481310,"Paper, cigarette, tubes","Papel de fumar, en librillos o en tubos.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.13927159597239,2244,Decreció / Decreció,2231772.76502732,0.0,0.0,0.11101563472765,0.858357255044826,0,0.263309554915559,0.376823596025372,0.454383354181564,,s.d.,s.d.,0.204658261968925
481320,"Paper, cigarette, rolls, <5 cm","Papel de fumar, en bobinas de anchura inferior o igual a 5 cm.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.0143738490744657,2478,Decreció / Decreció,4014459.98087432,0.369506488243739,4.2883812206009e-06,-0.591917035264108,0.344290309852137,0,-0.346921247621895,-0.177612986544976,-0.0262379334143871,,s.d.,s.d.,0.204658261968925
481390,"Paper, cigarette, not rolls <5cm","Papel de fumar, incluso cortado al tamano adecuado.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.0361750511368966,2507,Decreció / Decreció,3977325.5136612,0.0,0.0,0.188438710844938,0.187994466795097,0,0.165888485836787,0.154591161130219,0.132085360527051,,s.d.,s.d.,0.0865844680072895
481420,"Wallpaper, with plastic",Papeles para decorar habitaciones,Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.47849712865632,1658,Decreció mucho / Decreció,8030721.46721311,0.0113163776695728,6.98710039433703e-08,-0.438560587176068,1.35516173407912,0,0.0118896486582093,0.326800882638107,0.597878886346865,,s.d.,s.d.,0.204658261968925
481490,"Wallpaper, nes",Los demas papel para decorar y revestimientos similares de paredes;p.,Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.662217732667831,1346,Decreció / Decreció,2236863.97540984,0.0,0.0,-0.346828814857906,1.02202823267312,0,0.0278472494008737,0.283628133906815,0.521418493412491,,s.d.,s.d.,0.204658261968925
481620,"Paper, self-copy, not rolls >36cm","Papel autocopia, incluso acondicionado en cajas",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.560654756490625,1520,Creció / Decreció,1865649.84699454,0.0,0.0,-1.04192076877447,0.187200215971736,0,-0.635839019298717,-0.371342095323532,-0.0881724443224026,,s.d.,s.d.,0.204658261968925
481690,"Paper, copying, nes",Otros papeles para copia o transferencia (clises o estenciles completo,Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",0.207356662852106,2123,Creció / Creció,1937238.57923497,0.0,0.0,-0.510103137389942,0.0295324670381477,0,-0.330430036480119,-0.213611705803804,-0.0879021653367898,,s.d.,s.d.,0.204658261968925
481710,Paper enveloped,Sobres,Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.0154202663075186,2481,Decreció / Decreció,4088269.78688524,0.0,0.0,0.0165980761295121,0.872763331506471,0,0.184629292961201,0.311453164145893,0.393867855439886,,s.d.,s.d.,0.204658261968925
481720,"Letters, postcards","Sobres-carta, tarjetas postales sin ilustrar y tarjetas para correspon",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.0550676080798491,2533,Decreció / Decreció,392696.040983606,0.0,0.0,0.17964858847943,0.53823926629514,0,0.227895104386644,0.269947896231036,0.28233534435668,,s.d.,s.d.,0.204658261968925
481730,Boxes of stationary,"Cajas, sobre y prestaciones similares de papel o carton.",Agricultura," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas",-0.650139572974993,3385,Creció / Creció,1106858.97267759,0.0,0.0,0.523118422695054,0.156604601669034,0,0.332489858922845,0.21884988598544,0.0648727043158331,,s.d.,s.d.,0.204658261968925
