"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp_","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_formosa","vcr_formosa","compatibilidad_con_formosa","valor_estrategico_para_formosa","indice_recuperacion_de_posiciones_formosa","indice_oportunidades_cercanas_formosa","indice_objetivos_factibles_formosa","indice_apuestas_ambiciosas_formosa","top_20_criterios_formosa","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.131425","2648","Creció / Se mantuvo","4238686.866120","3840.412760","0.676941","2.209340","-0.585419","1","1.416312","0.880060","0.366507","Recuperación de posiciones, Trayectoria productiva","1390","324","0.100505"
"721011","Flat rolled iron/non-alloy steel, tin coated w>600mm t>0.5m","Productos laminados de hierro o acero estanados,de espesor superior o","Metales"," XV Metales comunes y sus manufacturas","-0.112873","2620","Decreció / Decreció","832805.778689","0.000000","0.000000","0.065139","0.739479","0","0.182206","0.274456","0.324089","","s.d.","s.d.","0.078573"
"721012","Flat rolled iron/non-alloy steel, tin coated, w>600mm t<.5m","Productos laminados planos de hierro o acero, estañados, de espesor in","Metales"," XV Metales comunes y sus manufacturas","0.741394","1214","Decreció / Decreció mucho","33495320.502732","0.000000","0.000000","-0.148105","1.183842","0","0.207234","0.451502","0.673646","","s.d.","s.d.","0.078573"
"721020","Flat rolled iron/non-alloy steel, lead coated, w>600mm","Emplomados, incluidos los revestidos con una aleacion de plomo y estañ","Metales"," XV Metales comunes y sus manufacturas","0.027772","2412","Decreció / Decreció","337312.040984","0.000000","0.000000","-0.168493","-0.033857","0","-0.121939","-0.091930","-0.058840","","s.d.","s.d.","0.078573"
"721039","Flat rolled iron/non-alloy steel, electro plate/zinc, w>.6m","Hierro laminado/acero sin alear, electro placa/zinc, w> .6m","Metales"," XV Metales comunes y sus manufacturas","1.210714","532","Decreció mucho / Decreció mucho","11979937.054645","0.000000","0.000000","-0.851148","-0.180199","0","-0.510772","-0.307036","-0.033755","","s.d.","s.d.","0.078573"
"721041","Flat rolled iron/non-alloy steel, coat/zinc, corrugated, w>.6m","Emplomados galvanizaods de otro modo, ondulados","Metales"," XV Metales comunes y sus manufacturas","-1.899802","4515","Decreció / Decreció","5025526.303279","0.000000","0.000000","1.585479","-1.261534","0","0.667549","0.066233","-0.566997","","s.d.","s.d.","0.078573"
"721049","Flat rolled iron/non-alloy steel, zinc coated, w>.6m","Los demas productos de hierro o acero galvanizado de otro modo","Metales"," XV Metales comunes y sus manufacturas","-0.120812","2630","Creció mucho / Creció","127531910.516393","0.000000","0.000000","0.394742","0.931874","0","0.450613","0.505405","0.507563","","s.d.","s.d.","0.078573"
"721050","Flat rolled iron/non-alloy steel, coated chrom/oxides, w>.6m","Prod. laminados hierro, ancho 600 mm., revestidos de oxidos de cromo.","Metales"," XV Metales comunes y sus manufacturas","0.947829","886","Creció / Se mantuvo","8151923.254098","0.000000","0.000000","-0.429823","0.888206","0","-0.028452","0.238135","0.507703","","s.d.","s.d.","0.078573"
"721060","Flat rolled iron/non-alloy steel, aluminium coated, w>.6m","Hierro plano laminado/sin alear, recubierto de aluminio, w> .6m","Metales"," XV Metales comunes y sus manufacturas","-1.243563","4072","Creció mucho / Creció mucho","21093292.467213","0.000000","0.000000","0.363484","-1.122911","0","-0.094500","-0.397811","-0.707155","","s.d.","s.d.","0.078573"
"721070","Flat rolled iron/non-alloy steel, plastic coated, w>600mm","Productos laminados planos de hierro o acero, sin alear, de anchura su","Metales"," XV Metales comunes y sus manufacturas","0.013854","2435","Creció mucho / Creció mucho","65982635.972678","0.000000","0.000000","-0.309272","0.648195","0","-0.085466","0.074310","0.202370","","s.d.","s.d.","0.078573"
"721090","Flat rolled iron/non-alloy steel, clad/plated/coated, w>.6m","Los demas prod. laminados hierro, ancho 600 mm., chapados o revestidos","Metales"," XV Metales comunes y sus manufacturas","0.394852","1790","Creció / Creció","6370186.125683","0.000000","0.000000","-0.214793","0.993254","0","0.087781","0.299470","0.481239","","s.d.","s.d.","0.078573"
"721119","Hot rolled iron/non-aly steel, w<.6m t<3mm275/t>3mm355","Los demas productos laminados planos de hierro o de acero sinalear de","Metales"," XV Metales comunes y sus manufacturas","0.711328","1260","Creció mucho / Creció mucho","7335185.759563","0.000000","0.000000","-0.390595","0.712135","0","-0.059857","0.160649","0.381114","","s.d.","s.d.","0.078573"
"721121","Hot box rolled iron/non-aly steel, flat w.15-.6m t>4, unclad","Hierro laminado en caja caliente/sin alear, plano W.15-.6m t> 4, Unenclad","Metales"," XV Metales comunes y sus manufacturas","0.829803","1058","Creció / Se mantuvo","1496748.491803","0.000000","0.000000","-0.506810","0.910505","0","-0.089686","0.189742","0.465135","","s.d.","s.d.","0.078573"
"721122","Hot rolled iron/non-aly steel, w<.6m t>4.75mm, unclad","Hierro laminado en caliente/acero sin alear, w <.6m t> 4.75 mm, sin estar cerrado","Metales"," XV Metales comunes y sus manufacturas","1.347196","364","Decreció / Decreció","3998317.901639","0.000000","0.000000","-0.103409","1.018024","0","0.265938","0.506683","0.763887","","s.d.","s.d.","0.078573"
"721129","Hot rolled iron/non-alloy steel, w<600mm, unclad","Los demas productos laminados simplemente en caliente","Metales"," XV Metales comunes y sus manufacturas","1.220088","512","Decreció mucho / Decreció mucho","4285782.349727","0.000000","0.000000","-0.722329","0.542443","0","-0.275133","0.011704","0.332423","","s.d.","s.d.","0.078573"
"721141","Flat rolled iron/non-alloy steel, w<600mm, unclad, <.25%C","Hierro plano laminado/acero sin alear, w <600 mm, sin cerrarse, <.25%C","Metales"," XV Metales comunes y sus manufacturas","1.100096","655","Se mantuvo / Decreció","7060121.565574","0.000000","0.000000","-0.501155","1.362639","0","0.031729","0.391361","0.737865","","s.d.","s.d.","0.078573"
"721149","Flat rolled iron/non-alloy steel, w<600mm, unclad","Hierro plano laminado/acero sin alear, w <600 mm, sin estar cerrado","Metales"," XV Metales comunes y sus manufacturas","0.190498","2159","Decreció mucho / Decreció mucho","195577.628415","0.000000","0.000000","0.244618","-0.875065","0","0.015269","-0.155389","-0.272769","","s.d.","s.d.","0.078573"
"721190","Flat rolled iron/non-alloy steel, w<600mm, unclad, nes","Los demas prod. laminados planos, de hierro, ancho inf. 600mm., sin ch","Metales"," XV Metales comunes y sus manufacturas","-0.056783","2535","Decreció / Decreció","2024982.262295","0.000000","0.000000","0.300524","0.730903","0","0.350869","0.397561","0.404868","","s.d.","s.d.","0.078573"
"721210","Flat rolled iron/non-alloy steel, w<600mm, tin plated","Productos laminados planos estanados de hierro o acero.","Metales"," XV Metales comunes y sus manufacturas","0.238554","2055","Creció / Se mantuvo","574660.863388","0.000000","0.000000","0.398606","1.075500","0","0.517980","0.611511","0.663195","","s.d.","s.d.","0.078573"
"721229","Flat rolled steel, <600mm, electro-plated zinc","Hierro plano laminado, <600 mm, zinc electroaplicado","Metales"," XV Metales comunes y sus manufacturas","0.675440","1321","Decreció / Decreció","1653736.904372","0.000000","0.000000","-0.540346","1.074754","0","-0.095747","0.207307","0.490395","","s.d.","s.d.","0.078573"
"721230","Flat rolled iron/non-alloy steel, <600mm, zinc coated","Los demas productos laminados de hierro o acero, galvanizados de otro","Metales"," XV Metales comunes y sus manufacturas","0.128809","2265","Creció mucho / Creció","10390025.510929","0.000000","0.000000","-0.183848","1.166701","0","0.117527","0.335742","0.502063","","s.d.","s.d.","0.078573"
"721240","Flat rolled iron/non-alloy steel, <600mm, plastic coated","Productos laminados de hierro o acero, sin alear de anchura inferior a","Metales"," XV Metales comunes y sus manufacturas","0.340455","1880","Decreció / Decreció","4017106.674863","0.000000","0.000000","-0.324625","0.579831","0","-0.077226","0.091697","0.248650","","s.d.","s.d.","0.078573"
"721250","Flat rolled iron/non-alloy steel, <600mm, plated/coated","Productos laminados de hierro o acero, revestidos de otro modo.","Metales"," XV Metales comunes y sus manufacturas","1.004428","803","Creció / Creció","4489255.371585","0.000000","0.000000","-0.273899","0.561267","0","0.020967","0.210158","0.421508","","s.d.","s.d.","0.078573"
"721260","Flat rolled iron/non-alloy steel, w<600mm, clad","Productos laminados de hierro o acero chapados","Metales"," XV Metales comunes y sus manufacturas","1.233800","490","Decreció / Decreció","1666250.300546","0.000000","0.000000","-0.561512","0.838824","0","-0.101913","0.197903","0.517467","","s.d.","s.d.","0.078573"
"721310","Hot rolled bar/rod grooved iron/non-aly steel, irregular coils","Alambron de hierro o acero sin alear, con muesca, cordones, huecos pro","Metales"," XV Metales comunes y sus manufacturas","-0.315308","2938","Creció mucho / Creció mucho","9889823.281421","0.000000","0.000000","0.397608","0.449091","0","0.336613","0.308689","0.242546","","s.d.","s.d.","0.078573"
"721320","Hot rolled bar/rod, irregular coils, free cutting steel","Alambron de aceros de facil vulcanizacion, sin alear.","Metales"," XV Metales comunes y sus manufacturas","0.895547","963","Decreció / Decreció","2184241.969945","0.000000","0.000000","0.279548","0.849455","0","0.455129","0.571415","0.690006","","s.d.","s.d.","0.078573"
"721331","Hot rolled bar/rod, iron/non-aly steel coiled w<.14m C<.25%","Barra/varilla laminada en caliente, hierro/acero sin alear W <.14m C <.25%","Metales"," XV Metales comunes y sus manufacturas","-0.238296","2827","Creció mucho / Creció mucho","22993579.524590","0.000000","0.000000","0.124941","0.703232","0","0.204275","0.272857","0.294362","","s.d.","s.d.","0.078573"
"721339","Hot rolled bar/rod, iron/non-alloy steel, coiled, C<.25%","Barra/varilla laminada en caliente, hierro/acero sin alear, c <.25%","Metales"," XV Metales comunes y sus manufacturas","0.175058","2189","Creció / Decreció","3872509.385246","0.000000","0.000000","-0.274882","0.457068","0","-0.083498","0.048792","0.166981","","s.d.","s.d.","0.078573"
"721350","Bar/rod, iron/non-alloy steel, irregular coils, >.6%C","Bar/varilla, hierro/acero sin alear, bobinas irregulares,> .6%C","Metales"," XV Metales comunes y sus manufacturas","-0.672669","3409","Decreció / Decreció","879.322404","0.000000","0.000000","-1.919875","-2.262930","0","-1.863765","-1.852863","-1.762448","","s.d.","s.d.","0.078573"
"721410","Bar/rod, iron/non-alloy steel, forged","Barras hierro o acero sin alear, simplemente forjadas, en caliente.","Metales"," XV Metales comunes y sus manufacturas","-1.237365","4065","Creció / Creció","2198950.251366","0.000000","0.000000","0.648648","-0.786405","0","0.173036","-0.136523","-0.468629","","s.d.","s.d.","0.078573"
"721420","Bar/rod, iron/non-alloy steel, indent/twisted","Barras hierro con muescas, cordones, huecos o relieve obtenidos durant","Metales"," XV Metales comunes y sus manufacturas","-1.323751","4154","Decreció mucho / Decreció mucho","47485265.571038","0.000000","0.000000","1.337910","-0.941457","0","0.615870","0.140882","-0.353221","","s.d.","s.d.","0.078573"
"721430","Bar/rod, iron/non-alloy steel, free cutting steel","Barra de acero de facil mecanizacion.","Metales"," XV Metales comunes y sus manufacturas","-0.362679","3007","Decreció / Decreció","-636713.969945","0.000000","0.000000","0.711586","0.097640","0","0.481370","0.335565","0.166744","","s.d.","s.d.","0.078573"
"721440","Bar/rod, iron/non-alloy steel, hot formed <.25%C","Barra/varilla, hierro/acero sin alear, formado en caliente <.25%C","Metales"," XV Metales comunes y sus manufacturas","-0.285197","2889","Decreció / Decreció","19817313.502732","0.000000","0.000000","0.270447","0.248843","0","0.210562","0.179539","0.121814","","s.d.","s.d.","0.078573"
"721510","Bar/rod, cold formed/finished free cutting steel","Las demas barras de acero de facil mecanizacion simplemente obtenidas","Metales"," XV Metales comunes y sus manufacturas","0.870374","989","Decreció / Decreció","4132383.969945","0.000000","0.000000","-0.273571","1.314449","0","0.158427","0.453828","0.727024","","s.d.","s.d.","0.078573"
"721520","Bar/rod, iron/non-alloy steel, cold form/finished, <.25%C","Barra/varilla, hierro/acero sin alear, forma fría/terminado, <.25%C","Metales"," XV Metales comunes y sus manufacturas","0.053898","2378","Creció mucho / Creció mucho","6496614.363388","0.000000","0.000000","-0.304990","0.573689","0","-0.093365","0.056381","0.180138","","s.d.","s.d.","0.078573"
"721540","Bar/rod, iron/non-alloy steel, cold form/finished, >.6%C","Barra/varilla, hierro/acero sin alear, forma fría/terminado,> .6%C","Metales"," XV Metales comunes y sus manufacturas","-0.418610","3089","Decreció mucho / Decreció mucho","376805.442623","0.000000","0.000000","1.023011","-0.267635","0","0.620720","0.355042","0.081815","","s.d.","s.d.","0.078573"
"721590","Bar/rod, iron/non-alloy steel, nes","Las demas barras de hierro o de acero sin alear.","Metales"," XV Metales comunes y sus manufacturas","-0.955029","3763","Decreció / Decreció","3330632.147541","0.000000","0.000000","1.091396","-0.291730","0","0.610128","0.300338","-0.042617","","s.d.","s.d.","0.078573"
"721610","Sections U/I/H, iron/non-alloy steel, nfw hot formed <80mm","Perfiles hierro en u, y o en h, laminados caliente, altura inferior a","Metales"," XV Metales comunes y sus manufacturas","-0.483341","3167","Decreció / Decreció","1456177.887978","0.000000","0.000000","0.527185","0.118098","0","0.344315","0.232426","0.090464","","s.d.","s.d.","0.078573"
"721621","Sections, L, iron/non-alloy steel, <80m","Perfiles en l, de hierro, laminados en caliente, altura inferior a 80m","Metales"," XV Metales comunes y sus manufacturas","-0.841414","3624","Decreció / Decreció","2407803.833333","0.000000","0.000000","0.654878","0.014516","0","0.377177","0.206308","-0.007358","","s.d.","s.d.","0.078573"
"721622","Sections, T, iron/non-alloy steel, <80m","Perfiles en t, de hierro, laminados en caliente, altura inferior a 80m","Metales"," XV Metales comunes y sus manufacturas","-1.424075","4237","Creció / Creció","1051550.366120","0.000000","0.000000","0.897389","-0.973603","0","0.291044","-0.105678","-0.524924","","s.d.","s.d.","0.078573"
"721631","Sections, U, iron/non-alloy steel, >80m","Perfiles en u, laminados caliente, altura superior o igual a 80 mm.","Metales"," XV Metales comunes y sus manufacturas","-0.314031","2936","Creció / Decreció","6931938.729508","0.000000","0.000000","-0.201123","0.048889","0","-0.162411","-0.130555","-0.116845","","s.d.","s.d.","0.078573"
"721632","Sections, I, iron/non-alloy steel, >80m","Perfiles en i, laminados en caliente, altura superior o igual a 80 mm.","Metales"," XV Metales comunes y sus manufacturas","-0.380560","3029","Decreció / Decreció","13261893.549180","0.000000","0.000000","0.191319","0.282623","0","0.152392","0.137494","0.089436","","s.d.","s.d.","0.078573"
"721633","Sections, H, iron/non-alloy steel, >80m","Perfiles en h, laminados en caliente, altura superior o igual a 80 mm.","Metales"," XV Metales comunes y sus manufacturas","0.629204","1398","Creció / Decreció","18809197.442623","0.000000","0.000000","-1.050019","0.626324","0","-0.546828","-0.211415","0.124141","","s.d.","s.d.","0.078573"
"721640","Sections, L/T, iron/non-alloy steel, >80m","Perfiles en l o en t., laminados en caliente, altura superior o igual","Metales"," XV Metales comunes y sus manufacturas","0.374829","1819","Decreció / Decreció","4102782.592896","0.000000","0.000000","-0.343438","0.848642","0","-0.033195","0.181530","0.372565","","s.d.","s.d.","0.078573"
"721650","Sections, nes, iron/non-alloy steel","Los demas perfiles, laminados o extrudidos en caliente.","Metales"," XV Metales comunes y sus manufacturas","-1.124245","3959","Decreció / Decreció","6160969.341530","0.000000","0.000000","1.074733","-0.433121","0","0.553265","0.217138","-0.153545","","s.d.","s.d.","0.078573"
"721660","Sections, nes, iron/non-alloy steel, nfw cold formed/finished","Los demas perfiles, laminados o extrudidos en frío","Metales"," XV Metales comunes y sus manufacturas","-0.288360","2898","Creció mucho / Creció","8015916.183060","0.000000","0.000000","0.411689","0.306918","0","0.320730","0.270012","0.189530","","s.d.","s.d.","0.078573"
"721690","Angles/shapes/sections, iron/non-alloy steel","Ángulos/formas/secciones, hierro/acero sin aleación","Metales"," XV Metales comunes y sus manufacturas","-0.315982","2941","Creció / Creció","6315572.087432","0.000000","0.000000","0.599976","0.199776","0","0.428340","0.322512","0.190896","","s.d.","s.d.","0.078573"
"721711","Wire, iron/non-alloy steel, <.25%C","Alambre, hierro/acero sin alear, <.25%C","Metales"," XV Metales comunes y sus manufacturas","0.037815","2400","Decreció / Decreció","15360213.530055","0.145044","0.000015","-0.221672","0.565320","0","-0.038325","0.092698","0.197346","","s.d.","s.d.","0.078573"
"721712","Wire, iron/non-alloy steel, zinc plated/coated <.25%C","Alambre, hierro/acero sin alear, zinc chapado/recubierto <.25%C","Metales"," XV Metales comunes y sus manufacturas","-0.632612","3369","Creció mucho / Creció","11183889.639344","0.000000","0.000000","0.620294","0.318830","0","0.434710","0.326845","0.171408","","s.d.","s.d.","0.078573"
"721713","Wire, iron/non-alloy steel, base metal plate/coated, <.25%C","Alambre, hierro/acero sin alear, placa de metal base/recubierta, <.25%C","Metales"," XV Metales comunes y sus manufacturas","0.103533","2298","Decreció mucho / Decreció mucho","478973.393443","0.000000","0.000000","-0.120862","0.027523","0","-0.068745","-0.035268","0.002010","","s.d.","s.d.","0.078573"
"721719","Wire, iron/non-alloy steel, <.25% carbon, nes","Cable, hierro/acero sin aleación, <.25% de carbono, NES","Metales"," XV Metales comunes y sus manufacturas","-0.137515","2663","Creció mucho / Creció mucho","2057560.316940","0.000000","0.000000","-0.244504","0.275978","0","-0.129708","-0.046287","0.016460","","s.d.","s.d.","0.078573"
"721733","Wire, iron/non-alloy steel, base metal plated/coated, >.6%C","Alambre, hierro/acero sin alear, metal base chapado/recubierto,> .6%C","Metales"," XV Metales comunes y sus manufacturas","0.784189","1138","Creció mucho / Creció mucho","8102699.489071","0.000000","0.000000","-0.904132","0.859782","0","-0.382517","-0.033514","0.311710","","s.d.","s.d.","0.078573"
"721739","Wire, iron/non-alloy steel, >.6%C","Alambre, hierro/acero sin alear,> .6%C","Metales"," XV Metales comunes y sus manufacturas","-1.015814","3842","Decreció mucho / Decreció mucho","157278.770492","0.000000","0.000000","1.771419","-0.436738","0","1.051064","0.580479","0.080940","","s.d.","s.d.","0.078573"
"721810","Ingots & primary forms, stainless steel","Acero inoxidable en lingotes u otras formas primarias.","Metales"," XV Metales comunes y sus manufacturas","0.392130","1793","Decreció / Decreció","2293865.106557","0.000000","0.000000","0.438550","0.658513","0","0.477901","0.508574","0.525929","","s.d.","s.d.","0.078573"
"721890","Semi-finished products, of stainless steel","Productos semi-acabados, de acero inoxidable","Metales"," XV Metales comunes y sus manufacturas","1.079485","687","Creció mucho / Creció mucho","11728047.691257","0.000000","0.000000","-0.707198","-0.362728","0","-0.459636","-0.318631","-0.105516","","s.d.","s.d.","0.078573"
"721911","Hot rolled stainless steel coil, w>600 t>10mm","Productos laminados caliente, acero inoxidable, enrollados, espesor su","Metales"," XV Metales comunes y sus manufacturas","0.723128","1244","Decreció / Decreció","1266953.491803","0.000000","0.000000","-0.791235","0.701574","0","-0.341237","-0.041597","0.259120","","s.d.","s.d.","0.078573"
"721912","Hot rolled stainless steel coil, w>600 t 4.75-10mm","Productos laminados caliente acero inoxidable, enrollados, espesor sup","Metales"," XV Metales comunes y sus manufacturas","0.593289","1452","Creció mucho / Creció","15020097.065574","0.000000","0.000000","-1.146259","-0.648413","0","-0.872735","-0.711081","-0.487341","","s.d.","s.d.","0.078573"
"721913","Hot rolled stainless steel coil, w>600 t 3-4.75mm","Productos laminados caliente acero inoxidable, enrollado, espesor supe","Metales"," XV Metales comunes y sus manufacturas","0.593289","1453","Creció mucho / Creció mucho","30553033.065574","0.000000","0.000000","-1.146259","-0.648413","0","-0.872735","-0.711081","-0.487341","","s.d.","s.d.","0.078573"
"721914","Hot rolled stainless steel coil, w>600 t<3mm","Productos laminados caliente acero inoxidable, enrollado, espesor infe","Metales"," XV Metales comunes y sus manufacturas","0.518286","1595","Creció / Creció","8480983.795082","0.000000","0.000000","-0.858465","-0.527477","0","-0.654593","-0.536107","-0.365333","","s.d.","s.d.","0.078573"
"721921","Hot rolled stainless steel flat, w>600 t>10mm","Productos laminados caliente acero inoxidable, sin enrollar, espesor s","Metales"," XV Metales comunes y sus manufacturas","1.255415","468","Decreció / Decreció","8262854.226776","0.000000","0.000000","-0.590208","0.792931","0","-0.129018","0.170734","0.493610","","s.d.","s.d.","0.078573"
"721922","Hot rolled stainless steel flat, w>600 t 4.75-10mm","Productos laminados caliente acero inoxidable, sin enrollar, espesor s","Metales"," XV Metales comunes y sus manufacturas","1.248582","476","Creció / Creció","6595618.732240","0.000000","0.000000","-0.380042","1.658521","0","0.190533","0.577749","0.944468","","s.d.","s.d.","0.078573"
"721923","Hot rolled stainless steel flat, w>600 t 3-4.75mm","Productos laminados caliente acero inoxidable, sin enrollar, espesor s","Metales"," XV Metales comunes y sus manufacturas","0.746123","1207","Creció / Creció","1579830.672131","0.000000","0.000000","-0.027973","0.819516","0","0.218934","0.384763","0.546921","","s.d.","s.d.","0.078573"
"721924","Hot rolled stainless steel flat, w>600 t<3mm","Productos laminados caliente acero inoxidable, sin enrollar, espesor i","Metales"," XV Metales comunes y sus manufacturas","0.661583","1347","Decreció / Decreció","543416.396175","0.000000","0.000000","-0.652887","1.211429","0","-0.148577","0.196794","0.514673","","s.d.","s.d.","0.078573"
"721931","Cold rolled stainless steel, w>600 t>4.75mm","Productos laminados en frio, acero inoxidable, espesor superior o igua","Metales"," XV Metales comunes y sus manufacturas","0.814381","1081","Creció / Creció","3634517.486339","0.000000","0.000000","-0.156975","0.251829","0","0.021921","0.131810","0.269826","","s.d.","s.d.","0.078573"
"721932","Cold rolled stainless steel, w>600 t 3-4.75mm","Productos laminados en frio, acero inoxidable, espesor superior o igua","Metales"," XV Metales comunes y sus manufacturas","0.692784","1288","Creció / Creció","9386102.997268","0.000000","0.000000","-0.169921","1.042333","0","0.158800","0.383774","0.591269","","s.d.","s.d.","0.078573"
"721933","Cold rolled stainless steel, w>600 t 1-3mm","Productos laminados en frio, acero inoxidable, espesor sup. a 1mm. per","Metales"," XV Metales comunes y sus manufacturas","0.893678","965","Creció mucho / Creció","32553680.751366","0.000000","0.000000","-0.538212","0.910307","0","-0.105319","0.183553","0.471594","","s.d.","s.d.","0.078573"
"721934","Cold rolled stainless steel, w>600 t .5-1mm","Productos laminados en frio, acero inoxidable, espesor superior o igua","Metales"," XV Metales comunes y sus manufacturas","0.569457","1498","Decreció / Decreció","27896069.407104","0.000000","0.000000","-0.597052","1.543209","0","-0.052349","0.327015","0.657692","","s.d.","s.d.","0.078573"
"721935","Cold rolled stainless steel, w>600 t /0.5mm","Productos laminados en frio, acero inoxidable, espesor inferior a 0,5","Metales"," XV Metales comunes y sus manufacturas","0.516130","1599","Se mantuvo / Decreció","6379932.950820","0.000000","0.000000","-0.828613","1.184440","0","-0.291528","0.077667","0.413446","","s.d.","s.d.","0.078573"
"721990","Rolled stainless steel sheet, w>600mm","Los demas productos laminados planos, acero inoxidable, de anchura sup","Metales"," XV Metales comunes y sus manufacturas","0.986666","830","Decreció / Decreció","5835389.128415","0.000000","0.000000","-0.442573","1.827146","0","0.154295","0.566215","0.936110","","s.d.","s.d.","0.078573"
"722011","Hot rolled stainless steel sheet, w<600mm t >4.75m","Productos laminados caliente, acero inoxidable, espesor superior o igu","Metales"," XV Metales comunes y sus manufacturas","1.140568","609","Decreció / Decreció","991682.978142","0.000000","0.000000","-0.073028","1.244595","0","0.311856","0.570179","0.823301","","s.d.","s.d.","0.078573"
"722012","Hot rolled stainless steel sheet, w<600mm t<4.75m","Productos laminados caliente, acero inoxidable, espesor inferior a 4,7","Metales"," XV Metales comunes y sus manufacturas","1.273805","453","Se mantuvo / Decreció","1394354.915301","0.000000","0.000000","-0.845433","0.714288","0","-0.321565","0.018355","0.386251","","s.d.","s.d.","0.078573"
"722020","Stainless steel sheet, w<600mm, cold rolled/reduc","Productos laminados en frio, acero inoxidable, ancho inferior a 600 mm","Metales"," XV Metales comunes y sus manufacturas","1.292862","427","Creció mucho / Creció","21867122.398907","0.000000","0.000000","-0.532542","1.108459","0","-0.021801","0.315619","0.662259","","s.d.","s.d.","0.078573"
"722090","Rolled stainless steel sheet, w<600mm","Los demas productos laminados planos, de acero inoxidable, ancho infer","Metales"," XV Metales comunes y sus manufacturas","1.269414","459","Creció / Creció","2529595.177596","0.000000","0.000000","-0.773170","0.749838","0","-0.264310","0.066270","0.422830","","s.d.","s.d.","0.078573"
"722100","Bar/rod of stainless steel, hot rolled, coiled","Alambron de acero inoxidable.","Metales"," XV Metales comunes y sus manufacturas","1.497564","242","Decreció mucho / Decreció mucho","10443285.265027","0.000000","0.000000","-0.734202","0.843618","0","-0.195462","0.152800","0.533758","","s.d.","s.d.","0.078573"
"722210","Stainless steel bar nfw hot rolled/extrude","Barra de acero inoxidable NFW laminado en caliente o exturdido","Metales"," XV Metales comunes y sus manufacturas","1.031519","759","Creció / Creció","8793327.803279","0.000000","0.000000","-0.400765","1.844667","0","0.191550","0.599979","0.967750","","s.d.","s.d.","0.078573"
"722220","Stainless steel bar cold formed/finished","Barras de acero inoxidable obtenidas o acabadas en frio.","Metales"," XV Metales comunes y sus manufacturas","1.344766","366","Creció / Se mantuvo","20032753.633880","0.000000","0.000000","-0.466605","1.425653","0","0.092983","0.467391","0.837754","","s.d.","s.d.","0.078573"
"722230","Stainless steel bar/rod","Las demas barras de acero inoxidable.","Metales"," XV Metales comunes y sus manufacturas","0.848298","1029","Creció / Decreció","3852500.297814","0.000000","0.000000","-0.251411","1.126147","0","0.134071","0.395691","0.643417","","s.d.","s.d.","0.078573"
"722240","Angles, shapes of stainless steel","Perfiles de acero inoxidable.","Metales"," XV Metales comunes y sus manufacturas","0.709699","1262","Decreció / Decreció","3250910.215847","0.000000","0.000000","-0.317808","1.045822","0","0.057668","0.313588","0.552702","","s.d.","s.d.","0.078573"
"722300","Wire of stainless steel","Alambre de acero inoxidable.","Metales"," XV Metales comunes y sus manufacturas","1.161066","584","Creció / Creció","9771672.836066","0.000000","0.000000","-0.750461","0.789093","0","-0.251397","0.075112","0.420220","","s.d.","s.d.","0.078573"
"722410","Ingots, primary forms of alloy steel","Los demas aceros aleados, en lingotes u otras formas primarias.","Metales"," XV Metales comunes y sus manufacturas","0.560521","1522","Decreció / Decreció","3238638.830601","0.000000","0.000000","-0.376218","-0.084732","0","-0.224247","-0.133687","-0.010864","","s.d.","s.d.","0.078573"
"722490","Semi-finished products of alloy steel","Semiproductos de los demas aceros aleados.","Metales"," XV Metales comunes y sus manufacturas","0.747120","1205","Creció mucho / Creció","-378774.166667","0.000000","0.000000","0.497906","0.678575","0","0.558961","0.598522","0.641511","","s.d.","s.d.","0.078573"
"722510","Flat rolled silicon-electrical steel, w>600mm","Acero eléctrico de silicio de laminado plano, w> 600 mm","Metales"," XV Metales comunes y sus manufacturas","1.523033","218","Decreció / Decreció","22153375.704918","0.000000","0.000000","-1.198919","0.871019","0","-0.512736","-0.066148","0.413041","","s.d.","s.d.","0.078573"
"722530","Hot rolled alloy-steel, coils, w>600mm","Los demas productos laminados en caliente, enrollados, de los aceros a","Metales"," XV Metales comunes y sus manufacturas","1.795609","81","Decreció mucho / Decreció mucho","53852455.483607","0.000000","0.000000","-1.561488","-0.932889","0","-1.100058","-0.837914","-0.439344","","s.d.","s.d.","0.078573"
"722540","Hot rolled alloy-steel, w>600mm","Productos simplemente laminados en caliente, sin enrollar, de los dema","Metales"," XV Metales comunes y sus manufacturas","1.350297","360","Decreció mucho / Decreció mucho","39989285.404372","0.000000","0.000000","-1.077595","0.239464","0","-0.571394","-0.252441","0.122054","","s.d.","s.d.","0.078573"
"722550","Cold rolled alloy-steel, w>600mm","Los demas productos laminado frio,planos,demas aceros aleados,ancho su","Metales"," XV Metales comunes y sus manufacturas","1.506411","233","Creció mucho / Creció mucho","16571562.322404","0.000000","0.000000","-1.053105","-0.122826","0","-0.611098","-0.343580","0.005400","","s.d.","s.d.","0.078573"
