Código HS 1992,Product Name EN,Nombre Producto ES,Sección Atlas,Sección 2 dígitos,Índice de complejidad de producto (ICP),Ranking de complejidad producto,Tendencia mercado 2014-2019 (nominal / share),Potencial exportador,FOB Tierra del Fuego,VCR Tierra del Fuego,Compatibilidad con Tierra del Fuego,Valor estratégico para Tierra del Fuego,Indice Recuperacion de posiciones - Tierra del Fuego,Indice Oportunidades cercanas - Tierra del Fuego,Indice Objetivos factibles - Tierra del Fuego,Indice Apuestas ambiciosas - Tierra del Fuego,Top 20 criterios Tierra del Fuego,Empleo 2021,Empresas 2020,Tasa fem
550969,Yarn of acrylic fibres,Los demas hilados de fibras discontinuas acrilicas o modacrilicas.,Textiles, XI Textiles y artículos textiles,-0.558679375406002,3268,Decreció / Decreció,2260745.7568306,0.0,0.0,-0.779086891328933,0.516179710044386,0,-0.497992819461976,-0.411188737801017,-0.141115041730207,,226,5,0.117478035780074
550991,"Yarn of other synth fibre with wool/hair, nes",Los demas hilados mezclados exclusiva o principalmente con lana o pelo,Textiles, XI Textiles y artículos textiles,-0.285614473953172,2891,Decreció / Decreció,246754.202185792,0.0,0.0,-0.597907255253504,0.083984140358658,0,-0.430299698001038,-0.364975850090397,-0.212982931902948,,226,5,0.117478035780074
550992,"Yarn of other synth fibres & cotton, not retail",Los demas hilados mezclados exclusiva o principalmente con algodon .,Textiles, XI Textiles y artículos textiles,-0.390325606807949,3045,Creció / Creció,1094377.26502732,0.0,0.0,-0.511109116673996,-0.934867908866644,0,-0.583782524125921,-0.592892112748949,-0.671604695694176,,226,5,0.117478035780074
550999,Yarn of other synth fibres & cotton,Los demas hilados de fibras sinteticas discontinuas sin acondicionar p,Textiles, XI Textiles y artículos textiles,-0.471455910253048,3150,Creció / Creció,616046.819672131,0.0,0.0,-0.391501380934222,0.805870272159288,0,-0.160022503247402,-0.10814937352461,0.127327230628151,,226,5,0.117478035780074
551011,"Yarn >85% artificial fibres, single",Hilados sencillos con un contenido de fibras artificiales discontinuas,Textiles, XI Textiles y artículos textiles,-0.74262722421746,3486,Creció / Decreció,6641801.1420765,0.0,0.0,-0.475822218452886,0.567220256476402,0,-0.293894224043486,-0.268422600873479,-0.0731543561758497,,226,5,0.117478035780074
551012,"Yarn >85% artif fibres, multiple",Hilados retorcidos o cableados con un contenido de fibras artificiales,Textiles, XI Textiles y artículos textiles,-0.65890533730167,3395,Decreció / Decreció,1294637.24863388,0.0,0.0,-0.763651479174639,-0.0188734314289914,0,-0.604221255438212,-0.556507738863633,-0.402314822220855,,226,5,0.117478035780074
551020,Yarn of artif fibres & wool/hair,Los demas hilados mezclados exclusiva o principalmente con lana o pelo,Textiles, XI Textiles y artículos textiles,-0.113256834806458,2621,Decreció / Decreció,260891.647540984,0.0,0.0,-0.582517754492856,0.817415825801658,0,-0.255604946465314,-0.138682175481948,0.164767586561274,,226,5,0.117478035780074
551030,Yarn of artificial fibres & cotton,Los demas hilados mezclados exclusiva o principalmente con algodon.,Textiles, XI Textiles y artículos textiles,-0.836380386742891,3613,Decreció / Decreció,611879.098360656,0.0,0.0,-0.285163494780574,0.620892055989409,0,-0.159074073822809,-0.168892985480542,-0.0152427199246609,,226,5,0.117478035780074
551090,Yarn of artificial fibres,Los demas hilados de fibras artificiales discontinuas sin acondiciona,Textiles, XI Textiles y artículos textiles,-0.627570570642614,3362,Creció / Creció,1964084.72677596,0.0,0.0,-1.04441250802055,0.475897440248979,0,-0.698666324628847,-0.580966633477578,-0.256062546954776,,226,5,0.117478035780074
551110,"Yarn >85% synthetic fibres, retail",Hilados de fibras sinteticas discontinuas con un contenido de estas fi,Textiles, XI Textiles y artículos textiles,-1.02712159752289,3850,Decreció / Decreció,1361102.93169399,0.0,0.0,-0.540029355187535,-0.625585278614138,0,-0.605849764106391,-0.658836784511257,-0.700302581313345,,226,5,0.117478035780074
551120,"Yarn <85% synthetic fibres, retail",Hilados de fibras sinteticas discontinuas con un contenido de estas fi,Textiles, XI Textiles y artículos textiles,-0.861535104978635,3653,Decreció / Decreció,562790.612021858,0.0,0.0,-0.222344800882235,-0.518672639954773,0,-0.345529399106382,-0.424264821469649,-0.515489904488977,,226,5,0.117478035780074
551130,"Yarn of artificial fibres, retail","Hilados de fibras artificiales discontinuas, acondicionados para la ve",Textiles, XI Textiles y artículos textiles,-0.821379371154388,3595,Decreció / Se mantuvo,153280.661202186,0.0,0.0,-1.29052239542543,0.292596380664531,0,-0.926984337780336,-0.800914096548733,-0.460833190117188,,226,5,0.117478035780074
551211,Woven fabric >85% polyester unbl/bleached,Tejidos crudos o blanqueados con un contenido de fibras discontinuas d,Textiles, XI Textiles y artículos textiles,-0.809527919845666,3572,Decreció mucho / Decreció mucho,1884698.15573771,0.0,0.0,-0.105814101546122,0.00346696516202784,0,-0.154329270034446,-0.219236598528993,-0.23256607610234,,226,5,0.117478035780074
551219,"Woven fabric >85% polyester fibres, nes",Los demas tejidos con un contenido de fibras discontinuas de poliester,Textiles, XI Textiles y artículos textiles,-0.637160967447767,3373,Decreció / Decreció,8572425.56010929,0.0,0.0,-0.145734210247875,-0.181764128916231,0,-0.202082869701536,-0.253027041354942,-0.284804362948608,,226,5,0.117478035780074
551221,"Woven fabric >85% acrylic, unbl/bleached",Tejidos crudos o blanqueados con un contenido de fibras discontinuas a,Textiles, XI Textiles y artículos textiles,-0.297544722264629,2915,Creció / Creció,613402.942622951,0.0,0.0,-0.922012863506161,-0.124940603924935,0,-0.700151597465763,-0.597851170362548,-0.407213311384226,,226,5,0.117478035780074
551229,"Woven fabric >85% acrylic fibres, nes",Los demas tejidos con un contenido de fibras discontinuas acrilicas o,Textiles, XI Textiles y artículos textiles,0.0577815188753017,2368,Decreció / Decreció,2263354.57650273,0.0,0.0,-0.480370513351621,-0.192372395662706,0,-0.368955686591146,-0.300740577484008,-0.216233352334879,,226,5,0.117478035780074
551291,"Woven fabric >85% synthetic, unbl/bleached",Los demas tejidos crudos o blanqueados con un contenido de fibras sint,Textiles, XI Textiles y artículos textiles,0.545174671815022,1548,Decreció / Decreció,400492.204918033,0.0,0.0,-0.195219080074075,1.54794043012562,0,0.227452197154774,0.388649547853669,0.774301137488063,,226,5,0.117478035780074
551299,"Woven fabric >85% synthetic fibre, nes",Los demas tejidos con un contenido de fibras sinteticas discontinuas s,Textiles, XI Textiles y artículos textiles,0.353906290352348,1856,Creció / Creció,3599758.42896175,0.0,0.0,-0.761925087163471,1.416205760342,0,-0.214715779910795,0.00577390021605985,0.497191638592945,,226,5,0.117478035780074
551311,"Woven plain <85% polyester&cotton, <170g/m2 unbl/blch","Tejidos crudos o blanqueados de fibras discontinuas de poliester, de l",Textiles, XI Textiles y artículos textiles,-1.55558742677709,4338,Decreció mucho / Decreció,3211291.0136612,0.0,0.0,0.596124945191869,-0.952178134011537,0,0.0712930921542917,-0.221293299002774,-0.638539533441903,,226,5,0.117478035780074
551312,"Woven twill <85% polyester&cotton, <170g/m2 unbl/blch","Tejidos crudos o blanqueados de fibras discontinuas de poliester, de l",Textiles, XI Textiles y artículos textiles,-0.990414784151576,3808,Creció / Creció,416377.467213115,0.0,0.0,0.803645453964766,-0.176470674222658,0,0.428216204515647,0.199804374294642,-0.0859218632486601,,226,5,0.117478035780074
551313,"Wovens nes <85% polyester&cotton, <170g/m2 unbl/blchd",Los demas tejidos crudos o blanqueados de fibras discontinuas de polie,Textiles, XI Textiles y artículos textiles,-0.896444095280505,3698,Decreció / Decreció,826996.43715847,0.0,0.0,0.00170055464581026,-0.0807867688728376,0,-0.104611375050551,-0.198550206219115,-0.25995490341916,,226,5,0.117478035780074
551319,"Woven fabric <85% synth&cotton, <170g/m2 unbl/blch",Los demas tejidos crudos o blanqueados de fibras sinteticas discontinu,Textiles, XI Textiles y artículos textiles,-0.828063041019151,3606,Decreció / Decreció,554634.93989071,0.0,0.0,0.526735146222697,0.615639687194853,0,0.409036235692944,0.278001644017366,0.228042642849705,,226,5,0.117478035780074
551321,"Woven plain <85% polyester&cotton, <170g/m2 dyed","Tejidos teñidos de fibras discontinuas de poliester, de ligamento tafe",Textiles, XI Textiles y artículos textiles,-0.620734708747141,3351,Decreció mucho / Decreció,4015009.11202186,0.0,0.0,1.02276000708885,-0.134788351909459,0,0.626900863705588,0.404673974172074,0.0909895665806126,,226,5,0.117478035780074
551323,"Woven fabric <85% polyester&cotton, <170g/m2 dyed",Los demas tejidos teñidos de fibras discontinuas de poliester.,Textiles, XI Textiles y artículos textiles,-0.492542254357054,3183,Decreció / Decreció,1745884.47267759,0.0,0.0,-0.244148669290125,0.114761000519076,0,-0.197206093834978,-0.204099968851211,-0.144737714142717,,226,5,0.117478035780074
551329,"Woven fabric <85% synthetic&cotton, <170g/m2 dyed",Los demas tejidos tenidos de fibras sinteticas discontinuas.,Textiles, XI Textiles y artículos textiles,-1.24945273338876,4078,Decreció / Decreció,701530.275956284,0.0,0.0,0.0497772883479294,0.286504176646454,0,-0.0328003361660342,-0.150886993924776,-0.168503117351906,,226,5,0.117478035780074
551331,"Woven plain <85% polyester&cotton,<170g/m2 yarn dye",Tejidos con hilados de distintos colores de fibras discontinuas de pol,Textiles, XI Textiles y artículos textiles,-1.24531199301769,4075,Decreció / Decreció,873795.696721311,0.0,0.0,0.357199251577414,-1.5064408639191,0,-0.175779895981399,-0.429213026215735,-0.882066611544793,,226,5,0.117478035780074
551332,"Woven twill <85% polyester&cotton,<170g/m2 yarn dyed",Tejidos con hilados de distintos colores de fibras discontinuas de p,Textiles, XI Textiles y artículos textiles,2.17530059846395,17,Se mantuvo / Se mantuvo,142.571038251366,0.0,0.0,-0.0711772131864986,-3.00056158208631,0,-0.432406305801416,-0.354227743081361,-0.827780726278801,,226,5,0.117478035780074
551339,"Woven fabric <85% synth&cotton,<170g/m2 yarn dye",Los demas tejidos con hilados de distintos colores.,Textiles, XI Textiles y artículos textiles,-0.565759762596528,3274,Se mantuvo / Se mantuvo,458768.103825137,0.0,0.0,0.262595876431773,0.647546326995524,0,0.256750402641693,0.19316236126705,0.228734669428385,,226,5,0.117478035780074
551341,"Woven plain <85% polyester&cotton, <170g/m2 printed",Tejidos estampados de fibras discontinuas de poliester de ligamento ta,Textiles, XI Textiles y artículos textiles,-1.78126769078498,4465,Decreció mucho / Decreció mucho,4684154.12568306,0.0,0.0,-0.172038730875323,-2.43227616120747,1,-0.785009112932717,-1.05894388044029,-1.5914528145022,Recuperación de posiciones,226,5,0.117478035780074
551343,"Woven nes <85% polyester&cotton, <170g/m2 printed",Los demas tejidos estampados de fibras discontinuas de poliester..,Textiles, XI Textiles y artículos textiles,1.2307366265577,496,Se mantuvo / Se mantuvo,216.800546448087,0.0,0.0,0.415316259036946,-2.63135770730369,0,-0.112476497479106,-0.183268159044062,-0.751831933936151,,226,5,0.117478035780074
551349,"Woven fabric <85% synth&cotton, <170g/m2 printed",Los demas tejidos estampados de fibras sinteticas discontinuas.,Textiles, XI Textiles y artículos textiles,-1.28980240201472,4118,Decreció / Decreció,539486.193989071,0.0,0.0,0.274985393108489,-0.292344465905902,0,0.00504064179329006,-0.17980463066975,-0.371509992228789,,226,5,0.117478035780074
551411,"Woven plain <85% polyester&cotton, >170g/m2 unbl/blch","Tejidos crudos o blanqueados ,de fibras discontinuas de poliester de l",Textiles, XI Textiles y artículos textiles,-0.655778050511891,3389,Decreció / Decreció,442217.598360656,0.0,0.0,-0.368390456446437,0.602215699876071,0,-0.203007984588481,-0.183216436178901,-0.00346458461767185,,226,5,0.117478035780074
551412,"Woven twill <85% polyester&cotton, >170g/m2 unbl/blch","Tejidos crudos o blanqueados ,de fibras discontinuas de poliester de l",Textiles, XI Textiles y artículos textiles,-0.467994243373466,3146,Decreció / Decreció,1255639.43715847,0.0,0.0,-0.49765536684685,0.88958247511881,0,-0.21724168610638,-0.144913681660758,0.134016942906043,,226,5,0.117478035780074
551419,"Woven fabric <85% synth&cotton, >170g/m2 unbl/blch",Los demas tejidos crudos o blanqueados de fibras sinteticas discontinu,Textiles, XI Textiles y artículos textiles,-0.918119349286996,3718,Decreció / Decreció,540038.532786885,0.0,0.0,0.658725267725481,0.155748194579487,0,0.400445391395035,0.217612076036487,0.0381744305566647,,226,5,0.117478035780074
551421,"Woven plain <85% polyester&cotton, >170g/m2 dyed",Tejidos teñidos de fibras discontinuas de poliester de ligamento tafet,Textiles, XI Textiles y artículos textiles,-0.220402465254606,2797,Decreció / Decreció,814441.092896175,0.0,0.0,-0.0263327231093219,0.865872798951181,0,0.13270140708825,0.157904708976747,0.326642326281583,,226,5,0.117478035780074
551422,"Woven twill <85% polyester&cotton, >170g/m2 dyed",Tejidos teñidos de fibras discontinuas de poliester de ligamento sarga,Textiles, XI Textiles y artículos textiles,0.2143252399635,2112,Creció / Decreció,3536915.67759563,0.0,0.0,-0.149744909178683,0.924743523448336,0,0.101559792260939,0.191691228806508,0.424792422789021,,226,5,0.117478035780074
551423,"Woven nes <85% polyester&cotton, >170g/m2 dyed",Los demas tejidos teñidos de fibras discontinuas de poliester.,Textiles, XI Textiles y artículos textiles,-0.182605767358325,2738,Decreció / Decreció,1286569.50819672,0.0,0.0,-0.239845855401173,-0.881158795397397,0,-0.362384434596133,-0.388726072791659,-0.514126656388762,,226,5,0.117478035780074
551429,"Woven fabric <85% synthetic nes&cotton, >170g/m2 dyed",Los demas tejidos teñidos de fibras sinteticas discontinuas.,Textiles, XI Textiles y artículos textiles,-0.697834773148085,3439,Decreció / Decreció,754300.521857924,0.0,0.0,-0.469597756495586,0.986756724958156,0,-0.201150561870088,-0.151156539462651,0.128702505995473,,226,5,0.117478035780074
551433,"Woven nes <85% polyester&cotton, >170g/m2 yarn dyed",Los demas tejidos con hilados de distintos colores de fibras discontin,Textiles, XI Textiles y artículos textiles,0.0465493126366556,2385,Creció / Creció,561129.409836066,0.0,0.0,-0.508928541963147,1.04284218535881,0,-0.143026611038776,-0.00989028921269859,0.328237748981682,,226,5,0.117478035780074
551439,"Woven fabric <85% synth&cotton,>170g/m2 yarn dyed",Los demas tejidos con hilados de distintos colores de fibras sintetica,Textiles, XI Textiles y artículos textiles,-0.435256593646317,3115,Decreció / Decreció,55730.6229508197,0.0,0.0,-1.07180283180838,0.420442505692772,0,-0.709699140491944,-0.571432249800681,-0.241155870392346,,226,5,0.117478035780074
551441,"Woven plain <85% polyester&cotton, >170g/m2 printed",Tejidos estampados de fibras discontinuas de poliester de ligamento ta,Textiles, XI Textiles y artículos textiles,-2.25714680511236,4622,Creció / Creció,564538.639344262,0.0,0.0,-0.550398668317931,-2.33365218455304,0,-1.0777241852444,-1.33756167473559,-1.77954978482234,,226,5,0.117478035780074
551442,"Woven twill <85% polyester&cotton, >170g/m2 printed",Tejidos estampados de fibras discontinuas de poliester de ligamento sa,Textiles, XI Textiles y artículos textiles,-0.322054071170626,2950,Creció / Creció,1079390.45901639,0.0,0.0,-0.352608288312788,0.0476496460714498,0,-0.269501279721724,-0.246432961288296,-0.164853663554341,,226,5,0.117478035780074
551443,"Woven nes <85% polyester&cotton, >170g/m2 printed",Los demas tejidos estampados de fibras discontinuas de poliester .,Textiles, XI Textiles y artículos textiles,-0.841009947828922,3621,Creció / Se mantuvo,218137.540983607,0.0,0.0,-0.314406760799469,-0.243532355407588,0,-0.352892198424038,-0.402008796857389,-0.414164075130486,,226,5,0.117478035780074
551449,"Woven fabric <85% synth&cotton, >170g/m2 printed",Los demas tejidos estampados de fibras sinteticas discontinuas.,Textiles, XI Textiles y artículos textiles,-1.19819923723516,4022,Creció mucho / Creció mucho,3539116.81420765,0.0,0.0,-1.18603116211308,-2.37749856156482,0,-1.42554144951564,-1.48633162700043,-1.72523351064688,,226,5,0.117478035780074
551511,Woven fabric polyester & viscose rayon,"Tejidos de fibras discontinuas de poliester, mezclados exclusiva o pri",Textiles, XI Textiles y artículos textiles,-0.882085876729696,3676,Creció / Decreció,14061001.5409836,0.0,0.0,-1.00045312369291,0.0282197005475394,0,-0.782881834148502,-0.719611468240157,-0.507958541043905,,226,5,0.117478035780074
551512,Woven fabric polyester & manmade filament,"Tejidos de fibras discontinuas de poliester, mezclados exclusiva o pri",Textiles, XI Textiles y artículos textiles,-0.604431530016203,3325,Decreció / Decreció,3248387.63661202,0.0,0.0,-0.623614298228623,0.552016720085488,0,-0.386569817744559,-0.325869990007611,-0.089784647934168,,226,5,0.117478035780074
551513,Woven fabric polyester & wool/hair,"Tejidos de fibras discontinuas de poliester, mezclados exclusiva o pri",Textiles, XI Textiles y artículos textiles,-0.466326685255843,3143,Decreció / Decreció,3282620.04098361,0.0,0.0,-0.522615430883223,0.950651217571971,0,-0.222333226629446,-0.143041019643949,0.154426747328459,,226,5,0.117478035780074
551519,"Woven fabric polyester fibres, nes",Los demas tejidos de fibras discontinuas de poliester.,Textiles, XI Textiles y artículos textiles,-0.744356126574983,3489,Decreció / Decreció,1820627.29234973,0.0,0.0,0.178548341508444,0.488808500389325,0,0.148309926476277,0.0715324876119789,0.0874392959839837,,226,5,0.117478035780074
551521,Woven fabric acrylics & manmade filament,Los demas tejidos de fibras discontinuas acrilicas o modacrilicas mezc,Textiles, XI Textiles y artículos textiles,-0.357041520672326,2995,Decreció / Decreció,280752.5,0.0,0.0,-1.17666202855501,0.735287087284986,0,-0.71231015459874,-0.534750648018472,-0.11137979945634,,226,5,0.117478035780074
551522,"Woven fabric acrylics & wool/hair, nes",Los demas tejidos de fibras discontinuas acrilicas o modacrilicas mezc,Textiles, XI Textiles y artículos textiles,0.304727686584507,1937,Decreció / Decreció,275562.043715847,0.0,0.0,-0.628607241076763,-0.428906294533252,0,-0.495333559001934,-0.392015018908631,-0.305408083216866,,226,5,0.117478035780074
551529,"Woven fabric acrylic/modacrylic fibres, nes","Los demas tejidos de fibras discontinuas, acrilicas o modacrilicas.",Textiles, XI Textiles y artículos textiles,-0.442939870575913,3118,Decreció / Decreció,707401.816939891,0.0,0.0,-0.458489346088645,0.688953258932866,0,-0.227445877533069,-0.168518799730721,0.0617471950492181,,226,5,0.117478035780074
551591,Woven fabric synthetic with manmade filament,Los demas tejidos de fibras sinteticas discontinuas mezclados exclusiv,Textiles, XI Textiles y artículos textiles,-0.00725278285830192,2464,Decreció / Decreció,448851.639344262,0.0,0.0,-1.2824652413464,1.22101434482631,0,-0.654248078263051,-0.401552853105605,0.162903687053343,,226,5,0.117478035780074
551599,"Woven fabric synthetic fibres, nes",Los demas tejidos de fibras sinteticas discontinuas.,Textiles, XI Textiles y artículos textiles,-0.885657957220138,3682,Creció / Se mantuvo,1999332.05191257,0.0,0.0,-0.797855251689557,0.714992479423584,0,-0.504065976019987,-0.437203860017388,-0.139024449071288,,226,5,0.117478035780074
551611,"Woven fabric <85% artif fibres, unbl/bleached",Tejidos crudos o blanqueados con un contenido de fibras artificiales d,Textiles, XI Textiles y artículos textiles,-0.638483847738736,3375,Creció / Decreció,2662411.29234973,0.0,0.0,-1.31180433146247,0.502656144699673,0,-0.881580187857669,-0.723525115677188,-0.326966996258573,,226,5,0.117478035780074
551612,"Woven fabric <85% artificial fibres, dyed",Tejidos teñidos con un contenido de fibras artificiales discontinuas s,Textiles, XI Textiles y artículos textiles,-0.617184296993917,3346,Creció / Se mantuvo,5341973.06010929,0.0,0.0,-1.40315135164465,-0.32525960553436,0,-1.10897629695752,-0.976485004186931,-0.721608302232336,,226,5,0.117478035780074
551613,"Woven fabric <85% artif fibre, yarn dyed",Tejidos con hilados de distintos colores con un contenido de fibras ar,Textiles, XI Textiles y artículos textiles,-0.629359540568693,3363,Creció / Creció,1149579.91803279,0.0,0.0,-0.693340779681943,-0.209915074670569,0,-0.590257514768344,-0.55968810560645,-0.459803902648513,,226,5,0.117478035780074
551614,"Woven fabric <85% artificial fibres, printed",Tejidos estampados con un contenido de fibras artificiales discontinua,Textiles, XI Textiles y artículos textiles,0.00237211348691795,2452,Creció mucho / Creció,11241668.3278689,0.0,0.0,-1.10924020017268,-0.426994301062185,0,-0.861629788984623,-0.716356262663138,-0.524326467158059,,226,5,0.117478035780074
551621,"Woven fabric <85% artif &manmade fibre, unbl/bleached",Tejidos crudos o blanqueados con un contenido de fibras artificiales d,Textiles, XI Textiles y artículos textiles,-0.491563022832111,3182,Se mantuvo / Se mantuvo,221791.103825137,0.0,0.0,-0.63793473611598,0.732121071668229,0,-0.349286403230751,-0.266146441513154,0.0151833057078814,,226,5,0.117478035780074
551622,Woven fabric <85% artif&manmade fibre dyed,Tejidos teñidos con un contenido de fibras artificiales discontinuas i,Textiles, XI Textiles y artículos textiles,-0.453390799497928,3131,Decreció mucho / Decreció mucho,4347455.75409836,0.0,0.0,-0.920101664035025,-0.908115609201413,0,-0.871033366614593,-0.823762977419202,-0.798030223225625,,226,5,0.117478035780074
551623,"Woven fabric <85% artif&manmade fil, yarn dyed",Tejidos con hilados de distintos colores con un contenido de fibras ar,Textiles, XI Textiles y artículos textiles,-0.563095509765453,3271,Decreció / Decreció,518395.726775956,0.0,0.0,-0.571512441061818,0.366931395306532,0,-0.382981980658512,-0.335218095710457,-0.147108481871969,,226,5,0.117478035780074
551624,"Woven fabric <85% artif &manmade fil, printed",Tejidos estampados con un contenido de fibras artificiales discontinua,Textiles, XI Textiles y artículos textiles,-0.0792405044879399,2565,Creció / Creció,431526.803278689,0.0,0.0,-1.24776828032911,0.00503191701584971,0,-0.880355463276004,-0.700862675824638,-0.391876247563587,,226,5,0.117478035780074
551631,"Woven fabric <85% artif &wool/hair, unbl/bleache",Tejidos crudos o blanqueados con un contenido de fibras artificiales d,Textiles, XI Textiles y artículos textiles,-0.0808349402462372,2567,Decreció / Se mantuvo,48870.174863388,0.0,0.0,-1.06181113726141,0.514924632118825,0,-0.648366363683845,-0.471431955513316,-0.107035991786511,,226,5,0.117478035780074
551632,"Woven fabric <85% artif &wool/hair, dyed",Tejidos teñidos con un contenido dee fibras artificiales discontnuas i,Textiles, XI Textiles y artículos textiles,-0.111192531850081,2617,Decreció / Se mantuvo,232076.150273224,0.0,0.0,-0.348287003377736,0.885016844468575,0,-0.0779167866557085,0.00745785288937257,0.265973346035018,,226,5,0.117478035780074
551633,"Woven fabric <85% artif &wool/hair, yarn dyed",Tejidos con hilados de distintos colores con un contenido de fibras ar,Textiles, XI Textiles y artículos textiles,0.129309369488791,2263,Decreció / Se mantuvo,155775.554644809,0.0,0.0,-0.320452304872208,0.863657673380251,0,-0.0386541417856159,0.0655275245631068,0.324837603931649,,226,5,0.117478035780074
551634,"Woven fabric <85% artif &wool/hair, printed",Tejidos estampados con un contenido de fibras artificiales discontinua,Textiles, XI Textiles y artículos textiles,-0.780154703911202,3536,Se mantuvo / Se mantuvo,74296.43715847,0.0,0.0,-0.638908326358366,0.655490249020158,0,-0.394153249037945,-0.343557958024302,-0.0917405618262392,,226,5,0.117478035780074
551641,"Woven fabric <85% artif &cotton, unbl/bleached",Tejidos crudos o blanqueados con un contenido de fibras artificiales d,Textiles, XI Textiles y artículos textiles,-0.71158488168872,3457,Se mantuvo / Se mantuvo,553325.360655738,0.0,0.0,-1.38226545625045,-0.63543000098953,0,-1.16583030774209,-1.06142047752288,-0.878519357742604,,226,5,0.117478035780074
551642,"Woven fabric <85% artif &cotton, dyed",Tejidos teñidos con un contenido de fibras artificiales discontinuas i,Textiles, XI Textiles y artículos textiles,-0.577307201973391,3288,Decreció / Decreció,346258.765027322,0.0,0.0,-0.449111269263745,0.510079388732644,0,-0.270092730935432,-0.234952791306577,-0.0495244563427817,,226,5,0.117478035780074
551643,"Woven fabric <85% artificial&cotton, yarn dyed",Tejidos con hilados de distintos colores con un contenido de fibras ar,Textiles, XI Textiles y artículos textiles,0.164126331585803,2208,Decreció / Decreció,623742.319672131,0.0,0.0,0.0168090758682297,0.712802656746676,0,0.170739517615676,0.220270922231356,0.366835501192924,,226,5,0.117478035780074
551644,"Woven fabric <85% artif &cotton, printed",Tejidos estampados con un contenido de fibras artificiales discontinua,Textiles, XI Textiles y artículos textiles,-0.660890868660881,3398,Creció / Creció,233190.24863388,0.0,0.0,0.226047821088466,0.315541853559631,0,0.155252758607765,0.0710335912563881,0.0445854632631537,,226,5,0.117478035780074
551691,"Woven fabric <85% artificial, unbl/bleached, nes",Los demas tejidos crudos o blanqueados con un contenido de fibras arti,Textiles, XI Textiles y artículos textiles,-0.597432508400864,3315,Creció / Se mantuvo,242458.907103825,0.0,0.0,-0.245779922991522,0.321636653366934,0,-0.167461866260765,-0.174256295983776,-0.078355609982552,,226,5,0.117478035780074
551692,"Woven fabric <85% artificial, dyed, nes",Los demas tejidos teñidos con un contenido de fibras artificiales disc,Textiles, XI Textiles y artículos textiles,-0.153635267161009,2689,Creció / Creció,1290787.09562842,0.0,0.0,-1.16887752161425,0.653340288271422,0,-0.70290973419179,-0.510274618252182,-0.0950689435523864,,226,5,0.117478035780074
551693,"Woven fabric <85% artif staples, yarn dyed, nes",Los demas tejidos con hilados de distintos colores con un contenido de,Textiles, XI Textiles y artículos textiles,-0.0842478140079313,2571,Creció / Creció,572738.743169399,0.0,0.0,-0.347309697404019,1.0719067109568,0,-0.037160227392247,0.0601067813654025,0.35710315720737,,226,5,0.117478035780074
551694,"Woven fabric <85% artificial, printed, nes",Los demas tejidos estampados con un contenido de fibras artificiales d,Textiles, XI Textiles y artículos textiles,-0.708151464772851,3451,Creció / Creció,625349.120218579,0.0,0.0,-1.0329625853921,-0.0182934547680464,0,-0.797547647205361,-0.714333078612234,-0.495158696456462,,226,5,0.117478035780074
560110,"Sanitary towels, diapers","Toallas y tampones higienicos, pañales y articulos higienicos similare",Textiles, XI Textiles y artículos textiles,-0.824236643616735,3600,Decreció / Decreció,2301.04644808743,0.0,0.0,-0.707177898934339,-0.46170985971161,0,-0.669790165558033,-0.669222638065136,-0.62598196745471,,s.d.,s.d.,0.275520144039289
560121,"Wadding, cotton, not sanitary","Guata ; los demas articulos de guata, de algodon.",Textiles, XI Textiles y artículos textiles,0.0613758811929838,2358,Creció / Creció,4766767.30054645,0.0,0.0,-0.517024127280082,1.25493994709747,0,-0.104791311557265,0.0416468930089186,0.424959708308082,,s.d.,s.d.,0.275520144039289
560122,"Wadding, manmade fibres, not sanitary",Guata; los demas articulos de guata de fibras sinteticas o artificiale,Textiles, XI Textiles y artículos textiles,-0.195422993958041,2764,Creció / Decreció,6076821.30874317,0.0,0.0,0.0573697364816714,0.0518491028007913,0,0.0309863367015241,0.00543103197350886,-0.00831273128465278,,s.d.,s.d.,0.275520144039289
560129,"Wadding, not sanitary, nes",Los demas articulos de guata,Textiles, XI Textiles y artículos textiles,-0.786598715368136,3543,Decreció / Decreció,373385.218579235,0.0,0.0,0.619970121952819,0.410271193179908,0,0.437373452466141,0.2862316222954,0.17396339467477,,s.d.,s.d.,0.275520144039289
560130,Textile flock,"Tundiznos, nudos y motas, de materias textiles.",Textiles, XI Textiles y artículos textiles,1.39484757824843,317,Creció / Creció,2720908.60382514,0.0,0.0,0.435642849461464,0.434794885560372,0,0.531393729559942,0.627271804243584,0.675062447902713,,s.d.,s.d.,0.275520144039289
560210,Needleloom felt,Fieltro punzonado y productos obtenidos mediante costura por cadeneta.,Textiles, XI Textiles y artículos textiles,0.761362686580003,1177,Decreció / Decreció,4469297.41256831,0.0,0.0,-0.0304316522205927,1.6498920620379,0,0.384812524511165,0.54800814410415,0.923662603895878,,s.d.,s.d.,0.275520144039289
560221,"Felt, not needleloom, wool/hair, not coated","Los demas fieltros sin impregnar, recubrir, revestir, ni estratificar",Textiles, XI Textiles y artículos textiles,1.08958173865495,673,Creció / Se mantuvo,552531.601092896,0.0,0.0,-0.396343299840683,0.582779926057171,0,-0.0519261508115489,0.145622514332907,0.415743411437259,,s.d.,s.d.,0.275520144039289
