"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_salta","vcr_salta","compatibilidad_con_salta","valor_estrategico_para_salta","indice_recuperacion_de_posiciones_salta","indice_oportunidades_cercanas_salta","indice_objetivos_factibles_salta","indice_apuestas_ambiciosas_salta","top_20_criterios_salta","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.13143","2648","Creció / Se mantuvo","4238686.86612","0.00000","0.00000","1.22165","-0.60228","0","0.72155","0.38031","0.06261","","1880","213","0.10050"
"640520","Footwear, nes, upper textile material","Los demas calzados con la parte superior de materias textiles.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.07031","3905","Creció / Decreció","7561457.38525","0.00000","0.00000","0.29283","0.12450","0","0.12285","0.02944","-0.12370","","33","5","0.26100"
"640590","Footwear, nes","Los demas calzados.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.13004","3964","Creció / Decreció","10792221.50273","0.00000","0.00000","0.95893","0.09043","0","0.57633","0.34161","0.04586","","33","5","0.26100"
"640610","Footwear uppers","Cortes aparados y sus partes, con exclusion de los contrafuertes y pun","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.17330","4004","Decreció / Decreció","22024132.28415","0.00000","0.00000","0.68377","-0.32568","0","0.29617","0.05190","-0.23475","","33","5","0.26100"
"640620","Soles/heels for footwear, of rubber/plastic","Suelas y tacones, de caucho o de plastico","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.97436","3787","Creció / Decreció","12443729.09563","0.00000","0.00000","-0.13541","-0.02509","0","-0.19724","-0.22264","-0.29550","","33","5","0.26100"
"640699","Parts of footwear, leggings","Los demas partes de calzado, de otras materias","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.33179","2960","Creció mucho / Creció mucho","20175342.98634","22488.03105","0.14107","0.17140","0.71116","0","0.22904","0.28484","0.28850","","33","5","0.26100"
"650100","Hat-forms, of felt, unshaped","Cascos sin forma ni acabado, platos (discos) y bandas (cilindros), aun","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.25872","4089","Decreció / Decreció","311394.87978","0.00000","0.00000","-0.33749","-0.86500","0","-0.53511","-0.66030","-0.80518","","75","13","0.54374"
"650200","Hat-forms, strip material, unshaped","Cascos para sombreros, trenzados o fabricados por union de bandas de c","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.99987","3819","Decreció / Se mantuvo","178587.97814","0.00000","0.00000","-0.52755","-0.66915","0","-0.60310","-0.64796","-0.70935","","75","13","0.54374"
"650400","Hats, plaited or strip material","Sombreros y demas tocados, trenzados o fabricados por union de bandas","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.96473","4537","Creció / Creció","2534314.55191","2.66684","0.00013","-0.09589","-1.26508","0","-0.51661","-0.78543","-1.08923","","75","13","0.54374"
"650510","Hair-nets","Redecillas y redes para el cabello","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.41277","3081","Se mantuvo / Se mantuvo","262.42896","0.00000","0.00000","0.43317","-1.71300","0","-0.08066","-0.44488","-0.74409","","75","13","0.54374"
"650590","Hats, knit/crochet","Los demas sombreros y tocados, de punto, encaje, fieltro o de otros pr","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.50639","4301","Creció mucho / Creció","32440174.98634","1.16660","0.00000","-0.51594","-0.60266","0","-0.63233","-0.69486","-0.80258","","75","13","0.54374"
"650610","Safety headgear","Cascos de seguridad","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","0.63986","1381","Creció mucho / Creció","16093432.70765","37.57989","0.00026","-0.70499","1.65614","0","-0.09828","0.32313","0.69373","","239","14","0.12832"
"650691","Headgear nes, of rubber/plastic","Los demas sombreros y tocados, de caucho o de plastico.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.38468","3039","Decreció / Decreció","1077056.24044","0.21668","0.00002","-0.79663","-0.44082","0","-0.68427","-0.61030","-0.53353","","239","14","0.12832"
"650699","Headgear nes, other material","Los demas sombreros y tocados, de las demas materias.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.55084","4334","Creció / Creció","2809467.59836","0.39665","0.00002","-0.33669","-0.67727","0","-0.52622","-0.63802","-0.79349","","75","13","0.54374"
"650700","Parts for hats & headgear","Desudadores, forros, fundas, armaduras, viseras y barboquejos, para so","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.83291","3609","Decreció / Decreció","1579348.80874","0.20170","0.00001","-0.26659","0.14193","0","-0.24152","-0.20856","-0.22434","","75","13","0.54374"
"660110","Garden umbrellas","Quitasoles-toldo y articulos similares.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.58360","3291","Creció / Creció","6442407.24863","0.00000","0.00000","-0.71782","-1.09005","0","-0.77884","-0.82797","-0.85177","","56","8","0.15411"
"660191","Umbrellas, with telescopic shaft","Los demas paraguas, sombrillas y quitasoles, con astil o mango telesco","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.95591","3764","Decreció / Decreció","6350770.12295","0.43296","0.00001","-1.46445","-1.93366","0","-1.50744","-1.55239","-1.54846","","56","8","0.15411"
"660199","Umbrellas nes","Los demas paraguas, sombrillas y quitasoles","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.30482","4137","Decreció mucho / Decreció mucho","6685482.61202","0.00229","0.00000","-1.72278","-2.36491","0","-1.80941","-1.88483","-1.90725","","56","8","0.15411"
"660200","Walking-sticks, whips","Bastones, bastones-asiento, latigos, fustas y articulos similares.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","0.12524","2270","Creció / Se mantuvo","1257552.62295","0.00000","0.00000","-0.78484","0.75040","0","-0.38678","-0.11099","0.13354","","56","8","0.15411"
"660320","Umbrella frames","Monturas ensambladas, incluso con el astil o mango, para paraguas, som","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.35205","2985","Creció / Creció","939707.68579","0.00000","0.00000","-0.80752","-1.93721","0","-0.98792","-1.13459","-1.20202","","56","8","0.15411"
"660390","Parts for umbrellas, walking sticks","Las demas partes, guarniciones y accesorios de las partidas 6601/6602","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","0.26530","1998","Creció / Creció","1304630.07923","0.00000","0.00000","-0.75486","0.68787","0","-0.36430","-0.09688","0.14941","","56","8","0.15411"
"670100","Bird feathers, articles therefrom","Pieles y otras partes de aves con las plumas o el plumon; plumas, part","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-0.62103","3352","Decreció / Decreció","719238.28689","0.00000","0.00000","-0.26710","-0.50036","0","-0.34915","-0.40183","-0.46055","","56","8","0.15411"
"670210","Artificial flowers, fruit, articles, of plastic","Flores, follajes y frutos artificiales, y sus partes de plastico","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","0.22627","2087","Creció mucho / Creció mucho","13993159.48634","0.00000","0.00000","-2.16486","-2.28452","0","-1.94968","-1.84807","-1.62092","","56","8","0.15411"
"670290","Artificial flowers, fruit, articles not plastic","Flores, follajes y frutos, y articulos, de las demas materias.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.42784","4240","Creció mucho / Creció mucho","12229352.66120","0.00000","0.00000","-1.24599","-1.72029","0","-1.35904","-1.43927","-1.50489","","56","8","0.15411"
"670300","Worked human/animal hair/wool, for wig making","Cabello peinado, afinado, blanqueado o preparado de otra forma; lana,p","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.44836","4258","Decreció / Decreció","4000453.75410","0.00000","0.00000","-0.14066","-0.61578","0","-0.36645","-0.50311","-0.68139","","56","8","0.15411"
"670411","Wigs, of synthetic textile materials","Pelucas completas, de materias textiles sinteticas.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.61081","4373","Creció / Decreció","2739267.60109","0.00000","0.00000","-0.51835","-0.79054","0","-0.68204","-0.77749","-0.91395","","56","8","0.15411"
"670419","False beard, eyebrows, of synth textile","Barbas, cejas, pestanas y analogos, de materias textiles sinteticas.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-2.12637","4585","Creció / Creció","5780881.36885","0.37092","0.00001","0.57820","-1.47720","0","-0.10334","-0.54688","-1.02287","","56","8","0.15411"
"670420","Wigs, false beards, eyebrows, of human hair","Pelucas, barbas, cejas, pestanas y analogos; manufacturas, de cabello.","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-1.92757","4521","Decreció mucho / Decreció mucho","7839014.78415","0.00000","0.00000","-0.74601","-1.58602","0","-1.03217","-1.21725","-1.41941","","56","8","0.15411"
"670490","Wigs, false beards, eyebrows, of other material","Pelucas, barbas, cejas, pestanas y analogos; manufacturas, de las dema","Textiles"," XII Calzado, cascos, paraguas, bastones, plumas preparadas, flores artificiales y artículos de cabello humano","-2.25002","4619","Creció mucho / Creció mucho","9890093.48907","0.00622","0.00000","0.25312","-2.11313","0","-0.47044","-0.95054","-1.43747","","56","8","0.15411"
"680100","Stone setts, curbstones","Adoquines, encintados y losas para pavimentos, de piedra natural (exce","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.44891","4259","Creció / Se mantuvo","5686632.74590","0.00000","0.00000","1.08266","-0.58065","0","0.49684","0.12077","-0.29872","","s.d.","s.d.","0.10498"
"680210","Stone mosaic tiles","Losetas, cubos, dados y articulos similares, de cualquier forma en los","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.03722","3863","Decreció / Decreció","1728829.03825","0.00000","0.00000","1.18210","0.41217","0","0.80618","0.57973","0.28080","","s.d.","s.d.","0.10498"
"680221","Cut slabs of marble, travertine","Marmol, travertinos y alabastro.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.29014","4120","Decreció mucho / Decreció","9247958.79235","0.00000","0.00000","1.22832","-0.41103","0","0.64861","0.27678","-0.13900","","s.d.","s.d.","0.10498"
"680222","Cut slabs of calcareous stone","Las demas piedras calizas, de talla o de construccion.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.15045","2231","Decreció / Decreció","610.65847","0.00000","0.00000","0.69290","-2.93696","0","-0.08732","-0.65892","-1.07615","","s.d.","s.d.","0.10498"
"680223","Cut slabs of granite","Granito, de talla o de construccion y sus manufac. talladas o aserrada","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.11092","3951","Decreció mucho / Decreció mucho","8941323.89617","0.00000","0.00000","0.23131","-0.36260","0","-0.02169","-0.17789","-0.37151","","s.d.","s.d.","0.10498"
"680229","Cut slabs of stone nes","Las demas piedras de talla o de construccion","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.98099","3796","Decreció / Decreció","1336926.22404","0.00000","0.00000","1.66795","-0.15070","0","1.03933","0.63408","0.18732","","s.d.","s.d.","0.10498"
"680291","Worked marble, travertine","Marmol, travertinos y alabastro, excepto de talla o de construccion,","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.07608","3915","Decreció mucho / Decreció mucho","22093551.00273","0.40201","0.00000","0.64747","-0.20755","0","0.30411","0.08968","-0.16818","","s.d.","s.d.","0.10498"
"680292","Worked calcareous stone","Los demas piedras calizas, de talla o de constuccion.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.78481","3541","Decreció / Decreció","2173124.90437","0.00000","0.00000","0.81152","0.47560","0","0.58471","0.45450","0.26127","","s.d.","s.d.","0.10498"
"680293","Worked granite","Granito, de talla o de construccion.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.36963","3017","Decreció mucho / Decreció mucho","31312446.68579","0.00000","0.00000","-0.58806","-0.18635","0","-0.48588","-0.41470","-0.35268","","s.d.","s.d.","0.10498"
"680299","Worked monument/building stone","Las demas piedras, de talla o de construccion.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-1.08789","3928","Decreció / Decreció","4169317.08197","0.00000","0.00000","1.08320","-0.12628","0","0.62419","0.33422","-0.00384","","s.d.","s.d.","0.10498"
"680300","Worked slate, articles","Pizarra natural trabajada y manufacturas de pizarra natural o aglomera","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.43660","3116","Decreció / Decreció","3093644.57650","0.00000","0.00000","-0.23824","-0.78847","0","-0.36812","-0.46057","-0.53543","","s.d.","s.d.","0.10498"
"680410","Stones for milling, grinding","Muelas para moler o desfibrar.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.12028","2629","Creció / Se mantuvo","670422.71311","0.00000","0.00000","0.15088","0.56163","0","0.20592","0.25397","0.26793","","45","4","0.11237"
"680421","Grindstones, of diamond","Las demas muelas y art. similares, de diamante natural o sintetico agl","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.24480","479","Creció mucho / Creció","8171369.95902","4.56403","0.00006","-0.71415","0.79229","0","-0.21697","0.10694","0.45348","","45","4","0.11237"
"680422","Grindstones, ceramics","Las demas muelas y articulos similares, de los demas abrasivos aglomer","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.41177","307","Creció mucho / Creció","9687479.70219","3.30344","0.00002","-1.05978","1.75351","0","-0.24996","0.29561","0.82409","","45","4","0.11237"
"680423","Millstones, grindstones, of natural stone","Las demas muelas y articulos similares de piedras naturales.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.14614","2674","Creció / Se mantuvo","921926.52732","0.00000","0.00000","-0.30993","0.38617","0","-0.15433","-0.04173","0.04426","","45","4","0.11237"
"680430","Hand sharpening/polishing stones","Piedras de afilar o de pulir a mano","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.45290","3129","Decreció / Decreció","696315.20219","0.03404","0.00001","-0.51627","-0.37882","0","-0.48244","-0.45866","-0.43857","","45","4","0.11237"
"680510","Abrasive powder/grain, on woven textile","Abrasivos naturales o artificiales con soporte de tejidos de materias","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.24118","484","Creció / Creció","7459764.89617","21.35062","0.00031","-0.48991","1.28217","0","0.03761","0.38998","0.74030","","45","4","0.11237"
"680520","Abrasive powder/grain, on paper/paperboard","Abrasivos naturales con soporte de papel o carton solamente","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.69015","1296","Creció / Decreció","5721004.47268","0.94708","0.00001","-0.25624","0.68596","0","0.02684","0.21549","0.40435","","45","4","0.11237"
"680530","Abrasive powder/grain, on other material base","Abrasivos naturales o artificiales en polvo o en granulos, con soporte","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.10245","650","Creció mucho / Creció","10119799.63115","6.46889","0.00007","-0.16838","1.63959","0","0.32030","0.65503","0.96291","","45","4","0.11237"
"680610","Slag wool, rock wool","Lanas de escorias de rocas y lanas minerales similares, incluso mezcla","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.89923","953","Creció mucho / Creció","13983375.45082","0.00000","0.00000","0.04931","1.05721","0","0.33588","0.52957","0.71535","","45","4","0.11237"
"680620","Exfoliated vermiculite, foamed slag","Vermiculita dilatada, arcilla dilatada y similares dilatados, incluso","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.61436","1428","Creció / Se mantuvo","1830176.10656","0.00000","0.00000","0.06341","0.87331","0","0.28048","0.42951","0.56560","","45","4","0.11237"
"680690","Mineral heat/sound insulating materials","Las demas mezclas y manufacturas de materias minerales para aislamient","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.46878","262","Creció / Creció","9934683.23224","2202.72252","0.02494","-0.55446","0.84042","0","-0.07316","0.23723","0.57905","","45","4","0.11237"
"680710","Asphalt, in rolls","Manufacturas de asfalto o de productos similares, en rollos.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.18346","2742","Decreció / Decreció","-4640660.34426","0.00000","0.00000","0.80075","0.32461","0","0.60710","0.48647","0.34044","","45","4","0.11237"
"680790","Asphalt, not in rolls","Las demas manufacturas de asfalto o de productos similares, excepto en","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.31050","1928","Decreció / Decreció","4912575.30601","0.00000","0.00000","0.55004","-0.65803","0","0.28447","0.09129","-0.05347","","45","4","0.11237"
"680800","Boards, of veg fibre with mineral/cement","Paneles, planchas, baldosas, bloques y articulos similares de fibras v","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.29491","1956","Creció / Creció","2672990.58197","0.00000","0.00000","-0.17085","0.95013","0","0.09992","0.29136","0.45003","","216","10","0.07531"
"680911","Plaster board, paper reinforced","Placas, paneles revestidos o reforzados exclusivamente con papel o car","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.43021","3107","Creció / Decreció","-7902357.42623","0.00000","0.00000","1.49677","-0.14176","0","0.97636","0.63424","0.27769","","216","10","0.07531"
"680919","Plaster board, reinforced nes","Las demas placas, paneles y similares, sin adornos, de yeso.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.40393","3068","Creció / Decreció","3446424.40710","0.00000","0.00000","0.65430","0.75578","0","0.56878","0.53109","0.43541","","216","10","0.07531"
"680990","Articles of plaster, not plasterboard","Las demas manufacturas de yeso o de preparaciones a base de yeso.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.52579","3230","Decreció / Decreció","924237.46721","0.00000","0.00000","0.91666","0.22644","0","0.63437","0.45872","0.24545","","216","10","0.07531"
"681011","Building blocks, bricks of cement/artificial stone","Bloques y ladrillos para la construccion, de cemento, hormigon o piedr","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.24973","2031","Decreció / Decreció","3177255.60383","0.00000","0.00000","0.43434","0.64045","0","0.45710","0.47879","0.48094","","216","10","0.07531"
"681019","Tiles of cement, concrete","Tejas, baldosas, losas, de cemento, de hormigon o de piedras artificia","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.09426","2584","Creció mucho / Creció","6871536.83333","0.00000","0.00000","0.04738","0.74684","0","0.17311","0.27094","0.32673","","216","10","0.07531"
"681091","Prefab structural items of cement/concrete","Elementos prefabricados para la construccion o la ingenieria","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.52620","1583","Creció mucho / Creció","15986072.95902","0.00000","0.00000","0.01774","1.03996","0","0.27303","0.45179","0.60485","","216","10","0.07531"
"681099","Articles of cement, concrete","Las demas manufacturas de cemento, de hormigon o de piedra artificial","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.18297","2740","Creció mucho / Creció mucho","29605918.46175","0.00000","0.00000","0.10423","0.50909","0","0.15648","0.20285","0.21462","","216","10","0.07531"
"681110","Corrugated sheets of asbestos/cement","Placas onduladas, de amianto-cemento, celulosa-cemento o similares","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.25332","2843","Decreció / Decreció","1036516.02186","0.00000","0.00000","0.20614","0.11874","0","0.14271","0.10663","0.05194","","216","10","0.07531"
"681120","Sheet/tile of asbestos cement, non-corrugated","Las demas placas, paneles, baldosas y similares, amianto-cemento y cel","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.49890","1633","Creció / Creció","3567825.15847","0.00000","0.00000","-0.12660","0.09835","0","-0.01906","0.04596","0.13100","","216","10","0.07531"
"681130","Tubes/pipes of asbestos/cellulose fibre cement","Tubos, fundas y accesorios de tuberia","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.18439","2744","Decreció / Se mantuvo","258.07923","0.00000","0.00000","-0.06021","-2.67035","0","-0.59465","-0.99238","-1.26582","","216","10","0.07531"
"681190","Articles nes of asbestos/cellulose fibre cement","Las demas manufacturas de amianto-cemento, celulosa-cemento o similare","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.70217","3446","Decreció / Decreció","1178162.93443","0.00000","0.00000","1.01710","-0.31245","0","0.57926","0.29387","-0.01102","","216","10","0.07531"
"681250","Asbestos clothing, foot and headwear","Prendas y complementos de vestir, calzado y sombreria, de amianto.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.37089","3019","Creció / Creció","394367.29235","0.00000","0.00000","0.89814","0.32753","0","0.65711","0.50807","0.32411","","45","4","0.11237"
"681260","Asbestos paper, felt","Papel, carton y fieltro, de amianto.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.39627","3055","Se mantuvo / Se mantuvo","35478.84699","0.00000","0.00000","-0.08185","-0.34267","0","-0.16546","-0.22030","-0.27783","","45","4","0.11237"
"681270","Compressed asbestos fibre jointing","Hojas de amianto y elastomeros, comprimidos para juntas, incluso prese","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.22364","2800","Decreció / Decreció","135645.81967","0.00000","0.00000","-1.14294","-0.89447","0","-1.00132","-0.91808","-0.80130","","45","4","0.11237"
"681290","Asbestos fabricated products","Las demas manufacturas de amianto","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.05338","2379","Decreció / Decreció","499581.26230","0.00000","0.00000","-0.68458","0.27803","0","-0.41826","-0.23697","-0.06692","","45","4","0.11237"
"681310","Asbestos brake linings & pads","Guarniciones para frenos, a base de amianto, de otras sustancias miner","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.06113","2360","Decreció / Decreció","5046838.09563","0.00000","0.00000","0.54891","0.67893","0","0.52614","0.52125","0.48548","","45","4","0.11237"
"681390","Asbestos friction material, not brakes","Cintas de frenos (incluye: revestimientos de embragues)","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.17598","2185","Creció / Decreció","3272216.25683","0.00000","0.00000","-0.39021","0.29666","0","-0.19622","-0.06488","0.06043","","45","4","0.11237"
"681410","Mica plates, sheets & strips","Placas, hojas y bandas de mica aglomerada o reconstituida,incluso con","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.99827","815","Creció / Se mantuvo","1332808.15574","0.35182","0.00003","-0.90881","0.66797","0","-0.40274","-0.07087","0.27751","","45","4","0.11237"
"681490","Worked mica, not sheets","Las demas manufacturas de mica.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.40804","1764","Decreció / Decreció","405402.45355","0.00000","0.00000","-1.06004","0.31051","0","-0.63913","-0.36014","-0.07628","","45","4","0.11237"
"681510","Graphite or other carbon articles, non-electrical","Manufacturas de grafito o de otros carbonos para usos distinto de los","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.11478","640","Creció mucho / Creció mucho","34666730.46721","28.63148","0.00010","-0.52320","0.72003","0","-0.11076","0.15763","0.44575","","45","4","0.11237"
"681520","Articles of peat","Manufacturas de turba.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.34849","1869","Decreció / Decreció","216566.11202","0.00000","0.00000","0.19701","0.09089","0","0.19094","0.18259","0.18713","","45","4","0.11237"
"681591","Magnesite, dolomite or chromite articles","Las demas manufacturas que contengan magnesita, dolomita o cromita.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.40008","1782","Creció / Creció","4331168.56557","0.20006","0.00001","-0.73969","-0.73743","0","-0.62526","-0.56794","-0.45373","","s.d.","s.d.","0.09736"
"681599","Stone or other mineral articles","Las demas manufacturas de piedra o de otras materias minerales","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.03969","2398","Creció mucho / Creció mucho","10483359.10383","0.00000","0.00000","-0.35168","0.54498","0","-0.13321","0.02086","0.14966","","45","4","0.11237"
"690100","Bricks, ceramic goods of siliceous earths","Ladrillos, losas, baldosas y otras piezas ceramicas de harinas silicea","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","-0.89268","3692","Creció / Creció","1503187.46175","0.00000","0.00000","1.04843","0.48535","0","0.74170","0.56018","0.30976","","s.d.","s.d.","0.09736"
"690210","Refractory bricks, >50% Mg, Ca or Cr as oxid","Ladrillos, losas y piezas refractarias con un contenido de los element","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.22007","2099","Creció mucho / Creció","12665380.49454","0.00000","0.00000","-0.30263","0.35845","0","-0.11815","0.00715","0.12553","","s.d.","s.d.","0.09736"
"690220","Refractory bricks, >50% alumina, silica","Ladrillos refractarios con contenido de alumina silice o de una mezcla","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.25737","2017","Creció / Creció","9762661.06831","0.00000","0.00000","-0.28688","1.25207","0","0.07534","0.33339","0.54171","","s.d.","s.d.","0.09736"
"690290","Refractory bricks nes","Los demas ladrillos, losas y similar, de ceramica, refractarias.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","0.05539","2375","Creció / Se mantuvo","4304446.24317","0.00000","0.00000","0.10364","1.52893","0","0.38387","0.59525","0.73296","","s.d.","s.d.","0.09736"
"690310","Refractory ceramic articles, >50% carbon","Los demas articulos ceramicos refractarios con un contenido de grafito","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.23636","487","Creció / Creció","791973.84699","0.00000","0.00000","-0.44752","0.96063","0","0.00250","0.29791","0.60712","","s.d.","s.d.","0.09736"
