"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_san_juan","vcr_san_juan","compatibilidad_con_san_juan","valor_estrategico_para_san_juan","indice_recuperacion_de_posiciones_san_juan","indice_oportunidades_cercanas_san_juan","indice_objetivos_factibles_san_juan","indice_apuestas_ambiciosas_san_juan","top_20_criterios_san_juan","empleo","empresas","tasa_fem"
"10111","Horses, pure-bred","Caballos reproductores de raza pura.","Agricultura"," I Animales vivos; productos animales","-0.13143","2648","Creció / Se mantuvo","4238686.86612","0.00000","0.00000","1.19981","-0.57633","0","0.71146","0.37848","0.06774","","235","25","0.10050"
"511290","Fabric, comb wool/hair with fibres","Los demas tejidos de lana peinada o de pelo fino peinado","Textiles"," XI Textiles y artículos textiles","0.08117","2325","Creció / Creció","1028593.85246","0.00000","0.00000","0.25113","-0.45627","0","0.09266","-0.02195","-0.10969","","s.d.","s.d.","0.11748"
"511300","Fabric of coarse hair","Tejidos de pelo ordinario o de crin.","Textiles"," XI Textiles y artículos textiles","-0.40127","3063","Se mantuvo / Se mantuvo","124726.97541","0.00000","0.00000","-0.60370","-0.00828","0","-0.46437","-0.36494","-0.28515","","s.d.","s.d.","0.11748"
"520100","Cotton, not carded/combed","Algodon sin cardar ni peinar.","Textiles"," XI Textiles y artículos textiles","-2.31678","4632","Creció mucho / Creció mucho","1038789.76230","0.00000","0.00000","3.24977","-1.80166","0","1.68283","0.64679","-0.41501","Oportunidades cercanas","575","62","0.11081"
"520210","Cotton yarn waste","Desperdicios de hilados","Textiles"," XI Textiles y artículos textiles","-2.12459","4584","Decreció / Decreció","412202.74317","37.84685","0.00670","1.23688","-0.99252","0","0.45485","-0.04763","-0.60672","","s.d.","s.d.","0.11748"
"520291","Garnetted cotton stock","Los demas, hilachas","Textiles"," XI Textiles y artículos textiles","-1.11027","3949","Creció / Se mantuvo","238271.31148","2.01557","0.00052","0.43365","-0.25224","0","0.14208","-0.03800","-0.26098","","s.d.","s.d.","0.11748"
"520299","Cotton waste, not garnetted","Los demas, excepto hilachas","Textiles"," XI Textiles y artículos textiles","-2.04182","4563","Decreció / Decreció","1368441.35792","15.71254","0.00058","1.59445","-0.96427","0","0.71908","0.15346","-0.46604","","s.d.","s.d.","0.11748"
"520300","Cotton, carded/combed","Algodon cardado o peinado.","Textiles"," XI Textiles y artículos textiles","-1.80075","4474","Creció mucho / Creció","3248117.82787","0.01661","0.00000","1.54108","-1.47146","0","0.60439","-0.01459","-0.65002","","s.d.","s.d.","0.11748"
"520411","Cotton thread >85%, not retail","Hilo de coser de algodon, sin acondicionar para la venta al por menor,","Textiles"," XI Textiles y artículos textiles","-1.13323","3968","Decreció / Decreció","289081.62842","0.00000","0.00000","1.40631","0.05075","0","0.88124","0.55093","0.16142","","s.d.","s.d.","0.11748"
"520419","Cotton thread <85%, not retail","Los demas hilos de coser de algodon , sin acondicionar para la venta a","Textiles"," XI Textiles y artículos textiles","-1.49876","4296","Decreció / Decreció","191952.03005","0.00000","0.00000","1.12922","-0.17524","0","0.60553","0.27846","-0.11478","","s.d.","s.d.","0.11748"
"520420","Cotton thread, retail","Hilo de coser de algodon, acondicionado para la venta al por menor.","Textiles"," XI Textiles y artículos textiles","-0.86063","3648","Decreció / Decreció","376933.74590","0.00000","0.00000","1.15830","-0.00664","0","0.72342","0.44773","0.12934","","s.d.","s.d.","0.11748"
"520511","Cotton yarn >85%, sing uncomb >714","Hilados sencillos de fibras sin peinar, de titulo superior o igual a 714","Textiles"," XI Textiles y artículos textiles","-1.61330","4374","Creció / Decreció","2231396.56831","0.00000","0.00000","0.80411","-0.39866","0","0.32182","0.02053","-0.34149","","s.d.","s.d.","0.11748"
"520512","Cotton yarn >85%, sing uncomb 714-232","Hilados sencillos de fibras sin peinar , de titulo inferior a 714,29 d","Textiles"," XI Textiles y artículos textiles","-2.13784","4587","Decreció / Decreció","24161540.46995","0.00000","0.00000","0.69662","-1.39057","0","-0.00426","-0.45907","-0.95123","","s.d.","s.d.","0.11748"
"520513","Cotton yarn >85%, sing uncomb 232-192","Hilados sencillos de fibras sin peinar, de titulo inferior a 232,56 dt","Textiles"," XI Textiles y artículos textiles","-2.16318","4595","Creció mucho / Creció","6606825.69126","0.00000","0.00000","0.75761","-1.25852","0","0.06231","-0.38615","-0.87985","","s.d.","s.d.","0.11748"
"520514","Cotton yarn >85%, sing uncomb 192-125","Hilados sencillos de fibras sin peinar de titulo inferior a 192,31 dte","Textiles"," XI Textiles y artículos textiles","-1.73582","4441","Decreció mucho / Decreció mucho","6848695.54372","0.00000","0.00000","-0.62328","-1.68756","0","-0.94739","-1.16266","-1.38034","","s.d.","s.d.","0.11748"
"520515","Cotton yarn >85%, sing uncomb <125","Hilados sencillos de fibras sin peinar de algodon de titulo inferior a 125","Textiles"," XI Textiles y artículos textiles","-1.61766","4377","Decreció / Decreció","91319.04918","0.00000","0.00000","-0.48832","-0.20982","0","-0.54555","-0.56024","-0.64533","","s.d.","s.d.","0.11748"
"520521","Cotton yarn >85%, sing comb >714","Hilados sencillos de fibras peinadas de algodon de titulo superior o igual a 714","Textiles"," XI Textiles y artículos textiles","-1.73981","4445","Decreció / Decreció","527487.48634","0.00000","0.00000","-0.03185","-0.25068","0","-0.24641","-0.36463","-0.55731","","s.d.","s.d.","0.11748"
"520522","Cotton yarn >85%, sing comb 714-232","Hilados sencillos de fibras peinadas de algodon de titulo inferior a 714","Textiles"," XI Textiles y artículos textiles","-1.79586","4472","Creció / Se mantuvo","6767383.30055","0.00000","0.00000","0.60070","-0.60779","0","0.11935","-0.18175","-0.54226","","s.d.","s.d.","0.11748"
"520523","Cotton yarn >85%, sing comb 232-192","Hilados sencillos de fibras peinadas de algodon de titulo inferior a 232","Textiles"," XI Textiles y artículos textiles","-1.61520","4375","Creció / Decreció","9515638.85246","0.00000","0.00000","0.66545","-0.97591","0","0.10911","-0.25112","-0.64332","","s.d.","s.d.","0.11748"
"520524","Cotton yarn >85%, sing comb 192-125","Hilados sencillos de fibras peinadas de algodon de titulo inferior a 192","Textiles"," XI Textiles y artículos textiles","-1.53497","4319","Decreció / Decreció","11625443.15847","0.00000","0.00000","-0.25929","-0.64387","0","-0.46377","-0.58525","-0.75127","","s.d.","s.d.","0.11748"
"520525","Cotton yarn >85%, sing comb <125","Hilados sencillos de fibras peinadas de algodon de titulo inferior a 125","Textiles"," XI Textiles y artículos textiles","-0.90205","3706","Creció / Creció","4275335.13934","0.00000","0.00000","0.16772","0.11500","0","0.05020","-0.01120","-0.12345","","s.d.","s.d.","0.11748"
"520531","Cotton yarn >85%, mult uncomb >714","Hilados retorcidos o cableados, de fibras sin peinar de algodon de tit","Textiles"," XI Textiles y artículos textiles","-1.13847","3973","Decreció / Decreció","188720.85246","0.00000","0.00000","1.18671","0.09701","0","0.73625","0.45654","0.11505","","s.d.","s.d.","0.11748"
"520532","Cotton yarn >85%, mult uncomb 714-232","Hilados retorcidos o cableados, de fibras sin peinar de algodon de tit","Textiles"," XI Textiles y artículos textiles","-1.79448","4471","Decreció / Decreció","1809739.36612","0.00000","0.00000","0.98509","-0.99992","0","0.31013","-0.12660","-0.60306","","s.d.","s.d.","0.11748"
"520533","Cotton yarn >85%, mult uncomb 232-192","Hilados retorcidos o cableados, de fibras sin peinar de algodon de tit","Textiles"," XI Textiles y artículos textiles","-1.66753","4403","Decreció / Decreció","491546.44809","0.00000","0.00000","0.13307","-1.13857","0","-0.30132","-0.58209","-0.88932","","s.d.","s.d.","0.11748"
"520534","Cotton yarn >85%, mult uncomb 192-125","Hilados retorcidos o cableados, de fibras sin peinar de algodon de tit","Textiles"," XI Textiles y artículos textiles","-1.64666","4393","Decreció / Decreció","990128.79508","0.00000","0.00000","-0.80670","-0.90072","0","-0.90950","-0.96560","-1.05900","","s.d.","s.d.","0.11748"
"520535","Cotton yarn >85%, mult uncomb <125","Hilados retorcidos o cableados, de fibras sin peinar de algodon de tit","Textiles"," XI Textiles y artículos textiles","-1.21811","4048","Decreció / Se mantuvo","78863.25137","0.00000","0.00000","-1.08859","-0.59479","0","-1.00278","-0.93519","-0.89876","","s.d.","s.d.","0.11748"
"520541","Cotton yarn >85%, mult comb >714","Hilados retorcidos o cableados, de fibras peinadas de titulo superior","Textiles"," XI Textiles y artículos textiles","-0.98221","3798","Decreció / Decreció","59974.76230","0.00000","0.00000","0.77733","-0.04715","0","0.43648","0.22483","-0.03357","","s.d.","s.d.","0.11748"
"520542","Cotton yarn >85%, mult comb 714-232","Hilados retorcidos o cableados, de fibras peinadas de algodon de titul","Textiles"," XI Textiles y artículos textiles","-1.02434","3846","Decreció / Decreció","1410229.30055","0.00000","0.00000","-0.10744","0.27681","0","-0.12228","-0.11048","-0.16375","","s.d.","s.d.","0.11748"
"520543","Cotton yarn >85%, mult comb 232-192","Hilados retorcidos o cableados, de fibras peinadas de algodon de titul","Textiles"," XI Textiles y artículos textiles","-1.14632","3981","Decreció / Decreció","738172.38251","0.00000","0.00000","0.64028","0.24549","0","0.38266","0.23411","0.01598","","s.d.","s.d.","0.11748"
"520544","Cotton yarn >85%, mult comb 192-125","Hilados retorcidos o cableados, de fibras peinadas de algodon de titu","Textiles"," XI Textiles y artículos textiles","-1.18135","4012","Decreció / Decreció","2020282.14481","0.00000","0.00000","-0.28661","0.22639","0","-0.27348","-0.24127","-0.27944","","s.d.","s.d.","0.11748"
"520545","Cotton yarn >85%, mult comb <125","Hilados retorcidos o cableados, de fibras peinadas de algodon de titu","Textiles"," XI Textiles y artículos textiles","-1.46593","4273","Decreció / Decreció","2229076.09016","0.00000","0.00000","-0.10681","-0.52359","0","-0.32608","-0.45655","-0.63414","","s.d.","s.d.","0.11748"
"520611","Cotton yarn <85%, sing uncomb >714","Hilados sencillos de fibras sin peinar de algodon de titulo superior o","Textiles"," XI Textiles y artículos textiles","-1.16267","3997","Creció / Se mantuvo","1050125.85519","0.00000","0.00000","0.17586","0.44730","0","0.09629","0.07008","-0.03663","","s.d.","s.d.","0.11748"
"520612","Cotton yarn <85%, sing uncomb 714-232","Hilados sencillos de fibras sin peinar de algodon de titulo inferior a","Textiles"," XI Textiles y artículos textiles","-1.31975","4151","Creció / Creció","2370360.95355","0.00000","0.00000","0.01184","0.03280","0","-0.11713","-0.18056","-0.31163","","s.d.","s.d.","0.11748"
"520613","Cotton yarn <85%, sing uncomb 232-192","Hilados sencillos de fibras sin peinar de algodon de titulo inferior a","Textiles"," XI Textiles y artículos textiles","-1.62807","4384","Creció / Creció","944351.56557","0.00000","0.00000","0.14776","-0.78372","0","-0.21612","-0.44463","-0.71536","","s.d.","s.d.","0.11748"
"520614","Cotton yarn <85%, sing uncomb 192-125","Hilados sencillos de fibras sin peinar de algodon de titulo inferior a","Textiles"," XI Textiles y artículos textiles","-1.51449","4307","Decreció / Decreció","142529.62568","0.00000","0.00000","-0.24178","-0.28428","0","-0.37755","-0.44756","-0.57908","","s.d.","s.d.","0.11748"
"520615","Cotton yarn <85%, sing uncomb <125","Hilados sencillos de fibras sin peinar de algodon de titulo inferior a","Textiles"," XI Textiles y artículos textiles","-0.57351","3280","Se mantuvo / Se mantuvo","19210.47541","0.00000","0.00000","0.26989","-0.45749","0","0.04007","-0.11121","-0.26828","","s.d.","s.d.","0.11748"
"520621","Cotton yarn <85%, sing comb >714","Hilados sencillos de fibras peinadas de algodon de titulo superior o i","Textiles"," XI Textiles y artículos textiles","-1.00108","3820","Creció / Creció","377581.06284","0.00000","0.00000","-0.75943","0.05533","0","-0.62064","-0.51051","-0.45320","","s.d.","s.d.","0.11748"
"520622","Cotton yarn <85%, sing comb 714-232","Hilados sencillos de fibras peinadas de algodon de titulo inferior a 7","Textiles"," XI Textiles y artículos textiles","-1.18596","4013","Decreció / Decreció","793091.72131","0.00000","0.00000","-0.91614","-0.88178","0","-0.93625","-0.94459","-0.96814","","s.d.","s.d.","0.11748"
"520623","Cotton yarn <85%, sing comb 232-192","Hilados sencillos de fibras peinadas de algodon de titulo inferior a 2","Textiles"," XI Textiles y artículos textiles","-1.30714","4140","Creció / Creció","1849120.77596","0.00000","0.00000","-0.85802","-0.39821","0","-0.81097","-0.76445","-0.76338","","s.d.","s.d.","0.11748"
"520624","Cotton yarn <85%, sing comb 192-125","Hilados sencillos de fibras peinadas de algodon de titulo inferior a 1","Textiles"," XI Textiles y artículos textiles","-0.92897","3731","Creció / Creció","1446952.07104","0.00000","0.00000","-1.27272","-0.40223","0","-1.06425","-0.91649","-0.79507","","s.d.","s.d.","0.11748"
"520625","Cotton yarn <85%, sing comb <125","Hilados sencillos de fibras peinadas de algodon de titulo inferior a 1","Textiles"," XI Textiles y artículos textiles","-0.38405","3036","Creció / Se mantuvo","136987.97541","0.00000","0.00000","-0.64231","-0.33560","0","-0.55515","-0.49623","-0.43973","","s.d.","s.d.","0.11748"
"520631","Cotton yarn <85%, mult uncomb >714","Hilados retorcidos o cableados, de fibras sin peinar de algodon de tit","Textiles"," XI Textiles y artículos textiles","-0.47604","3157","Decreció / Decreció","262903.56557","0.00000","0.00000","-0.19463","0.34734","0","-0.11438","-0.04715","-0.02109","","s.d.","s.d.","0.11748"
"520632","Cotton yarn <85%, mult uncomb 714-232","Hilados retorcidos o cableados, de fibras sin peinar de algodon de tit","Textiles"," XI Textiles y artículos textiles","-0.42237","3096","Decreció / Decreció","402692.36885","0.00000","0.00000","-0.39839","-0.55627","0","-0.43236","-0.45724","-0.47543","","s.d.","s.d.","0.11748"
"520633","Cotton yarn <85%, mult uncomb 232-192","Hilados retorcidos o cableados, de fibras sin peinar de algodon de tit","Textiles"," XI Textiles y artículos textiles","-1.19824","4023","Decreció / Se mantuvo","85249.90164","0.00000","0.00000","-0.08416","-0.01841","0","-0.18242","-0.22826","-0.33309","","s.d.","s.d.","0.11748"
"520634","Cotton yarn <85%, mult uncomb 192-125","Hilados retorcidos o cableados, de fibras sin peinar de algodon de tit","Textiles"," XI Textiles y artículos textiles","-0.52910","3232","Se mantuvo / Se mantuvo","30395.42623","0.00000","0.00000","-0.19490","0.57922","0","-0.07350","0.02591","0.06990","","s.d.","s.d.","0.11748"
"520635","Cotton yarn <85%, mult uncomb <125","Hilados retorcidos o cableados, de fibras sin peinar de algodon de tit","Textiles"," XI Textiles y artículos textiles","-0.28221","2884","Se mantuvo / Se mantuvo","7720.97541","0.00000","0.00000","-0.71900","0.20903","0","-0.48971","-0.32867","-0.19219","","s.d.","s.d.","0.11748"
"520641","Cotton yarn <85%, mult comb >714","Hilados retorcidos o cableados, de fibras peinadas de algodon de titul","Textiles"," XI Textiles y artículos textiles","-0.90040","3703","Decreció / Decreció","102721.27596","0.00000","0.00000","-0.53447","-0.08570","0","-0.48131","-0.43229","-0.42401","","s.d.","s.d.","0.11748"
"520642","Cotton yarn <85%, mult comb 714-232","Hilados retorcidos o cableados, de fibras peinadas de algodon de titul","Textiles"," XI Textiles y artículos textiles","-0.57691","3287","Decreció / Decreció","729714.63661","0.00000","0.00000","-1.25568","-1.57517","0","-1.25170","-1.26568","-1.22976","","s.d.","s.d.","0.11748"
"520643","Cotton yarn <85%, mult comb 232-192","Hilados retorcidos o cableados, de fibras peinadas de algodon de titul","Textiles"," XI Textiles y artículos textiles","-0.73959","3481","Decreció / Decreció","240561.12842","0.00000","0.00000","-0.48240","0.48398","0","-0.31484","-0.18274","-0.11182","","s.d.","s.d.","0.11748"
"520644","Cotton yarn <85%, mult comb 192-125","Hilados retorcidos o cableados, de fibras peinadas de algodon de titul","Textiles"," XI Textiles y artículos textiles","-0.94895","3753","Creció / Se mantuvo","152868.98087","0.00000","0.00000","-0.01922","0.44893","0","-0.01856","0.00517","-0.04099","","s.d.","s.d.","0.11748"
"520645","Cotton yarn <85%, mult comb <125","Hilados retorcidos o cableados, de fibras peinadas de titulo inferior","Textiles"," XI Textiles y artículos textiles","-0.59067","3304","Decreció / Decreció","71713.64481","0.00000","0.00000","0.07004","0.97139","0","0.18424","0.28641","0.31047","","s.d.","s.d.","0.11748"
"520710","Cotton yarn >85%, retail","Hilados de algodon (excepto el hilo de coser) con un contenido de algo","Textiles"," XI Textiles y artículos textiles","-0.87134","3660","Creció / Decreció","1264846.25683","0.00000","0.00000","1.48907","-0.06688","0","0.94184","0.59042","0.19879","","s.d.","s.d.","0.11748"
"520790","Cotton yarn <85%, retail","Los demas hilados de algodon acondicionados para la venta al por menor","Textiles"," XI Textiles y artículos textiles","-0.84873","3633","Creció / Creció","779856.77869","0.00000","0.00000","0.97942","-0.08235","0","0.58425","0.33358","0.04459","","s.d.","s.d.","0.11748"
"520811","Plain weave, >85% <100 g/m2, unbleached","Tejidos de algodon crudos de ligamento tafetan, de gramaje inferior o","Textiles"," XI Textiles y artículos textiles","-1.16755","4001","Decreció mucho / Decreció mucho","3457516.95082","0.00000","0.00000","-0.81422","-0.69106","0","-0.82492","-0.82411","-0.84713","","s.d.","s.d.","0.11748"
"520812","Plain weave, >85% 100-200g/m2, unbleached","Tejidos de algodon crudos de ligamento tafetan, de gramaje superior a","Textiles"," XI Textiles y artículos textiles","-1.71645","4432","Creció / Decreció","12440428.84973","0.00000","0.00000","0.38023","-0.84598","0","-0.07468","-0.36344","-0.69573","","s.d.","s.d.","0.11748"
"520813","Twill weave, >85% <200g/m2, unbleached","Tejidos de algodon crudo de ligamento sarga o cruzado de curso inferio","Textiles"," XI Textiles y artículos textiles","-0.86111","3650","Decreció / Decreció","1093123.61202","0.00000","0.00000","0.04202","0.34197","0","0.01170","0.01153","-0.04879","","s.d.","s.d.","0.11748"
"520819","Woven nes, >85% <200g/m2, unbleached","Los demas tejidos algodon crudos, de gramaje inferior o igual 200 g/m2","Textiles"," XI Textiles y artículos textiles","-0.82073","3592","Decreció mucho / Decreció mucho","5319782.59290","0.00000","0.00000","-0.10126","0.33984","0","-0.08499","-0.05479","-0.08263","","s.d.","s.d.","0.11748"
"520821","Plain weave, >85% <100 g/m2, bleached","Tejidos de algodon blanqueados de ligamento tafetan, de gramaje inferi","Textiles"," XI Textiles y artículos textiles","-0.73183","3475","Decreció / Decreció","1472950.30328","1717.36670","0.10138","-0.30746","-0.54716","0","-0.39784","-0.45501","-0.52142","","s.d.","s.d.","0.11748"
"520822","Plain weave, >85% 100-200g/m2, bleached","Tejidos de algodon blanqueados de ligamento tafetan,de gramaje superio","Textiles"," XI Textiles y artículos textiles","-0.85668","3642","Decreció / Decreció","2338693.39344","991.66667","0.03604","1.04869","0.33605","0","0.71562","0.51346","0.25166","","s.d.","s.d.","0.11748"
"520823","Twill weave, >85% <200g/m2, bleached","Tejidos de algodon blanqueados de ligamento sarga o cruzado de curso i","Textiles"," XI Textiles y artículos textiles","-0.26304","2853","Creció / Creció","480141.10656","0.00000","0.00000","0.49253","0.93325","0","0.50512","0.53345","0.50196","","s.d.","s.d.","0.11748"
"520829","Woven nes, >85% <200g/m2, bleached","Los demas tejidos de algodon blanqueados de gramaje inferior o igual 2","Textiles"," XI Textiles y artículos textiles","-1.00724","3829","Decreció / Decreció","3691835.73770","0.00000","0.00000","-0.02603","0.10735","0","-0.09748","-0.12653","-0.21131","","s.d.","s.d.","0.11748"
"520831","Plain weave, >85% <100 g/m2, dyed","Tejidos de algodon teñidos, de ligamento tafetan,de gramaje inferior o","Textiles"," XI Textiles y artículos textiles","-1.12428","3960","Decreció / Decreció","1672190.47814","0.00000","0.00000","-0.68389","-0.01561","0","-0.59428","-0.51605","-0.49326","","s.d.","s.d.","0.11748"
"520832","Plain weave, >85% 100-200g/m2, dyed","Tejidos de algodon teñidos de ligamento tafetan, de gramaje superior a","Textiles"," XI Textiles y artículos textiles","-0.98668","3803","Creció mucho / Creció mucho","8017561.83607","91.51666","0.00103","-0.38419","-0.09908","0","-0.38741","-0.37477","-0.40651","","s.d.","s.d.","0.11748"
"520833","Twill weave, >85% <200g/m2, dyed","Tejidos de algodon teñidos de ligamento sarga o cruzado de curso infer","Textiles"," XI Textiles y artículos textiles","-0.82205","3596","Decreció / Decreció","1135218.58197","0.00000","0.00000","-0.40762","0.12104","0","-0.34333","-0.28476","-0.27333","","s.d.","s.d.","0.11748"
"520839","Woven nes, >85% <200g/m2, dyed","Los demas tejidos de algodon teñidos de gramaje inferior o igual a 200","Textiles"," XI Textiles y artículos textiles","-0.50288","3197","Decreció / Decreció","6618144.53825","0.00000","0.00000","-0.41212","0.47335","0","-0.24411","-0.11582","-0.03635","","s.d.","s.d.","0.11748"
"520841","Plain weave, >85% <100 g/m2, yarn dyed","Tejidos de algodon con hilados de distintos colores,de ligamento tafe","Textiles"," XI Textiles y artículos textiles","-0.60918","3336","Decreció / Decreció","856085.02459","0.00000","0.00000","-0.25632","0.61456","0","-0.11743","-0.00444","0.04736","","s.d.","s.d.","0.11748"
"520842","Plain weave, >85% 100-200g/m2, yarn dyed","Tejidos de algodon con hilados de distintos colores de ligamento tafet","Textiles"," XI Textiles y artículos textiles","-0.60246","3318","Decreció mucho / Decreció mucho","6613614.74590","0.00000","0.00000","-0.48605","0.45266","0","-0.30995","-0.17497","-0.09273","","s.d.","s.d.","0.11748"
"520843","Twill weave, >85% <200g/m2, yarn dyed","Tejidos de algodon con hilados de distintos colores de ligamento sarga","Textiles"," XI Textiles y artículos textiles","-0.22730","2805","Decreció / Decreció","3073074.41803","0.00000","0.00000","-0.80012","-0.01620","0","-0.58605","-0.43982","-0.30415","","s.d.","s.d.","0.11748"
"520849","Woven nes, >85% <200g/m2, yarn dyed","Los demas tejidos de algodon con hilados de distintos colores,de grama","Textiles"," XI Textiles y artículos textiles","-0.72572","3471","Decreció / Decreció","4179256.83060","0.00000","0.00000","-0.01240","0.34487","0","-0.01228","0.00565","-0.02996","","s.d.","s.d.","0.11748"
"520851","Plain weave, >85% <100 g/m2, printed","Tejidos de algodon estampados de ligamento tafetan de gramaje inferio","Textiles"," XI Textiles y artículos textiles","-0.72795","3474","Decreció / Decreció","2351396.04918","0.00000","0.00000","0.07913","0.38962","0","0.06052","0.06674","0.01708","","s.d.","s.d.","0.11748"
"520852","Plain weave, >85% 100-200g/m2, printed","Tejidos de algodon estampados de ligamento tafetan, de gramaje superio","Textiles"," XI Textiles y artículos textiles","-0.77247","3527","Decreció / Decreció","19946154.27322","0.00000","0.00000","-0.30296","-0.23145","0","-0.33561","-0.34836","-0.38816","","s.d.","s.d.","0.11748"
"520859","Woven nes, >85% <200g/m2, printed","Los demas tejidos de algodon estampados, de gramaje inferior o igual a","Textiles"," XI Textiles y artículos textiles","-0.90782","3711","Decreció / Decreció","2947149.40164","0.00000","0.00000","0.74944","0.46107","0","0.52604","0.39992","0.20536","","s.d.","s.d.","0.11748"
"520911","Plain weave, >85% >200g/m2, unbleach","Tejidos de algodon crudos de ligamento tafetan,de gramaje superior a 2","Textiles"," XI Textiles y artículos textiles","-1.45084","4262","Decreció / Decreció","1120102.57377","0.00000","0.00000","0.21604","-0.30979","0","-0.05581","-0.21803","-0.43730","","s.d.","s.d.","0.11748"
"520912","Twill weave, >85% >200g/m2, unbleach","Tejidos de algodon crudos de ligamento sarga o cruzado de curso inferi","Textiles"," XI Textiles y artículos textiles","-1.78601","4468","Decreció / Decreció","1394941.03825","0.00000","0.00000","0.68665","-0.80547","0","0.14096","-0.20649","-0.60297","","s.d.","s.d.","0.11748"
"520919","Woven nes, >85% >200g/m2, unbleach, nes","Los demas tejidos de algodon crudos, con un contenido de algodon super","Textiles"," XI Textiles y artículos textiles","-1.23443","4061","Decreció / Decreció","1607001.23770","0.00000","0.00000","0.58980","0.32664","0","0.35474","0.22406","0.01532","","s.d.","s.d.","0.11748"
"520921","Plain weave, >85% >200g/m2, bleach","Tejidos de algodon blanqueados de ligamento tafetan, gramaje superior","Textiles"," XI Textiles y artículos textiles","-1.38027","4210","Creció / Se mantuvo","527509.39344","0.00000","0.00000","-0.53895","-0.38546","0","-0.59239","-0.61143","-0.68021","","s.d.","s.d.","0.11748"
"520922","Twill weave, >85% >200g/m2, bleach","Tejidos de algodon blanqueados de ligamento sarga o cruzado de curso","Textiles"," XI Textiles y artículos textiles","-1.26809","4098","Decreció / Decreció","1121437.29508","63.92667","0.00495","0.64549","0.17368","0","0.35977","0.19332","-0.04522","","s.d.","s.d.","0.11748"
"520929","Woven nes, >85% >200g/m2, bleach, nes","Los demas tejidos de algodon blanqueados de gramaje superior a 200 g/","Textiles"," XI Textiles y artículos textiles","-1.38405","4212","Decreció / Decreció","1187677.68579","0.00000","0.00000","0.49799","0.20847","0","0.25188","0.11435","-0.10280","","s.d.","s.d.","0.11748"
"520931","Plain weave, >85% >200g/m2, dye","Tejidos de algodon teñidos, de ligamento tafetan, de gramaje superior","Textiles"," XI Textiles y artículos textiles","-0.69251","3432","Decreció / Decreció","1923013.22404","0.00000","0.00000","-0.64755","-0.12710","0","-0.54796","-0.47214","-0.42459","","s.d.","s.d.","0.11748"
"520932","Twill weave, >85% >200g/m2, dye","Tejidos de algodon teñidos, de ligamento sarga o cruzado de curso infe","Textiles"," XI Textiles y artículos textiles","-0.35775","2997","Decreció / Decreció","5619147.30601","0.00000","0.00000","-0.55701","0.60894","0","-0.30390","-0.11904","0.01748","","s.d.","s.d.","0.11748"
"520939","Woven nes, >85% >200g/m2, dye, nes","Los demas tejidos de algodon tenidos, de gramaje superior a 200 g/m2.","Textiles"," XI Textiles y artículos textiles","-1.75450","4450","Decreció / Decreció","8041502.25683","0.00000","0.00000","-0.44751","-0.85566","0","-0.65984","-0.78641","-0.95793","","s.d.","s.d.","0.11748"
"520941","Plain weave, >85% >200g/m2, yarn dye","Tejidos de algodon con hilados de distintos colores, de ligamento tafe","Textiles"," XI Textiles y artículos textiles","-1.25928","4091","Decreció / Decreció","307907.37432","0.00000","0.00000","0.43057","0.20172","0","0.21582","0.09700","-0.09488","","s.d.","s.d.","0.11748"
"520942","Denim >85% >200g/m2","Tejidos de mezclilla (denim), con hilados de distintos colores con un","Textiles"," XI Textiles y artículos textiles","-1.72800","4436","Decreció / Decreció","15713340.70219","17.86000","0.00010","0.12544","-0.34632","0","-0.15426","-0.31769","-0.55021","","s.d.","s.d.","0.11748"
"520943","Twill, not denim, >85% >200g/m2, yarn dye","Los demas tejidos de algodon con hilados de distintos colores de ligam","Textiles"," XI Textiles y artículos textiles","-0.15762","2701","Decreció / Decreció","731840.06284","0.00000","0.00000","-0.47358","0.98737","0","-0.14980","0.08515","0.26284","","s.d.","s.d.","0.11748"
"520949","Woven nes, >85% >200g/m2, yarn dye, nes","Los demas tejidos de algodon con hilados de distintos colores de grama","Textiles"," XI Textiles y artículos textiles","-0.98351","3800","Creció / Creció","1417241.91803","0.00000","0.00000","0.35065","0.41165","0","0.22944","0.17188","0.04456","","s.d.","s.d.","0.11748"
"520951","Plain weave, >85% >200g/m2, print","Tejidos de algodon estampados, de ligamento tafetan, de gramaje superi","Textiles"," XI Textiles y artículos textiles","-0.81104","3575","Decreció / Decreció","559290.43716","0.00000","0.00000","0.17038","0.98150","0","0.23446","0.30706","0.29003","","s.d.","s.d.","0.11748"
"520952","Twill weave, >85% >200g/m2, print","Tejidos de algodon estampados, de ligamento sarga o cruzado, de curso","Textiles"," XI Textiles y artículos textiles","-0.30422","2919","Decreció / Decreció","452017.69126","0.00000","0.00000","0.18217","1.27235","0","0.35157","0.49077","0.55115","","s.d.","s.d.","0.11748"
"520959","Woven nes, >85% >200g/m2, print, nes","Los demas tejidos de algodon estampados, de gramaje superior a 200 g/m","Textiles"," XI Textiles y artículos textiles","-1.09298","3934","Decreció / Decreció","1180143.19126","0.00000","0.00000","0.19699","0.49503","0","0.12760","0.10781","0.00862","","s.d.","s.d.","0.11748"
