"codigo_hs","product_name_en","nombre_producto_es","seccion_atlas","seccion_2_digitos","indice_de_complejidad_de_producto_icp","ranking_de_complejidad_producto","tendencia_mercado","potencial_exportador","fob_catamarca","vcr_catamarca","compatibilidad_con_catamarca","valor_estrategico_para_catamarca","indice_recuperacion_de_posiciones_catamarca","indice_oportunidades_cercanas_catamarca","indice_objetivos_factibles_catamarca","indice_apuestas_ambiciosas_catamarca","top_20_criterios_catamarca","empleo","empresas","tasa_fem"
"846620","Work holders for machine tools","Portapiezas para montar en maquinas herramientas.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.26165","463","Creció mucho / Creció","11981735.93443","0","0.00000","-0.84485","1.20857","0","-0.22352","0.18982","0.60582","","s.d.","s.d.","0.14134"
"870324","Automobiles, spark ignition, >3000cc","Vehiculos automoviles transporte personas de cilindrada superior a 300","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","1.39775","315","Decreció mucho / Decreció mucho","714910080.89618","0","0.00000","-0.84571","0.67496","0","-0.31723","0.02304","0.39946","","0","0","0.09613"
"846291","Hydraulic presses for working metal","Prensas hidraulicas.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.16300","579","Decreció / Decreció","6065876.41803","0","0.00000","-0.84718","1.51811","0","-0.17310","0.28220","0.71975","","s.d.","s.d.","0.14134"
"842911","Bulldozers, crawler","Topadoras, incluso las angulares, de orugas","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.68524","3426","Creció / Decreció","21177045.77049","0","0.00000","0.51626","-0.25361","0","0.24214","0.06658","-0.13056","","s.d.","s.d.","0.08398"
"842919","Bulldozers, wheeled","Las demas topadoras, incluso las angulares, excepto de orugas.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-1.03335","3856","Decreció / Decreció","3204461.60109","0","0.00000","1.33447","-0.41853","0","0.74709","0.36575","-0.04634","","s.d.","s.d.","0.08398"
"842920","Graders & levellers, self-propelled","Niveladoras.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-1.48195","4286","Decreció / Decreció","11866360.35519","0","0.00000","1.85096","-1.10729","0","0.92602","0.31564","-0.31348","","s.d.","s.d.","0.08398"
"842930","Scrapers, self-propelled","Traillas (scrapers).","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.52918","3233","Decreció / Decreció","839348.72131","0","0.00000","0.18943","-0.42958","0","-0.00623","-0.13501","-0.26878","","s.d.","s.d.","0.08398"
"842940","Tamping machines & road rollers, self-propelled","Apisonadoras y rodillos apisonadores.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-1.00883","3832","Creció / Decreció","12083316.60109","957.425537109375","0.02012","0.74582","-0.42657","0","0.33587","0.07228","-0.22042","","s.d.","s.d.","0.08398"
"291612","Acrylic acid, esters","Esteres del acido acrilico.","Químicos"," VI Productos químicos y aliados","1.02308","774","Decreció / Decreció","15892141.39891","0","0.00000","-0.84872","0.45305","0","-0.40118","-0.11233","0.20503","","s.d.","s.d.","0.14976"
"291513","Esters of formic acid","Esteres del acido formico.","Químicos"," VI Productos químicos y aliados","0.41781","1747","Creció / Se mantuvo","373079.29781","0","0.00000","-0.84892","0.91921","0","-0.36862","-0.04007","0.26342","","s.d.","s.d.","0.14976"
"842959","Earth moving/road making equip, self-propelled","Las demas palas mecanicas, excavadoras, cargadoras y palas cargadoras.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.66404","3403","Decreció mucho / Decreció mucho","21093743.68033","0","0.00000","1.09682","-0.13911","0","0.67355","0.40012","0.10044","","s.d.","s.d.","0.08398"
"843010","Pile-drivers & pile-extractors","Martinetes y maquinas para arrancar pilotes.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.29915","2916","Creció / Creció","3805759.35246","0","0.00000","-0.70174","0.29201","0","-0.46273","-0.29354","-0.15391","","s.d.","s.d.","0.08398"
"280521","Calcium","Calcio.","Químicos"," VI Productos químicos y aliados","1.25238","474","Decreció / Decreció","1081667.55191","0","0.00000","-0.84932","-0.09790","0","-0.48887","-0.27107","0.01424","","s.d.","s.d.","0.14976"
"842710","Self-propelled works trucks, electric","Carretillas autopropulsadas con motor electrico.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.75139","96","Creció mucho / Creció mucho","51347736.23224","0","0.00000","-0.84973","0.34900","0","-0.34988","-0.04001","0.33998","","s.d.","s.d.","0.11901"
"843039","Coal/rock cutters, not self-propelled","Las demas cortadoras, arrancadoras y maq. para hacer tuneles y galeria","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.13374","2654","Decreció / Decreció","4040586.07923","0","0.00000","-0.88527","-0.91603","0","-0.81627","-0.78331","-0.71123","","s.d.","s.d.","0.08398"
"843041","Boring/sinking machinery, self-propelled","Maquinas de sondeo o perforacion autopropulsadas","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.55212","3259","Decreció mucho / Decreció mucho","17626072.23770","0","0.00000","0.23385","0.52213","0","0.21291","0.21686","0.16709","","s.d.","s.d.","0.08398"
"843049","Boring/sinking machinery","Maquinas de sondeo o perforacion sin propulsion","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-1.01122","3837","Decreció mucho / Decreció mucho","7069425.75137","108.927958170573","0.00195","1.61058","-0.67135","0","0.89201","0.41863","-0.07174","","s.d.","s.d.","0.08398"
"840211","Water tubes boilers, <45T/hr","Calderas de vapor, acuotubulares, produccion vapor superior a 45 ton p","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.13256","619","Decreció mucho / Decreció","4562594.63661","0","0.00000","-0.85069","0.24643","0","-0.43294","-0.16921","0.13882","","0","0","0.07222"
"843061","Tamping/compacting machinery","Maquinas y aparatos para apisonar o compactar, sin propulsion.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.49328","3185","Decreció / Decreció","2385777.70765","0","0.00000","-0.58703","0.09284","0","-0.44168","-0.33502","-0.25765","","s.d.","s.d.","0.08398"
"321390","Artist colors, small packs, nes","Los demas colores para pintura artistica y similares, en pastillas, tu","Químicos"," VI Productos químicos y aliados","0.15728","2218","Creció / Creció","2586169.39891","0","0.00000","-0.85079","1.24113","0","-0.33160","0.03259","0.34259","","s.d.","s.d.","0.15006"
"292212","Diethanolamine, salts","Dietanolamina y sus sales.","Químicos"," VI Productos químicos y aliados","0.96633","861","Decreció / Decreció","1412229.36612","0","0.00000","-0.85201","-0.64724","0","-0.62922","-0.50759","-0.30528","","s.d.","s.d.","0.14976"
"847759","Rubber/plastic moulding/forming machines","Las demas maquinas y aparatos para moldear o formar cauchos.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.16265","580","Creció / Decreció","6923946.27322","0","0.00000","-0.85204","1.13056","0","-0.25405","0.14407","0.54380","","s.d.","s.d.","0.11542"
"151490","Canola, mustard oil, refined","Los demas aceites de nabina, de colza o de mostaza y sus fracciones","Agricultura"," III Grasas y aceites animales o vegetales y sus derivados","1.04523","743","Creció / Creció","19579631.85792","0","0.00000","-0.85383","0.17331","0","-0.45849","-0.20947","0.08315","","53","11","0.15062"
"120924","Seed, Kentucky blue grass","Semilla forrajera de pasto azul de kentucky, para siembra.","Agricultura"," II Productos vegetales","1.14211","605","Creció / Creció","616100.31694","0","0.00000","-0.85525","-1.75249","0","-0.83496","-0.86968","-0.75967","","1151","106","0.11081"
"700239","Glass tubes, not low expansion","Los demas tubos de vidrio.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.06062","714","Creció / Decreció","2083467.38251","0","0.00000","-0.85555","1.67469","0","-0.15789","0.31746","0.76210","","s.d.","s.d.","0.08530"
"820232","Circular saw blades","Hojas de sierra circulares (incluida fresas-sierra) ","Metales"," XV Metales comunes y sus manufacturas","1.18179","562","Creció / Creció","6843862.28415","0","0.00000","-0.85578","0.57078","0","-0.36671","-0.05085","0.29557","","s.d.","s.d.","0.11706"
"843143","Parts of boring/sinking machinery","Partes de maquinas o aparatos de sondeo o de perforacion d elas subpar","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.30684","2926","Decreció mucho / Decreció mucho","40420497.08743","2360.71024068197","0.01087","0.39034","-0.36054","0","0.17045","0.02296","-0.12185","","s.d.","s.d.","0.08398"
"291529","Acetic acid salts, not cobalt, sodium","Las demas sales del acido acetico.","Químicos"," VI Productos químicos y aliados","0.90587","943","Creció / Creció","1786348.01366","0","0.00000","-0.85615","1.53804","0","-0.20111","0.24612","0.66174","","s.d.","s.d.","0.14976"
"843210","Ploughs","Arados.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.28859","2899","Decreció / Decreció","2702337.57650","0","0.00000","0.81485","0.54797","0","0.65113","0.55592","0.41889","","s.d.","s.d.","0.08734"
"291219","Acyclic aldehydes, no oxygen function, nes","Los demas aldehidos aciclicos sin otras funciones oxigenadas.","Químicos"," VI Productos químicos y aliados","1.44472","277","Creció / Decreció","4157763.67760","0","0.00000","-0.85701","1.25571","0","-0.20429","0.22770","0.66915","","s.d.","s.d.","0.14976"
"843311","Lawn mowers, powered, horizontal cutting device","Cortadoras de cesped, con motor, en las que el dispositivo de corte gi","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.46389","267","Creció mucho / Creció mucho","31565407.58743","0","0.00000","-0.85827","2.06811","0","-0.04078","0.51429","1.03914","Apuestas ambiciosas","s.d.","s.d.","0.08734"
"845180","Machinery to impregnate textiles, linoleum","Las demas maquinas y aparatos para lavar, limpiar, escurrir, secar, pl","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.85425","1015","Creció / Decreció","7029685.85519","0","0.00000","-0.85948","1.19279","0","-0.27765","0.11587","0.49247","","s.d.","s.d.","0.08919"
"911011","Watch movements, un/partly assembled","Pequenos mecanismos completos,sin montar o parcialmente montados (chab","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.56292","1514","Decreció / Decreció","1494300.97814","0","0.00000","-0.86074","-0.96657","0","-0.73954","-0.68423","-0.55245","","0","0","0.12582"
"903180","Measuring equipment, nes","Los demas instrumentos, aparatos y maquinas","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.23427","489","Creció mucho / Creció mucho","116874788.61749","232.507135073344","0.00044","-0.86106","1.27240","0","-0.22484","0.19995","0.62283","","0","0","0.15576"
"320417","Synthetic organic pigments","Colorantes pigmentarios y preparaciones a base de estos colorantes.","Químicos"," VI Productos químicos y aliados","0.78281","1140","Decreció / Decreció","26604352.64754","0","0.00000","-0.86162","0.95954","0","-0.33294","0.02245","0.36901","","s.d.","s.d.","0.14976"
"300640","Dental fillings","Cementos y demas productos de obturacion dental; cementos para la refe","Químicos"," VI Productos químicos y aliados","1.11359","643","Creció mucho / Creció","11644702.45628","0","0.00000","-0.86225","1.40510","0","-0.21120","0.22770","0.65202","","69","9","0.34344"
"480100","Newsprint","Papel prensa en bobinas o en hojas","Agricultura"," X Pasta de madera u otras materias fibrosas celulosicas. Papel y carbón, y sus recuperados y manufacturas","1.49905","240","Creció mucho / Creció mucho","54952512.80874","0","0.00000","-0.86248","-0.15897","0","-0.48563","-0.26202","0.04448","","s.d.","s.d.","0.08658"
"290241","O-xylene","O-xileno.","Químicos"," VI Productos químicos y aliados","0.83860","1048","Decreció / Decreció","3701346.70492","0","0.00000","-0.86266","-0.00508","0","-0.52102","-0.30732","-0.05143","","s.d.","s.d.","0.14976"
"901819","Electro-diagnostic apparatus","Los demas aparatos de electrodiagnostico, excepto el electrocardiograf","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.25371","472","Creció mucho / Creció mucho","125523939.33607","12.4046188990275","0.00003","-0.86323","0.73100","0","-0.33269","0.01229","0.38341","","s.d.","s.d.","0.19696"
"848280","Bearings, ball or roller nes","Los demas rodamientos, incluso los combinados.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.92769","907","Decreció / Decreció","6242326.77869","1.35704437891642","0.00005","-0.86338","1.50338","0","-0.21092","0.23365","0.64943","","0","0","0.11900"
"130213","Hop extract","Jugos y extractos de lupulo.","Agricultura"," II Productos vegetales","1.60584","161","Creció / Creció","2726275.53005","0.219610412915548","0.00003","-0.86396","-1.49632","0","-0.74346","-0.71482","-0.53107","","s.d.","s.d.","0.11790"
"843352","Threshing machinery nes","Las demas maquinas y aparatos para trillar.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.48616","3172","Creció / Decreció","-4018.84973","0","0.00000","2.00617","-1.35789","0","1.08412","0.45490","-0.13074","","s.d.","s.d.","0.08734"
"970400","Used postage stamps","Sellos de correos, timbres fiscales, marcas postales, sobres primer di","Textiles"," XXI Obras de arte, piezas de coleccionista y antigüedades","0.85990","1004","Decreció / Decreció","624297.34973","0","0.00000","-0.86423","0.00688","0","-0.51759","-0.30072","-0.04120","","s.d.","s.d.","0.22069"
"291819","Carboxylic acids (alcohol only)","Los demas acidos fenilglicolico, sus sales y esteres","Químicos"," VI Productos químicos y aliados","1.10241","651","Creció / Creció","6761955.78142","4.16689777374268","0.00016","-0.86434","0.60638","0","-0.37352","-0.05458","0.28917","","s.d.","s.d.","0.14976"
"291250","Cyclic polymers of aldehydes","Polimeros ciclicos de los aldehidos.","Químicos"," VI Productos químicos y aliados","0.57358","1491","Decreció / Decreció","332924.31694","0","0.00000","-0.86463","-0.21387","0","-0.59066","-0.42113","-0.21224","","s.d.","s.d.","0.14976"
"848320","Bearing housings etc with bearing","Cajas de cojinetes con los rodamientos.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.77657","1151","Creció / Creció","7153214.87978","1.86427036921183","0.00007","-0.86523","1.12336","0","-0.30334","0.07704","0.44008","","0","0","0.11900"
"851890","Parts of non-recording electronic equipment","Partes de microfonos, altavoces, auriculares, amplificadores y similar","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.31394","1924","Creció mucho / Creció","20840912.00273","0","0.00000","-0.86532","0.34429","0","-0.50547","-0.26507","-0.02618","","s.d.","s.d.","0.30702"
"840611","Steam turbines, marine","Turbinas de vapor, marina","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.58279","1474","Decreció / Decreció","369338.28142","0","0.00000","-0.86561","-0.09460","0","-0.56657","-0.37850","-0.15656","","0","0","0.12799"
"950490","Table/parlour game articles","Los demas articulos para juego de sociedad, incluidos los con motor o","Maquinaria"," XX Artículos varios fabricados","0.45373","1693","Creció mucho / Creció mucho","132580517.21585","0","0.00000","-0.86573","-0.23338","0","-0.60731","-0.44649","-0.25131","","0","0","0.23351"
"300290","Blood","Las demas sangre humana, animal, toxinas y cultivos de microorganismos","Químicos"," VI Productos químicos y aliados","1.38898","325","Creció mucho / Creció mucho","853599603.46994","0","0.00000","-0.86824","0.90256","0","-0.28836","0.09012","0.49292","","69","9","0.34344"
"848250","Bearings, cylindrical roller","Rodamientos de rodillos cilindricos.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.14105","608","Creció mucho / Creció","16991131.24590","1126.84880117575","0.01545","-0.86849","0.36911","0","-0.42002","-0.13390","0.19082","","0","0","0.11900"
"290260","Ethylbenzene","Etilbenceno.","Químicos"," VI Productos químicos y aliados","1.87457","65","Creció / Creció","3133837.26230","0","0.00000","-0.86920","-1.82845","0","-0.78668","-0.79337","-0.61492","","s.d.","s.d.","0.14976"
"511000","Yarn of coarse hair","Hilados de pelo ordinario o de crin (incluidos los hilados de crin ent","Textiles"," XI Textiles y artículos textiles","0.47419","1665","Se mantuvo / Se mantuvo","37999.94809","0","0.00000","-0.86923","0.63370","0","-0.43430","-0.14169","0.14294","","532","7","0.11748"
"110900","Wheat gluten","Gluten de trigo, incluso seco","Agricultura"," II Productos vegetales","0.95230","879","Creció / Creció","4540041.79235","0","0.00000","-0.86983","0.19001","0","-0.47565","-0.22556","0.06263","","0","0","0.13127"
"844811","Dobbies, jacquards for spinning mach/looms","Maquinitas y mecanismo jacquard; reductoras, perforadoras, copiadoras","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.84756","1033","Decreció / Decreció","1826815.02186","0","0.00000","-0.87007","-2.97289","0","-1.11887","-1.34841","-1.38693","","s.d.","s.d.","0.08919"
"852691","Radio navigational aid apparatus","Aparatos de radionavegacion","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.01021","794","Decreció mucho / Decreció mucho","58013174.18852","0.708113193511963","0.00000","-0.87053","1.14323","0","-0.27971","0.11640","0.50585","","0","0","0.15576"
"847790","Parts of rubber/plastic-working machines","Partes de maquinas para la industria del plasticos: inyectoras-secador","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.80621","78","Creció mucho / Creció","40431779.86339","0","0.00000","-0.87080","1.33069","0","-0.16280","0.30127","0.78912","","s.d.","s.d.","0.11542"
"843710","Machines to clean, sort, grade seed/grain","Maquinas para la limpieza, clasificacion o cribado de semillas, granos","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.49752","3190","Creció / Decreció","2688689.13115","0","0.00000","0.84917","0.24584","0","0.59383","0.43600","0.24100","","s.d.","s.d.","0.08734"
"901720","Drawing, marking-out instruments, slide rules","Los demas instrumento de dibujo, trazado o calculo","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.31602","1923","Decreció / Decreció","2603171.96721","0.000423940170245867","0.00000","-0.87151","-0.82943","0","-0.74434","-0.67865","-0.55569","","0","0","0.15576"
"290123","Butene and isomers","Buteno (butileno) y sus isomeros.","Químicos"," VI Productos químicos y aliados","0.80480","1105","Decreció / Decreció","5211440.41530","0","0.00000","-0.87167","0.26442","0","-0.47681","-0.22257","0.05868","","s.d.","s.d.","0.14976"
"842091","Rolling machine cylinders","Cilindros para calandrias y laminadores","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.76451","1169","Decreció / Decreció","2007794.41530","0","0.00000","-0.87263","0.03153","0","-0.52808","-0.31060","-0.05647","","s.d.","s.d.","0.18814"
"920810","Musical boxes","Cajas de musica.","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","0.36216","1839","Decreció / Decreció","455530.17486","0","0.00000","-0.87325","-1.44285","0","-0.86363","-0.88730","-0.82072","","0","0","0.09506"
"843830","Machinery for sugar refining & manufacture","Maquinas y aparatos para la industria azucarera.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.37082","3018","Decreció / Decreció","1746612.58197","0","0.00000","0.49507","0.82941","0","0.47535","0.48221","0.42905","","s.d.","s.d.","0.09239"
"843840","Brewery machinery","Maquinas y aparatos para la industria cervecera.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","-0.14944","2680","Creció / Decreció","4448909.19399","0","0.00000","-0.10173","0.15217","0","-0.05572","-0.02002","0.00060","","s.d.","s.d.","0.09239"
"853661","Electrical lamp-holders, <1kV","Portalamparas, para una tension inferior o igual a 1000 voltios","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.23060","2075","Decreció / Decreció","3103514.09836","0","0.00000","-0.87499","0.17664","0","-0.55410","-0.34108","-0.12536","","s.d.","s.d.","0.15607"
"711021","Palladium, unwrought or powder","Paladio en bruto o en polvo.","Piedras"," XIV Perlas, piedras, metales preciosos o revestidos, joyería de imitación, y monedas","1.40003","311","Creció mucho / Creció mucho","98786926.20219","0","0.00000","-0.87502","-0.05831","0","-0.48417","-0.24791","0.06126","","s.d.","s.d.","0.09388"
"850230","Electric generating sets, nes","Sets de generación eléctrica, otros","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.09504","662","Decreció mucho / Decreció mucho","47213180.37158","13005.78515625","0.06178","-0.87523","-0.09933","0","-0.52302","-0.30812","-0.03351","","s.d.","s.d.","0.14716"
"701932","Thin sheets of glass fibres","Velos, de fibra de vidrio.","Piedras"," XIII Artículos de piedra, yeso, cemento, amianto, mica, cerámicos, y vidrios","1.38340","329","Creció / Creció","4781380.16667","0","0.00000","-0.87597","0.83678","0","-0.30748","0.06240","0.45961","","s.d.","s.d.","0.08530"
"320415","Vat dyes","Colorantes a la tina o a la cuba y preparaciones a base de estos color","Químicos"," VI Productos químicos y aliados","0.65994","1356","Creció / Creció","4595508.60383","0.0612150331338247","0.00000","-0.87643","-0.03366","0","-0.55424","-0.35100","-0.11309","","s.d.","s.d.","0.14976"
"292145","Naphthylamines, salts","1-naftilamina, 2-naftilamina, y sus derivados; sales de estos producto","Químicos"," VI Productos químicos y aliados","0.63507","1386","Decreció / Decreció","1037781.57377","0","0.00000","-0.87730","-1.18588","0","-0.78778","-0.75845","-0.63807","","s.d.","s.d.","0.14976"
"831130","Welding wires, metal","Varillas recubiertas y alambre relleno para soldar al soplete, de meta","Metales"," XV Metales comunes y sus manufacturas","0.99854","814","Decreció / Decreció","2843556.18579","0","0.00000","-0.87750","1.03187","0","-0.30802","0.07219","0.45073","","s.d.","s.d.","0.11287"
"291020","Propylene oxide","Metiloxirano (oxido propileno).","Químicos"," VI Productos químicos y aliados","1.38907","324","Decreció mucho / Decreció mucho","14961821.75410","0","0.00000","-0.87752","0.09138","0","-0.45708","-0.19841","0.12514","","s.d.","s.d.","0.14976"
"283692","Strontium carbonate","Carbonato de estroncio.","Químicos"," VI Productos químicos y aliados","1.93953","55","Creció / Se mantuvo","402513.16120","0","0.00000","-0.87798","-2.85139","0","-0.99091","-1.14605","-1.06164","","s.d.","s.d.","0.14976"
"293340","Heterocyclic compounds, quinoline ring","Compuestos que presentan estructura con ciclos de quinoleina o de isoq","Químicos"," VI Productos químicos y aliados","1.17602","566","Creció / Decreció","9933859.64208","0","0.00000","-0.87864","-0.38271","0","-0.57399","-0.39686","-0.14181","","s.d.","s.d.","0.14976"
"842382","Weighing machinery, cap 30-5000kg","Aparatos e instrumentos para pesar, con capacidad superior a 30 kg. pe","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.96756","858","Creció / Creció","3877729.19399","0","0.00000","-0.87881","0.36968","0","-0.44448","-0.16488","0.14460","","s.d.","s.d.","0.18814"
"731822","Washers, iron, not spring","Las demas arandelas, excepto de seguridad, de fundicion, de hierro o a","Metales"," XV Metales comunes y sus manufacturas","1.21303","526","Creció mucho / Creció","11904844.89891","817.700495402018","0.01902","-0.87898","2.20218","0","-0.05354","0.51323","1.03055","Apuestas ambiciosas","s.d.","s.d.","0.11287"
"30562","Salted cod","Bacalaos salados, sin secar ni ahumar o en salmuera.","Agricultura"," I Animales vivos; productos animales","0.66992","1333","Creció / Se mantuvo","3181099.74044","0","0.00000","-0.87925","-1.44377","0","-0.83724","-0.84446","-0.74599","","s.d.","s.d.","0.32462"
"902490","Parts/accessories of material testing equipment","Partes y accesorios de maquinas y aparatos para ensayos de propiedades","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","1.35708","355","Creció / Decreció","3320605.28142","0","0.00000","-0.88004","0.47064","0","-0.38619","-0.07173","0.28704","","0","0","0.15576"
"870323","Automobiles, spark ignition, 1500-3000cc","Vehiculos automovil transporte personas de cilindrada superior a 1500","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","1.48680","251","Creció mucho / Decreció mucho","1301128034.01912","24397.8333333333","0.00378","-0.88096","0.28646","0","-0.41070","-0.11720","0.23632","","0","0","0.09613"
"903140","Optical instruments/appliances","Instrumentos/electrodomésticos ópticos","Maquinaria"," XVIII Óptica, fotografía, cinematografía, medición, e instrumentos médicos. Relojes, instrumentos musicales, sus partes y accesorios","2.09433","25","Creció mucho / Creció mucho","74965889.59016","0","0.00000","-0.88151","-0.25145","0","-0.45792","-0.21461","0.14598","","0","0","0.15576"
"292310","Choline, salts","Colina y sus sales.","Químicos"," VI Productos químicos y aliados","0.98447","832","Creció / Se mantuvo","1523504.53005","0","0.00000","-0.88173","0.61946","0","-0.39487","-0.07639","0.26035","","69","9","0.34344"
"294120","Streptomycins","Estreptomicinas y sus derivados; sales de estos productos.","Químicos"," VI Productos químicos y aliados","0.62768","1404","Creció / Se mantuvo","586771.78689","0","0.00000","-0.88214","-0.94144","0","-0.74302","-0.67642","-0.53137","","69","9","0.34344"
"850940","Food grinders, mixers, juicers","Trituradores y mezcladores de alimentos; exprimidoras de frutas y de l","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.61374","1431","Decreció mucho / Decreció mucho","28780663.06284","0.213571538527807","0.00000","-0.88227","0.08148","0","-0.53992","-0.32055","-0.07458","","242","5","0.13563"
"290943","Monobutyl ethers","Eteres monobutilicos del etilenglicol o del dietilenglicol.","Químicos"," VI Productos químicos y aliados","0.91741","923","Decreció mucho / Decreció mucho","7455153.49727","0","0.00000","-0.88303","-1.51314","0","-0.82901","-0.83350","-0.71647","","s.d.","s.d.","0.14976"
"850590","Electro-magnets, nes","Los demas dispositivos magneticos incluidas las partes","Electrónica"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.23140","495","Creció mucho / Creció","17838318.68579","332.425985972087","0.00514","-0.88341","1.65480","0","-0.16429","0.32218","0.78749","","s.d.","s.d.","0.24556"
"845630","Electro-discharge process machine tools","Maquinas herramientas que trabajen electroerosion.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.45727","271","Decreció / Decreció","6059863.36339","0","0.00000","-0.88387","0.96112","0","-0.28076","0.11305","0.53166","","s.d.","s.d.","0.14134"
"840420","Condensers for steam power units","Condensadores para maquinas de vapor.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.68150","1309","Decreció / Decreció","1641589.22131","0","0.00000","-0.88491","0.05785","0","-0.53972","-0.31998","-0.06906","","0","0","0.07222"
"842612","Mobile lifting frames on tyres, straddle carriers","Porticos moviles sobre neumaticos y carretillas puente.","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","0.03222","2408","Decreció / Decreció","4478027.17213","0","0.00000","-0.88517","0.00043","0","-0.61631","-0.43760","-0.25730","","s.d.","s.d.","0.11901"
"400821","Vulcanised rubber sheet, non-cellular","Placas, hojas y bandas, de caucho no celular","Químicos"," VII Plásticos, caucho, y sus manufacturas","1.05426","727","Creció / Decreció","11755348.66667","0.362537503242493","0.00001","-0.88698","1.80961","0","-0.15354","0.34801","0.81180","","s.d.","s.d.","0.16001"
"860721","Air brakes for railway","Frenos de aire comprimido y sus partes de vehiculos para vias ferreas","Vehículos"," XVII Vehículos, aviones, buques y equipos de transporte asociados","1.07298","691","Creció / Decreció","10315464.51366","0","0.00000","-0.88769","0.64923","0","-0.38424","-0.05567","0.29409","","s.d.","s.d.","0.06619"
"842839","Continuous goods elevators/conveyors","Transportadores de rodillo","Maquinaria"," XVI Aparatos mecánicos y eléctricos, sus partes y accesorios","1.14484","604","Creció mucho / Creció","19956425.04098","0","0.00000","-0.88824","1.49092","0","-0.20910","0.24943","0.69065","","s.d.","s.d.","0.11901"
